# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_californica_342072.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_californica_342072.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_californica_342072	NC_091013.1	25926347	25929208	2862	34	7.7
RG	Aph_californica_342072	NC_091013.1	27826490	27832414	5925	63	16.5
RG	Aph_californica_342072	NC_091013.1	28204335	28208093	3759	38	10.0
RG	Aph_californica_342072	NC_091013.1	29157646	29176324	18679	55	41.2
RG	Aph_californica_342072	NC_091013.1	29184641	29195773	11133	44	11.1
RG	Aph_californica_342072	NC_091013.1	29454385	29466457	12073	57	39.5
RG	Aph_californica_342072	NC_091013.1	29619944	29628578	8635	52	19.5
RG	Aph_californica_342072	NC_091013.1	30001585	30006634	5050	36	9.9
RG	Aph_californica_342072	NC_091013.1	30252386	30260715	8330	52	15.4
RG	Aph_californica_342072	NC_091013.1	31302894	31312186	9293	63	34.7
RG	Aph_californica_342072	NC_091013.1	31945706	31956117	10412	68	66.1
RG	Aph_californica_342072	NC_091013.1	33121364	33126009	4646	39	19.2
RG	Aph_californica_342072	NC_091013.1	33239243	33251081	11839	73	21.6
RG	Aph_californica_342072	NC_091013.1	33280401	33288685	8285	38	17.3
RG	Aph_californica_342072	NC_091013.1	34423522	34438111	14590	65	43.4
RG	Aph_californica_342072	NC_091013.1	34452152	34465540	13389	58	33.1
RG	Aph_californica_342072	NC_091013.1	34470075	34500500	30426	137	35.9
RG	Aph_californica_342072	NC_091013.1	34753977	34761604	7628	54	14.2
RG	Aph_californica_342072	NC_091013.1	34797970	34812786	14817	64	21.6
RG	Aph_californica_342072	NC_091013.1	35182492	35191306	8815	85	49.4
RG	Aph_californica_342072	NC_091013.1	35346984	35359029	12046	68	28.4
RG	Aph_californica_342072	NC_091013.1	35466068	35483785	17718	119	28.6
RG	Aph_californica_342072	NC_091013.1	35516915	35528998	12084	62	33.8
RG	Aph_californica_342072	NC_091013.1	37044502	37050650	6149	51	42.7
RG	Aph_californica_342072	NC_091013.1	37196455	37198697	2243	36	8.1
RG	Aph_californica_342072	NC_091013.1	37275921	37277633	1713	44	28.1
RG	Aph_californica_342072	NC_091013.1	37392376	37398274	5899	83	25.5
RG	Aph_californica_342072	NC_091013.1	37655178	37667622	12445	89	25.3
RG	Aph_californica_342072	NC_091013.1	38051000	38057715	6716	78	40.9
RG	Aph_californica_342072	NC_091013.1	38551951	38558085	6135	60	51.7
RG	Aph_californica_342072	NC_091013.1	38568967	38577574	8608	52	11.2
RG	Aph_californica_342072	NC_091013.1	38591530	38595720	4191	77	45.6
RG	Aph_californica_342072	NC_091013.1	38603163	38609169	6007	44	14.5
RG	Aph_californica_342072	NC_091013.1	38717449	38725396	7948	69	11.5
RG	Aph_californica_342072	NC_091013.1	38799608	38805809	6202	35	11.0
RG	Aph_californica_342072	NC_091013.1	38874566	38878296	3731	37	31.1
RG	Aph_californica_342072	NC_091013.1	39292340	39297049	4710	48	25.8
RG	Aph_californica_342072	NC_091013.1	39358888	39372540	13653	124	55.4
RG	Aph_californica_342072	NC_091013.1	39604847	39616259	11413	76	54.1
RG	Aph_californica_342072	NC_091013.1	39637809	39649289	11481	93	78.2
RG	Aph_californica_342072	NC_091013.1	39892305	39904090	11786	86	41.7
RG	Aph_californica_342072	NC_091013.1	40427960	40431108	3149	27	13.6
RG	Aph_californica_342072	NC_091013.1	40474591	40484537	9947	77	34.4
RG	Aph_californica_342072	NC_091013.1	40810928	40813779	2852	37	38.4
RG	Aph_californica_342072	NC_091013.1	41024900	41027736	2837	31	20.3
RG	Aph_californica_342072	NC_091013.1	41036618	41042453	5836	44	33.6
RG	Aph_californica_342072	NC_091013.1	42363966	42367506	3541	43	47.0
RG	Aph_californica_342072	NC_091013.1	43264807	43271000	6194	43	9.4
RG	Aph_californica_342072	NC_091013.1	44352852	44357608	4757	38	35.3
RG	Aph_californica_342072	NC_091013.1	44655571	44663322	7752	57	23.1
RG	Aph_californica_342072	NC_091013.1	44791592	44794010	2419	26	5.9
RG	Aph_californica_342072	NC_091013.1	44832944	44835703	2760	40	39.5
RG	Aph_californica_342072	NC_091013.1	45594940	45597614	2675	34	33.5
RG	Aph_californica_342072	NC_091013.1	46605575	46608661	3087	33	23.9
RG	Aph_californica_342072	NC_091013.1	47165275	47172673	7399	63	41.5
RG	Aph_californica_342072	NC_091013.1	47702305	47721731	19427	199	59.0
RG	Aph_californica_342072	NC_091013.1	48219289	48239161	19873	148	10.3
RG	Aph_californica_342072	NC_091013.1	48247012	48249829	2818	44	5.7
RG	Aph_californica_342072	NC_091013.1	48941678	48959010	17333	112	40.1
RG	Aph_californica_342072	NC_091013.1	49164043	49170556	6514	32	17.5
RG	Aph_californica_342072	NC_091013.1	49723432	49731987	8556	83	52.3
RG	Aph_californica_342072	NC_091013.1	49753558	49772932	19375	113	30.2
RG	Aph_californica_342072	NC_091013.1	49985615	49992275	6661	50	19.6
RG	Aph_californica_342072	NC_091013.1	50014301	50016287	1987	38	11.1
RG	Aph_californica_342072	NC_091013.1	50282353	50289809	7457	82	64.9
RG	Aph_californica_342072	NC_091013.1	50614779	50619036	4258	35	18.3
RG	Aph_californica_342072	NC_091013.1	50887374	50897568	10195	52	25.3
RG	Aph_californica_342072	NC_091013.1	52764699	52769559	4861	38	17.1
RG	Aph_californica_342072	NC_091013.1	53365450	53372263	6814	69	34.2
RG	Aph_californica_342072	NC_091013.1	53392644	53410859	18216	154	10.6
RG	Aph_californica_342072	NC_091013.1	53446783	53463538	16756	122	61.0
RG	Aph_californica_342072	NC_091013.1	53474772	53489507	14736	124	59.6
RG	Aph_californica_342072	NC_091013.1	53558020	53563385	5366	68	22.5
RG	Aph_californica_342072	NC_091013.1	53964555	53975389	10835	78	29.6
RG	Aph_californica_342072	NC_091013.1	53987963	54011615	23653	117	55.8
RG	Aph_californica_342072	NC_091013.1	54141993	54150076	8084	65	43.2
RG	Aph_californica_342072	NC_091013.1	54396281	54406347	10067	68	12.6
RG	Aph_californica_342072	NC_091013.1	54830602	54839105	8504	69	29.4
RG	Aph_californica_342072	NC_091013.1	54900387	54914760	14374	113	57.1
RG	Aph_californica_342072	NC_091013.1	55300412	55311719	11308	77	53.5
RG	Aph_californica_342072	NC_091013.1	55338758	55343983	5226	46	12.2
RG	Aph_californica_342072	NC_091013.1	55617826	55622894	5069	50	49.2
RG	Aph_californica_342072	NC_091013.1	55764828	55769030	4203	37	15.6
RG	Aph_californica_342072	NC_091013.1	56507906	56511781	3876	47	19.8
RG	Aph_californica_342072	NC_091013.1	57014709	57025331	10623	68	62.2
RG	Aph_californica_342072	NC_091013.1	58791713	58804497	12785	85	26.1
RG	Aph_californica_342072	NC_091013.1	58872728	58878910	6183	31	24.3
RG	Aph_californica_342072	NC_091013.1	58900151	58907418	7268	39	17.4
RG	Aph_californica_342072	NC_091013.1	59345584	59349900	4317	49	29.8
RG	Aph_californica_342072	NC_091013.1	59568380	59574384	6005	45	32.1
RG	Aph_californica_342072	NC_091013.1	59838069	59850108	12040	118	47.9
RG	Aph_californica_342072	NC_091013.1	60041653	60057168	15516	87	34.1
RG	Aph_californica_342072	NC_091013.1	61017903	61023400	5498	59	29.2
RG	Aph_californica_342072	NC_091013.1	61251695	61277557	25863	165	62.9
RG	Aph_californica_342072	NC_091013.1	61341646	61350324	8679	44	11.2
RG	Aph_californica_342072	NC_091013.1	62534901	62543979	9079	63	38.4
RG	Aph_californica_342072	NC_091013.1	63499721	63503296	3576	38	17.0
RG	Aph_californica_342072	NC_091013.1	63622913	63627043	4131	47	35.6
RG	Aph_californica_342072	NC_091013.1	64097758	64101211	3454	29	13.2
RG	Aph_californica_342072	NC_091013.1	64465167	64470366	5200	38	19.9
RG	Aph_californica_342072	NC_091013.1	64690454	64704430	13977	123	45.3
RG	Aph_californica_342072	NC_091013.1	65370698	65373417	2720	42	21.7
RG	Aph_californica_342072	NC_091013.1	66110364	66113439	3076	30	17.0
RG	Aph_californica_342072	NC_091013.1	66159799	66172596	12798	106	25.9
RG	Aph_californica_342072	NC_091013.1	66199044	66204533	5490	42	33.3
RG	Aph_californica_342072	NC_091013.1	66417185	66425739	8555	70	19.4
RG	Aph_californica_342072	NC_091013.1	66688790	66691808	3019	32	20.0
RG	Aph_californica_342072	NC_091013.1	67233918	67246508	12591	86	64.9
RG	Aph_californica_342072	NC_091013.1	67251016	67264966	13951	81	48.0
RG	Aph_californica_342072	NC_091013.1	67274389	67278819	4431	35	34.2
RG	Aph_californica_342072	NC_091013.1	67290410	67303731	13322	75	35.1
RG	Aph_californica_342072	NC_091013.1	67372630	67379608	6979	36	31.6
RG	Aph_californica_342072	NC_091013.1	67404791	67412217	7427	40	29.0
RG	Aph_californica_342072	NC_091013.1	67498772	67505555	6784	39	23.8
RG	Aph_californica_342072	NC_091013.1	67539939	67546522	6584	53	16.1
RG	Aph_californica_342072	NC_091013.1	67562512	67579637	17126	118	43.8
RG	Aph_californica_342072	NC_091013.1	67612751	67626991	14241	54	57.9
RG	Aph_californica_342072	NC_091013.1	67665678	67679205	13528	101	54.6
RG	Aph_californica_342072	NC_091013.1	67701522	67707374	5853	63	57.1
RG	Aph_californica_342072	NC_091013.1	68066162	68071124	4963	47	33.6
RG	Aph_californica_342072	NC_091013.1	68276893	68280739	3847	43	34.4
RG	Aph_californica_342072	NC_091013.1	68461095	68467979	6885	47	33.1
RG	Aph_californica_342072	NC_091013.1	68480725	68485137	4413	44	17.6
RG	Aph_californica_342072	NC_091013.1	68569238	68571858	2621	30	16.5
RG	Aph_californica_342072	NC_091013.1	68864764	68868393	3630	29	14.7
RG	Aph_californica_342072	NC_091013.1	69335707	69341592	5886	53	26.6
RG	Aph_californica_342072	NC_091013.1	69751822	69756827	5006	47	25.0
RG	Aph_californica_342072	NC_091013.1	69844039	69848565	4527	33	24.6
RG	Aph_californica_342072	NC_091013.1	70638960	70643569	4610	42	10.6
RG	Aph_californica_342072	NC_091013.1	71192310	71208576	16267	98	56.3
RG	Aph_californica_342072	NC_091013.1	71672915	71678384	5470	35	34.8
RG	Aph_californica_342072	NC_091013.1	73073818	73079118	5301	49	27.6
RG	Aph_californica_342072	NC_091013.1	74687881	74697998	10118	67	39.0
RG	Aph_californica_342072	NC_091013.1	76200664	76205780	5117	34	24.9
RG	Aph_californica_342072	NC_091013.1	76291791	76296745	4955	38	14.9
RG	Aph_californica_342072	NC_091013.1	76723623	76741317	17695	102	45.8
RG	Aph_californica_342072	NC_091013.1	76769541	76774587	5047	46	40.6
RG	Aph_californica_342072	NC_091013.1	77757761	77760035	2275	27	8.0
RG	Aph_californica_342072	NC_091013.1	79408090	79413294	5205	76	47.0
RG	Aph_californica_342072	NC_091013.1	80430597	80435030	4434	39	15.7
RG	Aph_californica_342072	NC_091013.1	80481220	80483044	1825	31	14.0
RG	Aph_californica_342072	NC_091013.1	81317541	81324592	7052	59	21.6
RG	Aph_californica_342072	NC_091013.1	81750829	81756487	5659	63	56.4
RG	Aph_californica_342072	NC_091013.1	81815924	81819543	3620	35	10.7
RG	Aph_californica_342072	NC_091013.1	81842403	81845516	3114	28	14.0
RG	Aph_californica_342072	NC_091013.1	82791154	82799885	8732	53	47.3
RG	Aph_californica_342072	NC_091013.1	84196304	84210670	14367	69	48.4
RG	Aph_californica_342072	NC_091013.1	84265980	84269290	3311	40	21.4
RG	Aph_californica_342072	NC_091013.1	84298258	84304816	6559	50	39.8
RG	Aph_californica_342072	NC_091013.1	84617369	84623096	5728	47	15.8
RG	Aph_californica_342072	NC_091013.1	86510677	86514960	4284	30	11.6
RG	Aph_californica_342072	NC_091013.1	86601093	86610158	9066	60	31.0
RG	Aph_californica_342072	NC_091013.1	87017953	87026030	8078	63	32.2
RG	Aph_californica_342072	NC_091013.1	87050923	87054904	3982	28	13.9
RG	Aph_californica_342072	NC_091013.1	87355780	87358338	2559	36	7.2
RG	Aph_californica_342072	NC_091013.1	87585709	87598115	12407	93	62.0
RG	Aph_californica_342072	NC_091013.1	88333062	88335582	2521	35	8.6
RG	Aph_californica_342072	NC_091013.1	88674797	88682948	8152	73	62.1
RG	Aph_californica_342072	NC_091013.1	89359946	89362488	2543	38	33.6
RG	Aph_californica_342072	NC_091013.1	89684506	89688690	4185	38	20.4
RG	Aph_californica_342072	NC_091013.1	89691025	89698106	7082	56	24.0
RG	Aph_californica_342072	NC_091013.1	89990130	89995097	4968	34	10.5
RG	Aph_californica_342072	NC_091013.1	90152617	90156348	3732	37	19.6
RG	Aph_californica_342072	NC_091013.1	95993372	95997555	4184	43	45.9
RG	Aph_californica_342072	NC_091013.1	96023758	96026038	2281	37	33.3
RG	Aph_californica_342072	NC_091013.1	98263629	98266998	3370	34	26.6
RG	Aph_californica_342072	NC_091013.1	103402822	103407241	4420	34	5.6
RG	Aph_californica_342072	NC_091013.1	103440046	103448130	8085	51	30.7
RG	Aph_californica_342072	NC_091013.1	103477914	103480682	2769	52	49.1
RG	Aph_californica_342072	NC_091013.1	103828905	103844880	15976	81	44.5
RG	Aph_californica_342072	NC_091013.1	103855921	103860309	4389	41	47.0
RG	Aph_californica_342072	NC_091013.1	103915175	103921736	6562	35	35.0
RG	Aph_californica_342072	NC_091013.1	103967313	103982272	14960	90	23.7
RG	Aph_californica_342072	NC_091013.1	104062721	104064991	2271	29	10.7
RG	Aph_californica_342072	NC_091013.1	104339520	104342977	3458	31	14.0
RG	Aph_californica_342072	NC_091013.1	104505202	104512696	7495	43	15.5
RG	Aph_californica_342072	NC_091013.1	104528032	104546750	18719	117	23.5
RG	Aph_californica_342072	NC_091013.1	104631575	104655806	24232	116	38.0
RG	Aph_californica_342072	NC_091013.1	104678044	104684204	6161	37	32.9
RG	Aph_californica_342072	NC_091013.1	104728625	104735397	6773	39	20.7
RG	Aph_californica_342072	NC_091013.1	104787652	104836538	48887	294	59.6
RG	Aph_californica_342072	NC_091013.1	104841473	104861251	19779	104	45.0
RG	Aph_californica_342072	NC_091013.1	104873853	104887933	14081	54	37.1
RG	Aph_californica_342072	NC_091013.1	104892800	105070559	177760	879	80.8
RG	Aph_californica_342072	NC_091013.1	105083909	105256796	172888	793	82.0
RG	Aph_californica_342072	NC_091013.1	105258476	105273861	15386	75	56.7
RG	Aph_californica_342072	NC_091013.1	105280329	105337881	57553	208	64.1
RG	Aph_californica_342072	NC_091013.1	105366363	105409192	42830	142	77.5
RG	Aph_californica_342072	NC_091013.1	105409563	105753938	344376	1414	76.1
RG	Aph_californica_342072	NC_091013.1	105944110	106035793	91684	493	77.7
RG	Aph_californica_342072	NC_091013.1	106038208	106099802	61595	209	59.2
RG	Aph_californica_342072	NC_091013.1	106151219	106200334	49116	272	77.9
RG	Aph_californica_342072	NC_091013.1	106279507	106291475	11969	77	12.4
RG	Aph_californica_342072	NC_091013.1	106432598	106441206	8609	71	26.6
RG	Aph_californica_342072	NC_091013.1	106448232	106464413	16182	90	62.8
RG	Aph_californica_342072	NC_091013.1	106536099	106548332	12234	98	38.0
RG	Aph_californica_342072	NC_091013.1	106567539	106576208	8670	75	39.5
RG	Aph_californica_342072	NC_091013.1	106609096	106638984	29889	99	43.6
RG	Aph_californica_342072	NC_091013.1	106701113	106708621	7509	66	55.7
RG	Aph_californica_342072	NC_091013.1	106714657	106719495	4839	46	13.6
RG	Aph_californica_342072	NC_091013.1	106763888	106770679	6792	60	27.6
RG	Aph_californica_342072	NC_091013.1	106844621	106848331	3711	29	15.7
RG	Aph_californica_342072	NC_091013.1	107283110	107288024	4915	29	14.6
RG	Aph_californica_342072	NC_091013.1	107379173	107384817	5645	57	20.6
RG	Aph_californica_342072	NC_091013.1	107400290	107402427	2138	29	12.3
RG	Aph_californica_342072	NC_091013.1	107670641	107675199	4559	61	22.8
RG	Aph_californica_342072	NC_091013.1	107689657	107696771	7115	42	30.1
RG	Aph_californica_342072	NC_091013.1	107705346	107715399	10054	48	5.7
RG	Aph_californica_342072	NC_091013.1	107906496	107919891	13396	99	61.8
RG	Aph_californica_342072	NC_091013.1	107937494	107943990	6497	56	20.5
RG	Aph_californica_342072	NC_091013.1	107960199	108014721	54523	73	18.9
RG	Aph_californica_342072	NC_091013.1	108041987	108045734	3748	40	22.5
RG	Aph_californica_342072	NC_091013.1	108058863	108063265	4403	48	54.8
RG	Aph_californica_342072	NC_091013.1	108514907	108520665	5759	50	24.5
RG	Aph_californica_342072	NC_091013.1	109597906	109604691	6786	53	51.7
RG	Aph_californica_342072	NC_091013.1	109767419	109771706	4288	32	22.5
RG	Aph_californica_342072	NC_091013.1	110024652	110026879	2228	27	8.4
RG	Aph_californica_342072	NC_091013.1	110962054	110973190	11137	59	23.7
RG	Aph_californica_342072	NC_091013.1	110976180	110988029	11850	60	14.0
RG	Aph_californica_342072	NC_091013.1	111007408	111013583	6176	62	31.9
RG	Aph_californica_342072	NC_091013.1	115500965	115506606	5642	30	13.8
RG	Aph_californica_342072	NC_091013.1	115927892	115947191	19300	110	14.9
RG	Aph_californica_342072	NC_091013.1	116909860	116917028	7169	81	55.7
RG	Aph_californica_342072	NC_091013.1	117186356	117189310	2955	27	12.0
RG	Aph_californica_342072	NC_091013.1	118566360	118574530	8171	55	28.0
RG	Aph_californica_342072	NC_091013.1	119378525	119382316	3792	33	5.2
RG	Aph_californica_342072	NC_091013.1	119466469	119471036	4568	27	8.4
RG	Aph_californica_342072	NC_091014.1	6199836	6216187	16352	85	44.5
RG	Aph_californica_342072	NC_091014.1	9272924	9378847	105924	94	46.6
RG	Aph_californica_342072	NC_091014.1	9516957	9518855	1899	32	26.7
RG	Aph_californica_342072	NC_091014.1	12766773	12770206	3434	29	10.4
RG	Aph_californica_342072	NC_091014.1	12873553	12877038	3486	37	8.7
RG	Aph_californica_342072	NC_091014.1	13259187	13266173	6987	46	21.5
RG	Aph_californica_342072	NC_091014.1	13403616	13405909	2294	39	18.5
RG	Aph_californica_342072	NC_091014.1	16946904	16953560	6657	45	16.3
RG	Aph_californica_342072	NC_091014.1	17461741	17468796	7056	53	37.0
RG	Aph_californica_342072	NC_091014.1	17581248	17584778	3531	27	8.2
RG	Aph_californica_342072	NC_091014.1	18408437	18410567	2131	29	13.9
RG	Aph_californica_342072	NC_091014.1	19278524	19282517	3994	36	33.1
RG	Aph_californica_342072	NC_091014.1	19475100	19482942	7843	67	10.1
RG	Aph_californica_342072	NC_091014.1	20272885	20277501	4617	62	45.4
RG	Aph_californica_342072	NC_091014.1	20551265	20556191	4927	31	19.2
RG	Aph_californica_342072	NC_091014.1	21058252	21069651	11400	44	10.7
RG	Aph_californica_342072	NC_091014.1	21450003	21460849	10847	45	15.4
RG	Aph_californica_342072	NC_091014.1	21534894	21558775	23882	126	16.7
RG	Aph_californica_342072	NC_091014.1	21791934	21807187	15254	85	40.2
RG	Aph_californica_342072	NC_091014.1	21961949	21969999	8051	47	42.5
RG	Aph_californica_342072	NC_091014.1	22041164	22057473	16310	118	60.4
RG	Aph_californica_342072	NC_091014.1	22492921	22500781	7861	98	25.4
RG	Aph_californica_342072	NC_091014.1	22727569	22733321	5753	50	44.3
RG	Aph_californica_342072	NC_091014.1	23582160	23585253	3094	49	35.6
RG	Aph_californica_342072	NC_091014.1	25336699	25340158	3460	30	10.8
RG	Aph_californica_342072	NC_091014.1	25510686	25516666	5981	55	12.1
RG	Aph_californica_342072	NC_091014.1	25535061	25543899	8839	57	24.5
RG	Aph_californica_342072	NC_091014.1	25553193	25588552	35360	221	41.5
RG	Aph_californica_342072	NC_091014.1	26637011	26675203	38193	186	52.6
RG	Aph_californica_342072	NC_091014.1	27365915	27371661	5747	40	21.8
RG	Aph_californica_342072	NC_091014.1	27390643	27399109	8467	51	37.4
RG	Aph_californica_342072	NC_091014.1	27804907	27815770	10864	88	7.3
RG	Aph_californica_342072	NC_091014.1	27967587	27977640	10054	62	49.6
RG	Aph_californica_342072	NC_091014.1	28020554	28034011	13458	104	57.1
RG	Aph_californica_342072	NC_091014.1	28363631	28367986	4356	28	13.0
RG	Aph_californica_342072	NC_091014.1	28371762	28383364	11603	31	29.9
RG	Aph_californica_342072	NC_091014.1	28468946	28474581	5636	36	11.0
RG	Aph_californica_342072	NC_091014.1	28617753	28632829	15077	76	43.8
RG	Aph_californica_342072	NC_091014.1	28669416	28693907	24492	188	74.1
RG	Aph_californica_342072	NC_091014.1	28711746	28728595	16850	126	41.9
RG	Aph_californica_342072	NC_091014.1	28746179	28753597	7419	40	25.7
RG	Aph_californica_342072	NC_091014.1	28759905	28768167	8263	57	35.9
RG	Aph_californica_342072	NC_091014.1	30034827	30037544	2718	34	28.5
RG	Aph_californica_342072	NC_091014.1	30762033	30766124	4092	39	13.5
RG	Aph_californica_342072	NC_091014.1	30797574	30803591	6018	38	19.8
RG	Aph_californica_342072	NC_091014.1	31056762	31065408	8647	61	9.3
RG	Aph_californica_342072	NC_091014.1	31137839	31150245	12407	67	26.2
RG	Aph_californica_342072	NC_091014.1	31365157	31371655	6499	35	9.6
RG	Aph_californica_342072	NC_091014.1	31413412	31419441	6030	56	19.5
RG	Aph_californica_342072	NC_091014.1	32089964	32101460	11497	99	65.0
RG	Aph_californica_342072	NC_091014.1	32502837	32512171	9335	59	11.9
RG	Aph_californica_342072	NC_091014.1	32520513	32529284	8772	47	36.1
RG	Aph_californica_342072	NC_091014.1	32695136	32703739	8604	39	20.0
RG	Aph_californica_342072	NC_091014.1	33909821	33917370	7550	73	70.9
RG	Aph_californica_342072	NC_091014.1	34581215	34593428	12214	65	19.8
RG	Aph_californica_342072	NC_091014.1	34881031	34888728	7698	51	29.1
RG	Aph_californica_342072	NC_091014.1	35104180	35109261	5082	31	19.1
RG	Aph_californica_342072	NC_091014.1	36406349	36412619	6271	30	13.4
RG	Aph_californica_342072	NC_091014.1	36562425	36566810	4386	30	20.8
RG	Aph_californica_342072	NC_091014.1	36579283	36596992	17710	83	28.7
RG	Aph_californica_342072	NC_091014.1	36920281	36927572	7292	44	34.3
RG	Aph_californica_342072	NC_091014.1	37065459	37072105	6647	51	9.7
RG	Aph_californica_342072	NC_091014.1	37213766	37220952	7187	39	17.7
RG	Aph_californica_342072	NC_091014.1	38500067	38505464	5398	47	15.9
RG	Aph_californica_342072	NC_091014.1	38569689	38572683	2995	40	15.0
RG	Aph_californica_342072	NC_091014.1	38774702	38779630	4929	34	28.1
RG	Aph_californica_342072	NC_091014.1	38785171	38793838	8668	67	59.2
RG	Aph_californica_342072	NC_091014.1	38963418	38979121	15704	92	47.0
RG	Aph_californica_342072	NC_091014.1	39106109	39108926	2818	41	29.3
RG	Aph_californica_342072	NC_091014.1	39495885	39501474	5590	61	18.0
RG	Aph_californica_342072	NC_091014.1	39533486	39539268	5783	45	20.7
RG	Aph_californica_342072	NC_091014.1	39663312	39668160	4849	39	26.3
RG	Aph_californica_342072	NC_091014.1	39916892	39924484	7593	59	32.6
RG	Aph_californica_342072	NC_091014.1	40727378	40733153	5776	38	21.3
RG	Aph_californica_342072	NC_091014.1	40754365	40764414	10050	49	11.4
RG	Aph_californica_342072	NC_091014.1	41610572	41616697	6126	40	26.9
RG	Aph_californica_342072	NC_091014.1	41630687	41635403	4717	30	20.5
RG	Aph_californica_342072	NC_091014.1	42571145	42575817	4673	56	23.3
RG	Aph_californica_342072	NC_091014.1	43145907	43150679	4773	39	17.3
RG	Aph_californica_342072	NC_091014.1	43373504	43377711	4208	27	16.9
RG	Aph_californica_342072	NC_091014.1	43562825	43568279	5455	71	24.4
RG	Aph_californica_342072	NC_091014.1	43579862	43584204	4343	32	26.8
RG	Aph_californica_342072	NC_091014.1	43702011	43713656	11646	109	13.5
RG	Aph_californica_342072	NC_091014.1	43915869	43925672	9804	68	30.0
RG	Aph_californica_342072	NC_091014.1	44073873	44078708	4836	36	8.6
RG	Aph_californica_342072	NC_091014.1	44171145	44177079	5935	71	37.0
RG	Aph_californica_342072	NC_091014.1	44180530	44194846	14317	83	51.8
RG	Aph_californica_342072	NC_091014.1	44442243	44446440	4198	36	16.6
RG	Aph_californica_342072	NC_091014.1	44955042	44961559	6518	62	12.0
