# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_californica_334039.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_californica_334039.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_californica_334039	NC_091013.1	17023918	17032920	9003	100	74.2
RG	Aph_californica_334039	NC_091013.1	17146063	17169659	23597	182	82.3
RG	Aph_californica_334039	NC_091013.1	17625857	17639732	13876	158	65.2
RG	Aph_californica_334039	NC_091013.1	17698922	17703633	4712	42	28.6
RG	Aph_californica_334039	NC_091013.1	18349485	18355093	5609	47	19.8
RG	Aph_californica_334039	NC_091013.1	18480757	18487019	6263	68	30.6
RG	Aph_californica_334039	NC_091013.1	18554763	18560565	5803	49	30.3
RG	Aph_californica_334039	NC_091013.1	18661951	18665009	3059	28	9.9
RG	Aph_californica_334039	NC_091013.1	18862295	18866770	4476	40	21.0
RG	Aph_californica_334039	NC_091013.1	19136113	19138875	2763	29	20.3
RG	Aph_californica_334039	NC_091013.1	19355983	19396526	40544	272	89.6
RG	Aph_californica_334039	NC_091013.1	19705326	19782754	77429	627	95.8
RG	Aph_californica_334039	NC_091013.1	19937883	19954664	16782	139	46.3
RG	Aph_californica_334039	NC_091013.1	20086265	20095037	8773	67	24.1
RG	Aph_californica_334039	NC_091013.1	20202485	20249068	46584	268	84.8
RG	Aph_californica_334039	NC_091013.1	20408310	20415460	7151	46	37.0
RG	Aph_californica_334039	NC_091013.1	20535959	20545206	9248	44	13.5
RG	Aph_californica_334039	NC_091013.1	21012010	21020322	8313	81	32.7
RG	Aph_californica_334039	NC_091013.1	21532773	21544830	12058	136	46.3
RG	Aph_californica_334039	NC_091013.1	21636287	21642739	6453	61	57.2
RG	Aph_californica_334039	NC_091013.1	21678764	21701787	23024	192	71.4
RG	Aph_californica_334039	NC_091013.1	21765618	21784676	19059	143	57.8
RG	Aph_californica_334039	NC_091013.1	22087798	22090725	2928	38	36.9
RG	Aph_californica_334039	NC_091013.1	22276962	22282056	5095	52	12.9
RG	Aph_californica_334039	NC_091013.1	22484895	22501972	17078	118	71.0
RG	Aph_californica_334039	NC_091013.1	22586059	22599150	13092	102	51.7
RG	Aph_californica_334039	NC_091013.1	22655842	22659946	4105	40	44.4
RG	Aph_californica_334039	NC_091013.1	22706740	22713284	6545	71	16.8
RG	Aph_californica_334039	NC_091013.1	22861368	22867427	6060	64	43.3
RG	Aph_californica_334039	NC_091013.1	23018510	23044222	25713	195	76.1
RG	Aph_californica_334039	NC_091013.1	23305388	23349051	43664	330	85.1
RG	Aph_californica_334039	NC_091013.1	23443960	23476222	32263	249	85.5
RG	Aph_californica_334039	NC_091013.1	23482175	23485471	3297	32	23.0
RG	Aph_californica_334039	NC_091013.1	23755656	23761413	5758	54	37.7
RG	Aph_californica_334039	NC_091013.1	23778118	23782764	4647	55	30.6
RG	Aph_californica_334039	NC_091013.1	24218325	24225528	7204	72	59.4
RG	Aph_californica_334039	NC_091013.1	24258851	24315492	56642	429	76.3
RG	Aph_californica_334039	NC_091013.1	24575412	24585160	9749	99	36.7
RG	Aph_californica_334039	NC_091013.1	24663411	24672502	9092	59	33.6
RG	Aph_californica_334039	NC_091013.1	24774003	24785516	11514	83	58.0
RG	Aph_californica_334039	NC_091013.1	24950749	24957916	7168	55	15.5
RG	Aph_californica_334039	NC_091013.1	25092318	25094613	2296	35	30.9
RG	Aph_californica_334039	NC_091013.1	25183989	25189548	5560	46	39.7
RG	Aph_californica_334039	NC_091013.1	25292878	25296950	4073	32	11.5
RG	Aph_californica_334039	NC_091013.1	25445334	25450353	5020	27	14.3
RG	Aph_californica_334039	NC_091013.1	25533107	25543803	10697	48	21.8
RG	Aph_californica_334039	NC_091013.1	25548670	25552776	4107	44	13.1
RG	Aph_californica_334039	NC_091013.1	26026245	26031307	5063	37	14.1
RG	Aph_californica_334039	NC_091013.1	26271743	26276309	4567	72	55.8
RG	Aph_californica_334039	NC_091013.1	26384134	26407158	23025	138	53.4
RG	Aph_californica_334039	NC_091013.1	26556400	26558545	2146	41	41.3
RG	Aph_californica_334039	NC_091013.1	26779656	26781196	1541	35	22.1
RG	Aph_californica_334039	NC_091013.1	27300474	27321745	21272	126	62.6
RG	Aph_californica_334039	NC_091013.1	27332993	27342352	9360	60	63.2
RG	Aph_californica_334039	NC_091013.1	27625981	27630191	4211	45	40.1
RG	Aph_californica_334039	NC_091013.1	27701555	27728489	26935	192	71.8
RG	Aph_californica_334039	NC_091013.1	29365003	29369460	4458	39	14.8
RG	Aph_californica_334039	NC_091013.1	29409036	29416204	7169	37	13.9
RG	Aph_californica_334039	NC_091013.1	29764538	29774265	9728	54	36.2
RG	Aph_californica_334039	NC_091013.1	30250349	30255732	5384	52	13.3
RG	Aph_californica_334039	NC_091013.1	30351646	30366598	14953	138	54.6
RG	Aph_californica_334039	NC_091013.1	30618553	30622354	3802	27	8.7
RG	Aph_californica_334039	NC_091013.1	30676263	30721398	45136	250	79.0
RG	Aph_californica_334039	NC_091013.1	31441587	31449471	7885	31	21.9
RG	Aph_californica_334039	NC_091013.1	32166685	32184652	17968	81	42.2
RG	Aph_californica_334039	NC_091013.1	32324586	32327905	3320	28	14.2
RG	Aph_californica_334039	NC_091013.1	32396138	32411547	15410	92	69.6
RG	Aph_californica_334039	NC_091013.1	32925507	33004674	79168	461	87.8
RG	Aph_californica_334039	NC_091013.1	33048239	33065164	16926	105	64.1
RG	Aph_californica_334039	NC_091013.1	33756206	33768540	12335	80	58.4
RG	Aph_californica_334039	NC_091013.1	33787808	33816636	28829	197	82.8
RG	Aph_californica_334039	NC_091013.1	34537905	34544335	6431	37	14.3
RG	Aph_californica_334039	NC_091013.1	34545224	34568259	23036	108	62.8
RG	Aph_californica_334039	NC_091013.1	34733718	34740691	6974	51	32.3
RG	Aph_californica_334039	NC_091013.1	34752839	34765278	12440	96	22.8
RG	Aph_californica_334039	NC_091013.1	35119108	35125642	6535	62	16.4
RG	Aph_californica_334039	NC_091013.1	35134911	35166857	31947	254	83.8
RG	Aph_californica_334039	NC_091013.1	35367077	35389018	21942	209	84.4
RG	Aph_californica_334039	NC_091013.1	35647884	35659318	11435	84	48.1
RG	Aph_californica_334039	NC_091013.1	35759982	35762943	2962	27	6.0
RG	Aph_californica_334039	NC_091013.1	35771398	35775383	3986	46	21.2
RG	Aph_californica_334039	NC_091013.1	36050319	36055019	4701	33	24.2
RG	Aph_californica_334039	NC_091013.1	36361594	36370488	8895	97	72.3
RG	Aph_californica_334039	NC_091013.1	36663096	36672403	9308	66	44.9
RG	Aph_californica_334039	NC_091013.1	36686406	36693799	7394	44	33.7
RG	Aph_californica_334039	NC_091013.1	36697618	36705929	8312	49	51.5
RG	Aph_californica_334039	NC_091013.1	36813560	36831500	17941	71	57.5
RG	Aph_californica_334039	NC_091013.1	36854836	36903048	48213	276	87.0
RG	Aph_californica_334039	NC_091013.1	37046110	37057428	11319	108	52.2
RG	Aph_californica_334039	NC_091013.1	37126219	37143801	17583	135	28.8
RG	Aph_californica_334039	NC_091013.1	37174626	37184015	9390	47	22.5
RG	Aph_californica_334039	NC_091013.1	37273954	37276956	3003	61	33.8
RG	Aph_californica_334039	NC_091013.1	37483623	37488108	4486	67	40.4
RG	Aph_californica_334039	NC_091013.1	37594422	37597700	3279	53	32.9
RG	Aph_californica_334039	NC_091013.1	37607593	37619115	11523	92	54.1
RG	Aph_californica_334039	NC_091013.1	37789861	37798346	8486	73	29.7
RG	Aph_californica_334039	NC_091013.1	38052741	38058470	5730	74	43.9
RG	Aph_californica_334039	NC_091013.1	38062684	38072086	9403	57	26.4
RG	Aph_californica_334039	NC_091013.1	38241466	38247744	6279	53	14.6
RG	Aph_californica_334039	NC_091013.1	38446030	38449616	3587	31	16.7
RG	Aph_californica_334039	NC_091013.1	38488093	38494951	6859	57	39.2
RG	Aph_californica_334039	NC_091013.1	38590148	38598881	8734	127	67.8
RG	Aph_californica_334039	NC_091013.1	39207501	39210399	2899	30	7.1
RG	Aph_californica_334039	NC_091013.1	39808327	39811711	3385	26	10.1
RG	Aph_californica_334039	NC_091013.1	39848549	39855844	7296	50	40.6
RG	Aph_californica_334039	NC_091013.1	39973471	39994216	20746	105	67.3
RG	Aph_californica_334039	NC_091013.1	40004292	40063421	59130	318	84.4
RG	Aph_californica_334039	NC_091013.1	40253794	40256736	2943	33	23.1
RG	Aph_californica_334039	NC_091013.1	40403178	40410592	7415	55	49.0
RG	Aph_californica_334039	NC_091013.1	40481043	40486884	5842	55	16.8
RG	Aph_californica_334039	NC_091013.1	41029862	41033687	3826	27	8.9
RG	Aph_californica_334039	NC_091013.1	41259692	41264607	4916	54	58.4
RG	Aph_californica_334039	NC_091013.1	41277083	41282642	5560	39	18.6
RG	Aph_californica_334039	NC_091013.1	41318331	41388670	70340	479	87.7
RG	Aph_californica_334039	NC_091013.1	41391142	41444989	53848	288	85.6
RG	Aph_californica_334039	NC_091013.1	41470618	41488099	17482	108	70.3
RG	Aph_californica_334039	NC_091013.1	41621548	41650155	28608	194	77.0
RG	Aph_californica_334039	NC_091013.1	42051783	42056853	5071	30	12.0
RG	Aph_californica_334039	NC_091013.1	42197381	42211621	14241	77	37.2
RG	Aph_californica_334039	NC_091013.1	42364255	42372542	8288	89	24.0
RG	Aph_californica_334039	NC_091013.1	42434593	42438729	4137	38	34.6
RG	Aph_californica_334039	NC_091013.1	42879816	42888391	8576	60	15.1
RG	Aph_californica_334039	NC_091013.1	42955497	42961411	5915	50	21.0
RG	Aph_californica_334039	NC_091013.1	43075490	43089249	13760	146	74.7
RG	Aph_californica_334039	NC_091013.1	43226429	43232492	6064	52	10.6
RG	Aph_californica_334039	NC_091013.1	43284544	43287970	3427	36	34.7
RG	Aph_californica_334039	NC_091013.1	43292795	43296315	3521	42	15.3
RG	Aph_californica_334039	NC_091013.1	43702399	43715807	13409	133	51.2
RG	Aph_californica_334039	NC_091013.1	43753338	43758601	5264	64	65.7
RG	Aph_californica_334039	NC_091013.1	44020515	44027993	7479	64	46.9
RG	Aph_californica_334039	NC_091013.1	44159691	44164130	4440	62	53.6
RG	Aph_californica_334039	NC_091013.1	44626793	44631803	5011	34	27.9
RG	Aph_californica_334039	NC_091013.1	44668122	44673350	5229	40	19.0
RG	Aph_californica_334039	NC_091013.1	44681104	44685230	4127	45	9.1
RG	Aph_californica_334039	NC_091013.1	44692194	44697164	4971	38	15.6
RG	Aph_californica_334039	NC_091013.1	44706740	44712392	5653	64	33.4
RG	Aph_californica_334039	NC_091013.1	45035192	45043084	7893	67	54.9
RG	Aph_californica_334039	NC_091013.1	45044585	45048829	4245	37	30.5
RG	Aph_californica_334039	NC_091013.1	45049189	45067559	18371	118	63.6
RG	Aph_californica_334039	NC_091013.1	45071284	45074321	3038	59	40.6
RG	Aph_californica_334039	NC_091013.1	45521705	45611836	90132	642	88.9
RG	Aph_californica_334039	NC_091013.1	45613170	45646483	33314	216	70.4
RG	Aph_californica_334039	NC_091013.1	45711422	45719739	8318	71	37.4
RG	Aph_californica_334039	NC_091013.1	45818120	45830264	12145	111	46.8
RG	Aph_californica_334039	NC_091013.1	46061854	46069667	7814	74	52.7
RG	Aph_californica_334039	NC_091013.1	46251945	46256018	4074	50	45.5
RG	Aph_californica_334039	NC_091013.1	46910166	46914627	4462	59	27.8
RG	Aph_californica_334039	NC_091013.1	47230054	47239291	9238	66	26.4
RG	Aph_californica_334039	NC_091013.1	47387323	47409488	22166	178	50.0
RG	Aph_californica_334039	NC_091013.1	47717001	47720146	3146	38	34.9
RG	Aph_californica_334039	NC_091013.1	47766364	47779979	13616	120	74.0
RG	Aph_californica_334039	NC_091013.1	47993707	48009796	16090	164	65.8
RG	Aph_californica_334039	NC_091013.1	48060691	48070875	10185	113	71.6
RG	Aph_californica_334039	NC_091013.1	48863242	48870271	7030	58	27.7
RG	Aph_californica_334039	NC_091013.1	49391838	49393544	1707	27	7.2
RG	Aph_californica_334039	NC_091013.1	49465275	49485074	19800	139	74.2
RG	Aph_californica_334039	NC_091013.1	49853016	49875950	22935	150	75.8
RG	Aph_californica_334039	NC_091013.1	49885953	49890751	4799	48	40.0
RG	Aph_californica_334039	NC_091013.1	50014491	50016680	2190	33	19.1
RG	Aph_californica_334039	NC_091013.1	50443198	50453605	10408	48	16.5
RG	Aph_californica_334039	NC_091013.1	50534627	50539945	5319	34	36.1
RG	Aph_californica_334039	NC_091013.1	50863824	50871019	7196	52	48.5
RG	Aph_californica_334039	NC_091013.1	51244847	51249113	4267	39	16.2
RG	Aph_californica_334039	NC_091013.1	51648049	51651438	3390	35	32.0
RG	Aph_californica_334039	NC_091013.1	52166489	52172254	5766	29	10.9
RG	Aph_californica_334039	NC_091013.1	52483608	52497331	13724	96	67.6
RG	Aph_californica_334039	NC_091013.1	52592602	52597971	5370	42	35.3
RG	Aph_californica_334039	NC_091013.1	52794151	52797860	3710	56	60.6
RG	Aph_californica_334039	NC_091013.1	52835014	52838777	3764	31	14.6
RG	Aph_californica_334039	NC_091013.1	52855554	52868898	13345	118	68.5
RG	Aph_californica_334039	NC_091013.1	53011105	53030523	19419	159	78.6
RG	Aph_californica_334039	NC_091013.1	53126215	53131110	4896	60	55.2
RG	Aph_californica_334039	NC_091013.1	53202777	53222247	19471	167	83.2
RG	Aph_californica_334039	NC_091013.1	53730522	53741762	11241	108	44.8
RG	Aph_californica_334039	NC_091013.1	53778165	53807496	29332	177	75.9
RG	Aph_californica_334039	NC_091013.1	53815418	53825213	9796	101	39.3
RG	Aph_californica_334039	NC_091013.1	53828944	53832865	3922	51	25.3
RG	Aph_californica_334039	NC_091013.1	54078865	54082850	3986	38	14.7
RG	Aph_californica_334039	NC_091013.1	54395906	54418387	22482	150	73.9
RG	Aph_californica_334039	NC_091013.1	54835762	54840086	4325	37	36.2
RG	Aph_californica_334039	NC_091013.1	55250376	55254719	4344	52	48.6
RG	Aph_californica_334039	NC_091013.1	55438269	55442915	4647	43	7.5
RG	Aph_californica_334039	NC_091013.1	56158051	56159747	1697	31	9.3
RG	Aph_californica_334039	NC_091013.1	56172171	56186085	13915	131	77.9
RG	Aph_californica_334039	NC_091013.1	56255979	56263922	7944	59	52.0
RG	Aph_californica_334039	NC_091013.1	56391326	56397752	6427	41	25.9
RG	Aph_californica_334039	NC_091013.1	56417840	56421824	3985	49	21.8
RG	Aph_californica_334039	NC_091013.1	56453561	56463005	9445	77	12.4
RG	Aph_californica_334039	NC_091013.1	56937546	56940706	3161	45	12.2
RG	Aph_californica_334039	NC_091013.1	57059199	57060300	1102	33	22.0
RG	Aph_californica_334039	NC_091013.1	57065931	57074447	8517	89	61.6
RG	Aph_californica_334039	NC_091013.1	58532408	58557042	24635	136	51.3
RG	Aph_californica_334039	NC_091013.1	58742271	58771278	29008	250	87.8
RG	Aph_californica_334039	NC_091013.1	59125060	59133568	8509	107	30.6
RG	Aph_californica_334039	NC_091013.1	59382295	59386795	4501	46	42.7
RG	Aph_californica_334039	NC_091013.1	59869599	59908902	39304	331	83.6
RG	Aph_californica_334039	NC_091013.1	60050542	60056745	6204	51	9.0
RG	Aph_californica_334039	NC_091013.1	60154868	60168172	13305	91	54.6
RG	Aph_californica_334039	NC_091013.1	60255282	60258455	3174	27	21.7
RG	Aph_californica_334039	NC_091013.1	60351288	60354705	3418	46	32.7
RG	Aph_californica_334039	NC_091013.1	60475659	60477023	1365	27	7.9
RG	Aph_californica_334039	NC_091013.1	60604358	60611901	7544	52	32.6
RG	Aph_californica_334039	NC_091013.1	60848246	60856865	8620	87	41.3
RG	Aph_californica_334039	NC_091013.1	60868927	60910835	41909	316	91.9
RG	Aph_californica_334039	NC_091013.1	61229061	61234337	5277	72	38.2
RG	Aph_californica_334039	NC_091013.1	61382724	61393265	10542	65	34.1
RG	Aph_californica_334039	NC_091013.1	62041031	62047130	6100	34	9.2
RG	Aph_californica_334039	NC_091013.1	62150037	62167423	17387	127	42.3
RG	Aph_californica_334039	NC_091013.1	62337249	62364349	27101	173	83.2
RG	Aph_californica_334039	NC_091013.1	62439957	62466830	26874	135	62.6
RG	Aph_californica_334039	NC_091013.1	62540291	62544471	4181	38	20.7
RG	Aph_californica_334039	NC_091013.1	62828900	62833614	4715	31	13.8
RG	Aph_californica_334039	NC_091013.1	62927384	62934530	7147	51	30.7
RG	Aph_californica_334039	NC_091013.1	63271101	63277155	6055	43	9.9
RG	Aph_californica_334039	NC_091013.1	63427020	63433364	6345	43	10.7
RG	Aph_californica_334039	NC_091013.1	63754399	63785307	30909	170	85.8
RG	Aph_californica_334039	NC_091013.1	64026991	64034153	7163	33	22.9
RG	Aph_californica_334039	NC_091013.1	64077661	64086403	8743	76	65.0
RG	Aph_californica_334039	NC_091013.1	64497866	64506454	8589	56	37.2
RG	Aph_californica_334039	NC_091013.1	64638634	64653301	14668	79	43.6
RG	Aph_californica_334039	NC_091013.1	64750242	64757739	7498	42	47.3
RG	Aph_californica_334039	NC_091013.1	65313445	65318126	4682	41	39.0
RG	Aph_californica_334039	NC_091013.1	65353073	65356009	2937	46	48.6
RG	Aph_californica_334039	NC_091013.1	65370096	65372857	2762	58	26.3
RG	Aph_californica_334039	NC_091013.1	65488521	65494417	5897	38	16.8
RG	Aph_californica_334039	NC_091013.1	66060422	66066523	6102	43	32.2
RG	Aph_californica_334039	NC_091013.1	66164870	66167498	2629	31	16.4
RG	Aph_californica_334039	NC_091013.1	66408078	66419920	11843	82	65.2
RG	Aph_californica_334039	NC_091013.1	66968015	66974239	6225	46	32.0
RG	Aph_californica_334039	NC_091013.1	66999950	67018565	18616	147	76.9
RG	Aph_californica_334039	NC_091013.1	67092057	67107423	15367	102	67.6
RG	Aph_californica_334039	NC_091013.1	67183354	67189445	6092	54	41.9
RG	Aph_californica_334039	NC_091013.1	67359108	67363392	4285	45	31.4
RG	Aph_californica_334039	NC_091013.1	67695634	67707924	12291	144	81.4
RG	Aph_californica_334039	NC_091013.1	67973757	67978452	4696	63	41.3
RG	Aph_californica_334039	NC_091013.1	67981333	67983235	1903	25	7.7
RG	Aph_californica_334039	NC_091013.1	68252827	68288077	35251	292	78.4
RG	Aph_californica_334039	NC_091013.1	68321741	68334706	12966	79	57.1
RG	Aph_californica_334039	NC_091013.1	68432880	68448459	15580	147	47.6
RG	Aph_californica_334039	NC_091013.1	68504909	68506582	1674	31	20.4
RG	Aph_californica_334039	NC_091013.1	68577093	68578942	1850	30	11.0
RG	Aph_californica_334039	NC_091013.1	68972919	68975524	2606	47	39.2
RG	Aph_californica_334039	NC_091013.1	69125085	69133239	8155	63	36.7
RG	Aph_californica_334039	NC_091013.1	69332867	69339085	6219	51	39.3
RG	Aph_californica_334039	NC_091013.1	69858035	69894191	36157	210	74.1
RG	Aph_californica_334039	NC_091013.1	69961040	69970006	8967	57	26.0
RG	Aph_californica_334039	NC_091013.1	70790263	70794607	4345	33	24.9
RG	Aph_californica_334039	NC_091013.1	70908320	70929724	21405	94	51.8
RG	Aph_californica_334039	NC_091013.1	71336746	71345926	9181	85	63.8
RG	Aph_californica_334039	NC_091013.1	71428487	71442855	14369	112	71.6
RG	Aph_californica_334039	NC_091013.1	71702505	71719232	16728	119	67.5
RG	Aph_californica_334039	NC_091013.1	72127413	72129985	2573	33	21.0
RG	Aph_californica_334039	NC_091013.1	72770890	72774566	3677	34	29.0
RG	Aph_californica_334039	NC_091013.1	72950157	72957676	7520	60	50.5
RG	Aph_californica_334039	NC_091013.1	72974201	72979884	5684	44	48.0
RG	Aph_californica_334039	NC_091013.1	73101767	73115493	13727	86	57.8
RG	Aph_californica_334039	NC_091013.1	73559097	73570117	11021	48	24.0
RG	Aph_californica_334039	NC_091013.1	74577610	74594295	16686	69	49.6
RG	Aph_californica_334039	NC_091013.1	74741218	74747644	6427	36	31.6
RG	Aph_californica_334039	NC_091013.1	74976574	74980159	3586	40	45.0
RG	Aph_californica_334039	NC_091013.1	75110958	75118850	7893	47	41.0
RG	Aph_californica_334039	NC_091013.1	75179860	75200392	20533	167	74.0
RG	Aph_californica_334039	NC_091013.1	75300302	75327405	27104	242	81.1
RG	Aph_californica_334039	NC_091013.1	75734064	75741153	7090	38	36.1
RG	Aph_californica_334039	NC_091013.1	76101098	76105302	4205	29	10.5
RG	Aph_californica_334039	NC_091013.1	76208804	76214022	5219	39	20.5
RG	Aph_californica_334039	NC_091013.1	76580231	76586257	6027	30	17.1
RG	Aph_californica_334039	NC_091013.1	76721694	76747797	26104	155	66.3
RG	Aph_californica_334039	NC_091013.1	76769850	76777481	7632	50	39.0
RG	Aph_californica_334039	NC_091013.1	76963580	76970000	6421	46	36.1
RG	Aph_californica_334039	NC_091013.1	77359087	77398532	39446	331	92.1
RG	Aph_californica_334039	NC_091013.1	77399805	77478822	79018	445	93.9
RG	Aph_californica_334039	NC_091013.1	77908809	77916622	7814	65	52.1
RG	Aph_californica_334039	NC_091013.1	78273424	78384935	111512	758	93.5
RG	Aph_californica_334039	NC_091013.1	78609508	78619030	9523	84	67.1
RG	Aph_californica_334039	NC_091013.1	78971429	78978954	7526	66	28.0
RG	Aph_californica_334039	NC_091013.1	79301693	79304402	2710	31	17.6
RG	Aph_californica_334039	NC_091013.1	79645768	79649535	3768	45	10.4
RG	Aph_californica_334039	NC_091013.1	79844382	79846249	1868	29	12.6
RG	Aph_californica_334039	NC_091013.1	79886067	79889434	3368	44	47.3
RG	Aph_californica_334039	NC_091013.1	80334853	80340132	5280	57	35.9
RG	Aph_californica_334039	NC_091013.1	80386779	80392116	5338	57	37.7
RG	Aph_californica_334039	NC_091013.1	80661064	80664057	2994	38	19.2
RG	Aph_californica_334039	NC_091013.1	80789005	80801103	12099	104	74.0
RG	Aph_californica_334039	NC_091013.1	81087524	81108947	21424	177	73.5
RG	Aph_californica_334039	NC_091013.1	81114640	81121053	6414	50	22.1
RG	Aph_californica_334039	NC_091013.1	81613947	81623528	9582	83	11.4
RG	Aph_californica_334039	NC_091013.1	81700968	81704921	3954	40	20.3
RG	Aph_californica_334039	NC_091013.1	81833780	81845028	11249	104	52.8
RG	Aph_californica_334039	NC_091013.1	81850517	81854586	4070	56	19.1
RG	Aph_californica_334039	NC_091013.1	82785404	82790912	5509	50	22.6
RG	Aph_californica_334039	NC_091013.1	83522302	83528985	6684	36	11.7
RG	Aph_californica_334039	NC_091013.1	84283349	84284924	1576	31	9.3
RG	Aph_californica_334039	NC_091013.1	84292981	84294944	1964	33	20.6
RG	Aph_californica_334039	NC_091013.1	84413511	84425107	11597	102	53.5
RG	Aph_californica_334039	NC_091013.1	84445685	84454668	8984	68	65.9
RG	Aph_californica_334039	NC_091013.1	84617354	84642477	25124	187	69.9
RG	Aph_californica_334039	NC_091013.1	84654031	84664604	10574	69	52.0
RG	Aph_californica_334039	NC_091013.1	85006738	85009965	3228	48	43.5
RG	Aph_californica_334039	NC_091013.1	85312322	85316802	4481	39	9.8
RG	Aph_californica_334039	NC_091013.1	85353542	85358318	4777	51	35.2
