# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_woodhouseii_334096.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_woodhouseii_334096.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_woodhouseii_334096	NC_091013.1	13047561	13053550	5990	39	42.3
RG	Aph_woodhouseii_334096	NC_091013.1	13080261	13084663	4403	26	7.4
RG	Aph_woodhouseii_334096	NC_091013.1	13104090	13118391	14302	108	39.9
RG	Aph_woodhouseii_334096	NC_091013.1	13135383	13153216	17834	123	57.0
RG	Aph_woodhouseii_334096	NC_091013.1	13195087	13199752	4666	27	8.5
RG	Aph_woodhouseii_334096	NC_091013.1	13206203	13228785	22583	95	24.7
RG	Aph_woodhouseii_334096	NC_091013.1	13310723	13321056	10334	74	49.3
RG	Aph_woodhouseii_334096	NC_091013.1	14537951	14547645	9695	80	22.9
RG	Aph_woodhouseii_334096	NC_091013.1	14828612	14837383	8772	54	16.0
RG	Aph_woodhouseii_334096	NC_091013.1	15095147	15099344	4198	37	32.8
RG	Aph_woodhouseii_334096	NC_091013.1	15380521	15387749	7229	48	36.9
RG	Aph_woodhouseii_334096	NC_091013.1	15714995	15719209	4215	60	11.9
RG	Aph_woodhouseii_334096	NC_091013.1	16229777	16235063	5287	44	22.8
RG	Aph_woodhouseii_334096	NC_091013.1	16698108	16703415	5308	28	11.6
RG	Aph_woodhouseii_334096	NC_091013.1	16774332	16779421	5090	54	33.8
RG	Aph_woodhouseii_334096	NC_091013.1	17273429	17280385	6957	82	44.9
RG	Aph_woodhouseii_334096	NC_091013.1	17340823	17343711	2889	30	12.4
RG	Aph_woodhouseii_334096	NC_091013.1	17563077	17566714	3638	33	31.7
RG	Aph_woodhouseii_334096	NC_091013.1	17753769	17791553	37785	338	48.7
RG	Aph_woodhouseii_334096	NC_091013.1	18295762	18298891	3130	30	19.4
RG	Aph_woodhouseii_334096	NC_091013.1	18509886	18512521	2636	30	16.0
RG	Aph_woodhouseii_334096	NC_091013.1	18522512	18526475	3964	30	12.4
RG	Aph_woodhouseii_334096	NC_091013.1	18924982	18940691	15710	93	49.1
RG	Aph_woodhouseii_334096	NC_091013.1	19805932	19809524	3593	50	24.0
RG	Aph_woodhouseii_334096	NC_091013.1	20386743	20391546	4804	43	29.9
RG	Aph_woodhouseii_334096	NC_091013.1	20501807	20512663	10857	71	18.3
RG	Aph_woodhouseii_334096	NC_091013.1	20972819	20975778	2960	28	9.4
RG	Aph_woodhouseii_334096	NC_091013.1	20989883	21001430	11548	67	27.7
RG	Aph_woodhouseii_334096	NC_091013.1	21130418	21134931	4514	31	18.0
RG	Aph_woodhouseii_334096	NC_091013.1	21372109	21375884	3776	52	58.9
RG	Aph_woodhouseii_334096	NC_091013.1	21528310	21543181	14872	141	56.7
RG	Aph_woodhouseii_334096	NC_091013.1	21610007	21619932	9926	123	57.7
RG	Aph_woodhouseii_334096	NC_091013.1	21627573	21651647	24075	211	60.9
RG	Aph_woodhouseii_334096	NC_091013.1	21656028	21663344	7317	74	48.8
RG	Aph_woodhouseii_334096	NC_091013.1	21679559	21685651	6093	58	33.8
RG	Aph_woodhouseii_334096	NC_091013.1	21688223	21692970	4748	42	43.0
RG	Aph_woodhouseii_334096	NC_091013.1	21695258	21710659	15402	74	26.2
RG	Aph_woodhouseii_334096	NC_091013.1	21761428	21772221	10794	67	43.8
RG	Aph_woodhouseii_334096	NC_091013.1	21790547	21801627	11081	83	36.7
RG	Aph_woodhouseii_334096	NC_091013.1	22050065	22053826	3762	28	12.8
RG	Aph_woodhouseii_334096	NC_091013.1	22100144	22104473	4330	36	13.8
RG	Aph_woodhouseii_334096	NC_091013.1	22590626	22593707	3082	32	25.8
RG	Aph_woodhouseii_334096	NC_091013.1	22775276	22779844	4569	31	23.9
RG	Aph_woodhouseii_334096	NC_091013.1	22850026	22855533	5508	57	17.4
RG	Aph_woodhouseii_334096	NC_091013.1	23094663	23099464	4802	53	13.3
RG	Aph_woodhouseii_334096	NC_091013.1	23434897	23442863	7967	80	35.3
RG	Aph_woodhouseii_334096	NC_091013.1	23477737	23483568	5832	51	35.6
RG	Aph_woodhouseii_334096	NC_091013.1	24031837	24038683	6847	57	31.4
RG	Aph_woodhouseii_334096	NC_091013.1	24519097	24551763	32667	159	35.3
RG	Aph_woodhouseii_334096	NC_091013.1	24575605	24590268	14664	104	66.0
RG	Aph_woodhouseii_334096	NC_091013.1	24663810	24667884	4075	30	23.9
RG	Aph_woodhouseii_334096	NC_091013.1	24776418	24783822	7405	56	61.7
RG	Aph_woodhouseii_334096	NC_091013.1	25356689	25371248	14560	82	44.0
RG	Aph_woodhouseii_334096	NC_091013.1	25402758	25420881	18124	106	30.9
RG	Aph_woodhouseii_334096	NC_091013.1	25888595	25896722	8128	70	64.4
RG	Aph_woodhouseii_334096	NC_091013.1	26135898	26142814	6917	36	13.6
RG	Aph_woodhouseii_334096	NC_091013.1	26147179	26167470	20292	88	40.1
RG	Aph_woodhouseii_334096	NC_091013.1	26766590	26769988	3399	27	6.9
RG	Aph_woodhouseii_334096	NC_091013.1	27499934	27506290	6357	50	56.5
RG	Aph_woodhouseii_334096	NC_091013.1	27721817	27732990	11174	106	21.2
RG	Aph_woodhouseii_334096	NC_091013.1	27741074	27751843	10770	110	58.6
RG	Aph_woodhouseii_334096	NC_091013.1	28044897	28054300	9404	94	32.8
RG	Aph_woodhouseii_334096	NC_091013.1	28504102	28510891	6790	75	40.4
RG	Aph_woodhouseii_334096	NC_091013.1	28521621	28524073	2453	51	39.1
RG	Aph_woodhouseii_334096	NC_091013.1	28817385	28825165	7781	70	28.0
RG	Aph_woodhouseii_334096	NC_091013.1	29144074	29150574	6501	30	16.4
RG	Aph_woodhouseii_334096	NC_091013.1	29295132	29304893	9762	49	45.0
RG	Aph_woodhouseii_334096	NC_091013.1	29464163	29471950	7788	41	10.6
RG	Aph_woodhouseii_334096	NC_091013.1	29717805	29722979	5175	37	16.6
RG	Aph_woodhouseii_334096	NC_091013.1	30692969	30733786	40818	205	44.3
RG	Aph_woodhouseii_334096	NC_091013.1	30756532	30766724	10193	68	15.9
RG	Aph_woodhouseii_334096	NC_091013.1	30878216	30896300	18085	133	55.6
RG	Aph_woodhouseii_334096	NC_091013.1	31336287	31339559	3273	29	14.7
RG	Aph_woodhouseii_334096	NC_091013.1	31423485	31435048	11564	44	8.5
RG	Aph_woodhouseii_334096	NC_091013.1	31465372	31483131	17760	97	50.2
RG	Aph_woodhouseii_334096	NC_091013.1	31542187	31565200	23014	154	46.6
RG	Aph_woodhouseii_334096	NC_091013.1	31599161	31603110	3950	37	28.8
RG	Aph_woodhouseii_334096	NC_091013.1	31630121	31637845	7725	50	43.2
RG	Aph_woodhouseii_334096	NC_091013.1	31742199	31771424	29226	198	44.6
RG	Aph_woodhouseii_334096	NC_091013.1	31836709	31839373	2665	30	17.3
RG	Aph_woodhouseii_334096	NC_091013.1	31852814	31857160	4347	28	19.3
RG	Aph_woodhouseii_334096	NC_091013.1	31943966	31957375	13410	92	56.4
RG	Aph_woodhouseii_334096	NC_091013.1	31962098	31984607	22510	164	70.2
RG	Aph_woodhouseii_334096	NC_091013.1	32365231	32372788	7558	65	65.5
RG	Aph_woodhouseii_334096	NC_091013.1	32480505	32487006	6502	35	31.6
RG	Aph_woodhouseii_334096	NC_091013.1	32496407	32504822	8416	50	45.9
RG	Aph_woodhouseii_334096	NC_091013.1	32975381	33001516	26136	144	51.4
RG	Aph_woodhouseii_334096	NC_091013.1	33323215	33331476	8262	49	55.3
RG	Aph_woodhouseii_334096	NC_091013.1	33585033	33593581	8549	57	36.7
RG	Aph_woodhouseii_334096	NC_091013.1	34058088	34061852	3765	45	31.5
RG	Aph_woodhouseii_334096	NC_091013.1	35572143	35575781	3639	45	36.8
RG	Aph_woodhouseii_334096	NC_091013.1	35674843	35681195	6353	35	10.4
RG	Aph_woodhouseii_334096	NC_091013.1	36507158	36520914	13757	91	26.0
RG	Aph_woodhouseii_334096	NC_091013.1	37062788	37068445	5658	42	6.9
RG	Aph_woodhouseii_334096	NC_091013.1	37196927	37200252	3326	37	31.8
RG	Aph_woodhouseii_334096	NC_091013.1	37275111	37277145	2035	60	10.1
RG	Aph_woodhouseii_334096	NC_091013.1	37406454	37415524	9071	98	34.2
RG	Aph_woodhouseii_334096	NC_091013.1	37595570	37600993	5424	48	36.8
RG	Aph_woodhouseii_334096	NC_091013.1	38352521	38373593	21073	118	40.4
RG	Aph_woodhouseii_334096	NC_091013.1	39291887	39301143	9257	83	64.8
RG	Aph_woodhouseii_334096	NC_091013.1	39320471	39333663	13193	89	45.5
RG	Aph_woodhouseii_334096	NC_091013.1	39356759	39367058	10300	100	39.8
RG	Aph_woodhouseii_334096	NC_091013.1	39638663	39641628	2966	36	11.4
RG	Aph_woodhouseii_334096	NC_091013.1	39878363	39882924	4562	28	11.4
RG	Aph_woodhouseii_334096	NC_091013.1	39916133	39926747	10615	75	12.0
RG	Aph_woodhouseii_334096	NC_091013.1	39929294	39940959	11666	70	58.6
RG	Aph_woodhouseii_334096	NC_091013.1	39958685	40000135	41451	220	59.2
RG	Aph_woodhouseii_334096	NC_091013.1	40015245	40019756	4512	34	35.1
RG	Aph_woodhouseii_334096	NC_091013.1	40339490	40347988	8499	48	22.0
RG	Aph_woodhouseii_334096	NC_091013.1	41305461	41311081	5621	49	36.8
RG	Aph_woodhouseii_334096	NC_091013.1	41502441	41521072	18632	144	60.0
RG	Aph_woodhouseii_334096	NC_091013.1	41528358	41538391	10034	67	28.3
RG	Aph_woodhouseii_334096	NC_091013.1	41551707	41570071	18365	139	66.6
RG	Aph_woodhouseii_334096	NC_091013.1	41579309	41586496	7188	58	27.0
RG	Aph_woodhouseii_334096	NC_091013.1	41588643	41596768	8126	58	28.4
RG	Aph_woodhouseii_334096	NC_091013.1	42452693	42460180	7488	36	31.5
RG	Aph_woodhouseii_334096	NC_091013.1	42486098	42490854	4757	28	12.1
RG	Aph_woodhouseii_334096	NC_091013.1	42542855	42563215	20361	111	27.9
RG	Aph_woodhouseii_334096	NC_091013.1	42586116	42592770	6655	44	9.6
RG	Aph_woodhouseii_334096	NC_091013.1	42631438	42639118	7681	41	21.6
RG	Aph_woodhouseii_334096	NC_091013.1	42644657	42655626	10970	62	33.2
RG	Aph_woodhouseii_334096	NC_091013.1	42661803	42686208	24406	169	67.7
RG	Aph_woodhouseii_334096	NC_091013.1	42690974	42701548	10575	88	61.9
RG	Aph_woodhouseii_334096	NC_091013.1	42730913	42743846	12934	102	37.1
RG	Aph_woodhouseii_334096	NC_091013.1	42744808	42775866	31059	203	68.4
RG	Aph_woodhouseii_334096	NC_091013.1	42788937	42801791	12855	102	29.9
RG	Aph_woodhouseii_334096	NC_091013.1	42811300	42838003	26704	164	41.5
RG	Aph_woodhouseii_334096	NC_091013.1	42846608	42855598	8991	59	32.3
RG	Aph_woodhouseii_334096	NC_091013.1	42887687	42912449	24763	187	73.6
RG	Aph_woodhouseii_334096	NC_091013.1	42927917	42944910	16994	101	41.4
RG	Aph_woodhouseii_334096	NC_091013.1	42951181	42971106	19926	138	52.9
RG	Aph_woodhouseii_334096	NC_091013.1	42991676	43002399	10724	70	18.4
RG	Aph_woodhouseii_334096	NC_091013.1	43011843	43033149	21307	117	64.8
RG	Aph_woodhouseii_334096	NC_091013.1	43038017	43056492	18476	91	60.9
RG	Aph_woodhouseii_334096	NC_091013.1	43076432	43090646	14215	136	49.3
RG	Aph_woodhouseii_334096	NC_091013.1	43093630	43099106	5477	48	25.5
RG	Aph_woodhouseii_334096	NC_091013.1	43120892	43135793	14902	106	56.2
RG	Aph_woodhouseii_334096	NC_091013.1	43153803	43168484	14682	58	29.0
RG	Aph_woodhouseii_334096	NC_091013.1	43207206	43215591	8386	40	7.2
RG	Aph_woodhouseii_334096	NC_091013.1	43230751	43243365	12615	90	12.0
RG	Aph_woodhouseii_334096	NC_091013.1	43246541	43259480	12940	71	26.0
RG	Aph_woodhouseii_334096	NC_091013.1	43262512	43270519	8008	52	30.6
RG	Aph_woodhouseii_334096	NC_091013.1	43275232	43278843	3612	28	14.4
RG	Aph_woodhouseii_334096	NC_091013.1	43287322	43299400	12079	128	64.8
RG	Aph_woodhouseii_334096	NC_091013.1	43344887	43389948	45062	304	59.8
RG	Aph_woodhouseii_334096	NC_091013.1	43409871	43421261	11391	63	61.3
RG	Aph_woodhouseii_334096	NC_091013.1	43454576	43476996	22421	82	9.1
RG	Aph_woodhouseii_334096	NC_091013.1	43526091	43529403	3313	35	26.4
RG	Aph_woodhouseii_334096	NC_091013.1	43535982	43544418	8437	61	28.8
RG	Aph_woodhouseii_334096	NC_091013.1	43574573	43595308	20736	142	62.3
RG	Aph_woodhouseii_334096	NC_091013.1	43598214	43625972	27759	151	26.4
RG	Aph_woodhouseii_334096	NC_091013.1	43629748	43647127	17380	133	73.2
RG	Aph_woodhouseii_334096	NC_091013.1	43652857	43689764	36908	305	51.7
RG	Aph_woodhouseii_334096	NC_091013.1	43697773	43715130	17358	149	26.7
RG	Aph_woodhouseii_334096	NC_091013.1	43731768	43748528	16761	88	31.8
RG	Aph_woodhouseii_334096	NC_091013.1	43754136	43767720	13585	104	61.7
RG	Aph_woodhouseii_334096	NC_091013.1	43773990	43789695	15706	95	40.7
RG	Aph_woodhouseii_334096	NC_091013.1	43817675	43827569	9895	51	12.9
RG	Aph_woodhouseii_334096	NC_091013.1	43848300	43879814	31515	217	58.1
RG	Aph_woodhouseii_334096	NC_091013.1	44335874	44343643	7770	74	27.0
RG	Aph_woodhouseii_334096	NC_091013.1	44346896	44361425	14530	148	38.8
RG	Aph_woodhouseii_334096	NC_091013.1	44485722	44496294	10573	89	29.1
RG	Aph_woodhouseii_334096	NC_091013.1	45006982	45013556	6575	73	28.9
RG	Aph_woodhouseii_334096	NC_091013.1	45572641	45578066	5426	46	15.9
RG	Aph_woodhouseii_334096	NC_091013.1	45732043	45741568	9526	117	22.4
RG	Aph_woodhouseii_334096	NC_091013.1	46328380	46336839	8460	82	56.7
RG	Aph_woodhouseii_334096	NC_091013.1	46339985	46374112	34128	239	54.2
RG	Aph_woodhouseii_334096	NC_091013.1	46380624	46398837	18214	126	49.1
RG	Aph_woodhouseii_334096	NC_091013.1	46406684	46411079	4396	45	13.7
RG	Aph_woodhouseii_334096	NC_091013.1	46523146	46537736	14591	143	62.8
RG	Aph_woodhouseii_334096	NC_091013.1	46620236	46633947	13712	172	32.0
RG	Aph_woodhouseii_334096	NC_091013.1	46639646	46654538	14893	131	39.8
RG	Aph_woodhouseii_334096	NC_091013.1	46702367	46707768	5402	50	48.1
RG	Aph_woodhouseii_334096	NC_091013.1	46711078	46720887	9810	119	63.6
RG	Aph_woodhouseii_334096	NC_091013.1	46725284	46733638	8355	66	45.3
RG	Aph_woodhouseii_334096	NC_091013.1	46735679	46738379	2701	31	14.3
RG	Aph_woodhouseii_334096	NC_091013.1	46741353	46746104	4752	47	36.3
RG	Aph_woodhouseii_334096	NC_091013.1	47702105	47704274	2170	29	7.4
RG	Aph_woodhouseii_334096	NC_091013.1	48093396	48118999	25604	149	20.7
RG	Aph_woodhouseii_334096	NC_091013.1	48979675	48988585	8911	48	24.2
RG	Aph_woodhouseii_334096	NC_091013.1	49000078	49014252	14175	87	16.3
RG	Aph_woodhouseii_334096	NC_091013.1	49022878	49030631	7754	36	16.8
RG	Aph_woodhouseii_334096	NC_091013.1	49041293	49051810	10518	50	48.6
RG	Aph_woodhouseii_334096	NC_091013.1	49073493	49080777	7285	38	14.3
RG	Aph_woodhouseii_334096	NC_091013.1	49093332	49115351	22020	118	43.3
RG	Aph_woodhouseii_334096	NC_091013.1	49124737	49130982	6246	47	13.8
RG	Aph_woodhouseii_334096	NC_091013.1	49133835	49175689	41855	209	52.2
RG	Aph_woodhouseii_334096	NC_091013.1	49192708	49220382	27675	152	81.8
RG	Aph_woodhouseii_334096	NC_091013.1	49334983	49349718	14736	62	35.6
RG	Aph_woodhouseii_334096	NC_091013.1	49370942	49374163	3222	26	7.3
RG	Aph_woodhouseii_334096	NC_091013.1	49381972	49408091	26120	201	61.3
RG	Aph_woodhouseii_334096	NC_091013.1	49415553	49428896	13344	77	43.8
RG	Aph_woodhouseii_334096	NC_091013.1	49478200	49484512	6313	50	24.0
RG	Aph_woodhouseii_334096	NC_091013.1	49554858	49559143	4286	36	11.2
RG	Aph_woodhouseii_334096	NC_091013.1	49575794	49593162	17369	112	21.2
RG	Aph_woodhouseii_334096	NC_091013.1	49639677	49652135	12459	78	66.3
RG	Aph_woodhouseii_334096	NC_091013.1	49925008	49928351	3344	28	11.9
RG	Aph_woodhouseii_334096	NC_091013.1	50002934	50006513	3580	44	30.7
RG	Aph_woodhouseii_334096	NC_091013.1	50081282	50085039	3758	36	10.6
RG	Aph_woodhouseii_334096	NC_091013.1	50273765	50280991	7227	70	28.2
RG	Aph_woodhouseii_334096	NC_091013.1	51255363	51265485	10123	63	51.4
RG	Aph_woodhouseii_334096	NC_091013.1	51292893	51299466	6574	44	29.8
RG	Aph_woodhouseii_334096	NC_091013.1	51373814	51379892	6079	39	37.8
RG	Aph_woodhouseii_334096	NC_091013.1	51519777	51528386	8610	60	48.9
RG	Aph_woodhouseii_334096	NC_091013.1	51533539	51540385	6847	50	11.6
RG	Aph_woodhouseii_334096	NC_091013.1	51608064	51618756	10693	65	19.5
RG	Aph_woodhouseii_334096	NC_091013.1	52566687	52575428	8742	42	12.8
RG	Aph_woodhouseii_334096	NC_091013.1	52669939	52684342	14404	74	22.8
RG	Aph_woodhouseii_334096	NC_091013.1	52855849	52859786	3938	48	52.6
RG	Aph_woodhouseii_334096	NC_091013.1	52881665	52885874	4210	37	26.9
RG	Aph_woodhouseii_334096	NC_091013.1	53374005	53380692	6688	71	60.6
RG	Aph_woodhouseii_334096	NC_091013.1	53559439	53562647	3209	55	61.8
RG	Aph_woodhouseii_334096	NC_091013.1	54955827	54960936	5110	35	7.4
RG	Aph_woodhouseii_334096	NC_091013.1	55427770	55442417	14648	95	49.5
RG	Aph_woodhouseii_334096	NC_091013.1	55453323	55469323	16001	113	64.9
RG	Aph_woodhouseii_334096	NC_091013.1	55493350	55517574	24225	149	26.6
RG	Aph_woodhouseii_334096	NC_091013.1	55532292	55540732	8441	87	37.5
RG	Aph_woodhouseii_334096	NC_091013.1	55547482	55561816	14335	73	47.6
RG	Aph_woodhouseii_334096	NC_091013.1	55585322	55598983	13662	110	59.4
RG	Aph_woodhouseii_334096	NC_091013.1	55599316	55606273	6958	38	16.5
RG	Aph_woodhouseii_334096	NC_091013.1	55621749	55650279	28531	143	38.6
RG	Aph_woodhouseii_334096	NC_091013.1	55992537	55998514	5978	70	14.7
RG	Aph_woodhouseii_334096	NC_091013.1	56028819	56036811	7993	41	42.1
RG	Aph_woodhouseii_334096	NC_091013.1	56043323	56049440	6118	54	40.5
RG	Aph_woodhouseii_334096	NC_091013.1	56156999	56160815	3817	74	46.6
RG	Aph_woodhouseii_334096	NC_091013.1	56176942	56181062	4121	36	11.9
RG	Aph_woodhouseii_334096	NC_091013.1	56238268	56246035	7768	57	39.0
RG	Aph_woodhouseii_334096	NC_091013.1	56873037	56875235	2199	35	27.2
RG	Aph_woodhouseii_334096	NC_091013.1	56930534	56940750	10217	96	40.5
RG	Aph_woodhouseii_334096	NC_091013.1	57047043	57058721	11679	92	53.5
RG	Aph_woodhouseii_334096	NC_091013.1	59317824	59323299	5476	35	25.3
RG	Aph_woodhouseii_334096	NC_091013.1	59346276	59348530	2255	33	24.9
RG	Aph_woodhouseii_334096	NC_091013.1	60277888	60283791	5904	46	13.2
RG	Aph_woodhouseii_334096	NC_091013.1	60555148	60559706	4559	45	11.1
RG	Aph_woodhouseii_334096	NC_091013.1	61249724	61257103	7380	59	54.7
RG	Aph_woodhouseii_334096	NC_091013.1	61534143	61541430	7288	55	51.5
RG	Aph_woodhouseii_334096	NC_091013.1	62034605	62042052	7448	46	54.0
RG	Aph_woodhouseii_334096	NC_091013.1	62202353	62207592	5240	35	6.8
RG	Aph_woodhouseii_334096	NC_091013.1	62828722	62833934	5213	41	17.8
RG	Aph_woodhouseii_334096	NC_091013.1	63544011	63559969	15959	100	58.5
RG	Aph_woodhouseii_334096	NC_091013.1	63723282	63739002	15721	101	64.2
RG	Aph_woodhouseii_334096	NC_091013.1	63749908	63762985	13078	72	23.4
RG	Aph_woodhouseii_334096	NC_091013.1	64100758	64107579	6822	68	13.7
RG	Aph_woodhouseii_334096	NC_091013.1	64514026	64521123	7098	62	42.4
RG	Aph_woodhouseii_334096	NC_091013.1	64530715	64555866	25152	172	66.1
RG	Aph_woodhouseii_334096	NC_091013.1	64573094	64579790	6697	39	35.9
RG	Aph_woodhouseii_334096	NC_091013.1	65111714	65119558	7845	64	55.7
RG	Aph_woodhouseii_334096	NC_091013.1	65201381	65206465	5085	39	19.9
RG	Aph_woodhouseii_334096	NC_091013.1	65888687	65899172	10486	57	26.8
RG	Aph_woodhouseii_334096	NC_091013.1	65919447	65938823	19377	84	44.7
RG	Aph_woodhouseii_334096	NC_091013.1	65978947	66011061	32115	209	62.4
RG	Aph_woodhouseii_334096	NC_091013.1	66021179	66026667	5489	35	29.9
RG	Aph_woodhouseii_334096	NC_091013.1	66350069	66371675	21607	85	56.8
RG	Aph_woodhouseii_334096	NC_091013.1	66565591	66570458	4868	35	9.6
RG	Aph_woodhouseii_334096	NC_091013.1	66955997	66962749	6753	53	57.9
RG	Aph_woodhouseii_334096	NC_091013.1	67178549	67191228	12680	95	61.2
RG	Aph_woodhouseii_334096	NC_091013.1	67195348	67199144	3797	33	14.1
RG	Aph_woodhouseii_334096	NC_091013.1	67733176	67736540	3365	47	23.4
RG	Aph_woodhouseii_334096	NC_091013.1	67740004	67744467	4464	53	33.4
RG	Aph_woodhouseii_334096	NC_091013.1	67934851	67939945	5095	41	20.6
RG	Aph_woodhouseii_334096	NC_091013.1	67976343	67978451	2109	30	10.8
RG	Aph_woodhouseii_334096	NC_091013.1	68215245	68221393	6149	50	39.4
RG	Aph_woodhouseii_334096	NC_091013.1	68278087	68286174	8088	67	42.6
RG	Aph_woodhouseii_334096	NC_091013.1	68499500	68505936	6437	53	13.4
RG	Aph_woodhouseii_334096	NC_091013.1	68511839	68523359	11521	107	54.9
RG	Aph_woodhouseii_334096	NC_091013.1	68541530	68557906	16377	124	56.6
RG	Aph_woodhouseii_334096	NC_091013.1	68757352	68764818	7467	45	14.5
RG	Aph_woodhouseii_334096	NC_091013.1	69452828	69462287	9460	50	49.9
RG	Aph_woodhouseii_334096	NC_091013.1	69470141	69509484	39344	213	61.9
RG	Aph_woodhouseii_334096	NC_091013.1	69523935	69543474	19540	103	66.8
RG	Aph_woodhouseii_334096	NC_091013.1	69550086	69577634	27549	127	49.9
RG	Aph_woodhouseii_334096	NC_091013.1	69784897	69804663	19767	186	66.3
RG	Aph_woodhouseii_334096	NC_091013.1	69939765	69948208	8444	68	33.5
RG	Aph_woodhouseii_334096	NC_091013.1	70741921	70748504	6584	68	10.0
RG	Aph_woodhouseii_334096	NC_091013.1	71375799	71380841	5043	39	19.1
RG	Aph_woodhouseii_334096	NC_091013.1	71410586	71425111	14526	114	67.3
RG	Aph_woodhouseii_334096	NC_091013.1	71501012	71509868	8857	41	26.3
RG	Aph_woodhouseii_334096	NC_091013.1	71541805	71555914	14110	78	36.8
