# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_californica_333971.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_californica_333971.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_californica_333971	NC_091013.1	19798404	19823855	25452	195	82.9
RG	Aph_californica_333971	NC_091013.1	20065347	20068792	3446	57	45.1
RG	Aph_californica_333971	NC_091013.1	20118843	20124814	5972	63	41.1
RG	Aph_californica_333971	NC_091013.1	20264883	20271129	6247	30	22.6
RG	Aph_californica_333971	NC_091013.1	20694224	20697476	3253	40	39.7
RG	Aph_californica_333971	NC_091013.1	20720367	20728076	7710	36	29.7
RG	Aph_californica_333971	NC_091013.1	20859514	20863311	3798	37	8.8
RG	Aph_californica_333971	NC_091013.1	20895802	20900139	4338	30	16.6
RG	Aph_californica_333971	NC_091013.1	20961639	20987660	26022	186	67.3
RG	Aph_californica_333971	NC_091013.1	20988720	21031298	42579	314	69.9
RG	Aph_californica_333971	NC_091013.1	21031397	21137397	106001	769	85.6
RG	Aph_californica_333971	NC_091013.1	21181871	21186175	4305	28	11.1
RG	Aph_californica_333971	NC_091013.1	21274834	21281042	6209	46	38.7
RG	Aph_californica_333971	NC_091013.1	21660292	21671304	11013	68	26.5
RG	Aph_californica_333971	NC_091013.1	22213250	22222032	8783	60	30.4
RG	Aph_californica_333971	NC_091013.1	22824165	22827931	3767	46	40.5
RG	Aph_californica_333971	NC_091013.1	22828624	22844486	15863	168	68.1
RG	Aph_californica_333971	NC_091013.1	23258347	23271284	12938	137	60.5
RG	Aph_californica_333971	NC_091013.1	23774375	23778727	4353	50	28.3
RG	Aph_californica_333971	NC_091013.1	23794358	23800362	6005	42	40.0
RG	Aph_californica_333971	NC_091013.1	24000050	24003843	3794	53	34.1
RG	Aph_californica_333971	NC_091013.1	24596537	24655903	59367	387	59.6
RG	Aph_californica_333971	NC_091013.1	25091774	25094264	2491	37	21.9
RG	Aph_californica_333971	NC_091013.1	25879719	25896413	16695	126	45.1
RG	Aph_californica_333971	NC_091013.1	25974247	25978412	4166	33	20.0
RG	Aph_californica_333971	NC_091013.1	26005434	26009928	4495	44	36.0
RG	Aph_californica_333971	NC_091013.1	26274246	26282563	8318	75	45.3
RG	Aph_californica_333971	NC_091013.1	26566233	26570217	3985	31	18.7
RG	Aph_californica_333971	NC_091013.1	27020253	27043458	23206	181	58.5
RG	Aph_californica_333971	NC_091013.1	27741074	27746974	5901	67	31.1
RG	Aph_californica_333971	NC_091013.1	27826575	27843990	17416	149	85.3
RG	Aph_californica_333971	NC_091013.1	27889972	27900549	10578	69	11.3
RG	Aph_californica_333971	NC_091013.1	27921323	27967597	46275	326	79.8
RG	Aph_californica_333971	NC_091013.1	27969421	28009150	39730	242	64.4
RG	Aph_californica_333971	NC_091013.1	28011479	28054526	43048	303	80.8
RG	Aph_californica_333971	NC_091013.1	28308640	28322903	14264	103	62.4
RG	Aph_californica_333971	NC_091013.1	28475553	28505319	29767	320	76.5
RG	Aph_californica_333971	NC_091013.1	28572921	28586034	13114	133	59.7
RG	Aph_californica_333971	NC_091013.1	28592128	28602539	10412	78	59.0
RG	Aph_californica_333971	NC_091013.1	28613121	28617457	4337	36	12.9
RG	Aph_californica_333971	NC_091013.1	29124257	29199591	75335	324	82.7
RG	Aph_californica_333971	NC_091013.1	29405485	29414614	9130	51	28.0
RG	Aph_californica_333971	NC_091013.1	29434478	29480250	45773	253	74.7
RG	Aph_californica_333971	NC_091013.1	29834565	29838389	3825	35	27.1
RG	Aph_californica_333971	NC_091013.1	30006426	30009898	3473	28	17.3
RG	Aph_californica_333971	NC_091013.1	30493942	30501618	7677	52	32.9
RG	Aph_californica_333971	NC_091013.1	30909575	30916626	7052	37	36.1
RG	Aph_californica_333971	NC_091013.1	31903457	31908915	5459	40	21.4
RG	Aph_californica_333971	NC_091013.1	32028471	32034829	6359	45	33.4
RG	Aph_californica_333971	NC_091013.1	32326103	32332388	6286	48	20.7
RG	Aph_californica_333971	NC_091013.1	32806461	32812690	6230	37	13.5
RG	Aph_californica_333971	NC_091013.1	32969625	32982651	13027	97	49.3
RG	Aph_californica_333971	NC_091013.1	32995746	33001108	5363	36	12.1
RG	Aph_californica_333971	NC_091013.1	33123850	33138632	14783	101	74.5
RG	Aph_californica_333971	NC_091013.1	33568577	33573607	5031	48	15.6
RG	Aph_californica_333971	NC_091013.1	33926647	33932488	5842	50	44.2
RG	Aph_californica_333971	NC_091013.1	33952225	33973089	20865	144	64.3
RG	Aph_californica_333971	NC_091013.1	34262109	34267036	4928	36	9.2
RG	Aph_californica_333971	NC_091013.1	34621308	34628883	7576	65	40.4
RG	Aph_californica_333971	NC_091013.1	34899085	34903545	4461	38	42.5
RG	Aph_californica_333971	NC_091013.1	35111607	35121285	9679	79	64.1
RG	Aph_californica_333971	NC_091013.1	35827746	35869217	41472	411	76.4
RG	Aph_californica_333971	NC_091013.1	36329263	36504967	175705	1276	84.6
RG	Aph_californica_333971	NC_091013.1	36570021	36601944	31924	163	27.5
RG	Aph_californica_333971	NC_091013.1	36809172	36814630	5459	35	31.9
RG	Aph_californica_333971	NC_091013.1	37028880	37042819	13940	81	51.4
RG	Aph_californica_333971	NC_091013.1	37275419	37277145	1727	55	35.3
RG	Aph_californica_333971	NC_091013.1	37310773	37313946	3174	31	13.2
RG	Aph_californica_333971	NC_091013.1	37428602	37432950	4349	60	64.3
RG	Aph_californica_333971	NC_091013.1	37613263	37620306	7044	48	47.8
RG	Aph_californica_333971	NC_091013.1	37631633	37639498	7866	56	25.5
RG	Aph_californica_333971	NC_091013.1	37663715	37670763	7049	61	17.2
RG	Aph_californica_333971	NC_091013.1	38052084	38054894	2811	40	19.2
RG	Aph_californica_333971	NC_091013.1	38272581	38399908	127328	864	87.1
RG	Aph_californica_333971	NC_091013.1	38983150	39005247	22098	165	59.3
RG	Aph_californica_333971	NC_091013.1	39291018	39314363	23346	180	44.3
RG	Aph_californica_333971	NC_091013.1	39380230	39401166	20937	125	68.8
RG	Aph_californica_333971	NC_091013.1	40454885	40459406	4522	39	40.7
RG	Aph_californica_333971	NC_091013.1	40555133	40562218	7086	64	46.6
RG	Aph_californica_333971	NC_091013.1	40677503	40688207	10705	71	17.7
RG	Aph_californica_333971	NC_091013.1	40959648	40969899	10252	55	21.3
RG	Aph_californica_333971	NC_091013.1	42427912	42433696	5785	38	15.9
RG	Aph_californica_333971	NC_091013.1	42512318	42518854	6537	54	17.8
RG	Aph_californica_333971	NC_091013.1	42793743	42801700	7958	75	40.6
RG	Aph_californica_333971	NC_091013.1	43313887	43319138	5252	29	14.2
RG	Aph_californica_333971	NC_091013.1	43418352	43425985	7634	68	33.6
RG	Aph_californica_333971	NC_091013.1	43610670	43615211	4542	31	24.4
RG	Aph_californica_333971	NC_091013.1	43921245	43931165	9921	70	47.7
RG	Aph_californica_333971	NC_091013.1	43959487	43966868	7382	79	42.8
RG	Aph_californica_333971	NC_091013.1	44209284	44218292	9009	48	48.9
RG	Aph_californica_333971	NC_091013.1	44355302	44358221	2920	56	40.1
RG	Aph_californica_333971	NC_091013.1	44409996	44421496	11501	97	56.2
RG	Aph_californica_333971	NC_091013.1	44574374	44581135	6762	48	35.1
RG	Aph_californica_333971	NC_091013.1	44584631	44609118	24488	226	69.9
RG	Aph_californica_333971	NC_091013.1	44902472	44911662	9191	68	12.5
RG	Aph_californica_333971	NC_091013.1	44949931	44967090	17160	175	81.0
RG	Aph_californica_333971	NC_091013.1	45556500	45606077	49578	401	82.2
RG	Aph_californica_333971	NC_091013.1	45613170	45664840	51671	359	72.8
RG	Aph_californica_333971	NC_091013.1	45667523	45679479	11957	93	75.1
RG	Aph_californica_333971	NC_091013.1	45680256	45692440	12185	108	61.5
RG	Aph_californica_333971	NC_091013.1	45703170	45765512	62343	597	85.7
RG	Aph_californica_333971	NC_091013.1	45767416	45853562	86147	886	85.9
RG	Aph_californica_333971	NC_091013.1	46366751	46374198	7448	34	28.5
RG	Aph_californica_333971	NC_091013.1	46502023	46517296	15274	144	51.5
RG	Aph_californica_333971	NC_091013.1	46523475	46526952	3478	43	41.4
RG	Aph_californica_333971	NC_091013.1	46553598	46555880	2283	34	20.0
RG	Aph_californica_333971	NC_091013.1	46820030	46834507	14478	85	14.9
RG	Aph_californica_333971	NC_091013.1	46840158	46846115	5958	39	18.7
RG	Aph_californica_333971	NC_091013.1	46918580	46923517	4938	48	21.1
RG	Aph_californica_333971	NC_091013.1	46943796	46951637	7842	59	31.5
RG	Aph_californica_333971	NC_091013.1	46953355	46968811	15457	124	65.6
RG	Aph_californica_333971	NC_091013.1	47058113	47061210	3098	37	14.9
RG	Aph_californica_333971	NC_091013.1	47573692	47590061	16370	167	70.7
RG	Aph_californica_333971	NC_091013.1	47744907	47752764	7858	79	47.4
RG	Aph_californica_333971	NC_091013.1	47884195	47890775	6581	54	30.5
RG	Aph_californica_333971	NC_091013.1	47932606	47935061	2456	36	9.1
RG	Aph_californica_333971	NC_091013.1	47939006	47943983	4978	38	16.7
RG	Aph_californica_333971	NC_091013.1	47999583	48010707	11125	117	52.8
RG	Aph_californica_333971	NC_091013.1	48356534	48361145	4612	117	54.9
RG	Aph_californica_333971	NC_091013.1	48593016	48605925	12910	104	61.8
RG	Aph_californica_333971	NC_091013.1	48613059	48705736	92678	621	84.9
RG	Aph_californica_333971	NC_091013.1	49388309	49394296	5988	77	54.4
RG	Aph_californica_333971	NC_091013.1	49885953	49890111	4159	38	16.9
RG	Aph_californica_333971	NC_091013.1	49927925	49934561	6637	46	21.8
RG	Aph_californica_333971	NC_091013.1	50108127	50113286	5160	44	28.3
RG	Aph_californica_333971	NC_091013.1	50195130	50205657	10528	75	60.3
RG	Aph_californica_333971	NC_091013.1	51447814	51462739	14926	61	35.5
RG	Aph_californica_333971	NC_091013.1	51804651	51816583	11933	85	60.7
RG	Aph_californica_333971	NC_091013.1	51847483	51858470	10988	53	47.1
RG	Aph_californica_333971	NC_091013.1	52088619	52092132	3514	30	24.6
RG	Aph_californica_333971	NC_091013.1	52254590	52264579	9990	68	17.1
RG	Aph_californica_333971	NC_091013.1	52804557	52812904	8348	48	27.2
RG	Aph_californica_333971	NC_091013.1	52857862	52859911	2050	40	10.4
RG	Aph_californica_333971	NC_091013.1	53126759	53132992	6234	61	44.6
RG	Aph_californica_333971	NC_091013.1	53289260	53308613	19354	178	72.8
RG	Aph_californica_333971	NC_091013.1	53446736	53457050	10315	94	20.6
RG	Aph_californica_333971	NC_091013.1	53526288	53541858	15571	118	81.7
RG	Aph_californica_333971	NC_091013.1	54395906	54409274	13369	103	47.3
RG	Aph_californica_333971	NC_091013.1	54412315	54430749	18435	80	21.1
RG	Aph_californica_333971	NC_091013.1	54711546	54718982	7437	33	35.5
RG	Aph_californica_333971	NC_091013.1	55080242	55082407	2166	31	11.7
RG	Aph_californica_333971	NC_091013.1	55116253	55135540	19288	175	45.3
RG	Aph_californica_333971	NC_091013.1	55357119	55386475	29357	247	54.6
RG	Aph_californica_333971	NC_091013.1	55404831	55414543	9713	61	49.1
RG	Aph_californica_333971	NC_091013.1	55416721	55446643	29923	200	67.1
RG	Aph_californica_333971	NC_091013.1	55455460	55460994	5535	71	72.9
RG	Aph_californica_333971	NC_091013.1	55869632	55896300	26669	245	76.9
RG	Aph_californica_333971	NC_091013.1	56073315	56119302	45988	373	64.7
RG	Aph_californica_333971	NC_091013.1	56273962	56310618	36657	392	80.8
RG	Aph_californica_333971	NC_091013.1	56540075	56548748	8674	55	16.9
RG	Aph_californica_333971	NC_091013.1	56608033	56619116	11084	101	69.9
RG	Aph_californica_333971	NC_091013.1	56875823	56918596	42774	278	72.2
RG	Aph_californica_333971	NC_091013.1	57031970	57143439	111470	392	72.4
RG	Aph_californica_333971	NC_091013.1	58532384	58571917	39534	186	66.5
RG	Aph_californica_333971	NC_091013.1	58605154	58607378	2225	31	14.3
RG	Aph_californica_333971	NC_091013.1	58997307	59007942	10636	56	43.4
RG	Aph_californica_333971	NC_091013.1	59347043	59350837	3795	50	28.4
RG	Aph_californica_333971	NC_091013.1	59519442	59544989	25548	193	57.3
RG	Aph_californica_333971	NC_091013.1	60683525	60688216	4692	44	17.8
RG	Aph_californica_333971	NC_091013.1	60709175	60712484	3310	34	20.7
RG	Aph_californica_333971	NC_091013.1	60755563	60759840	4278	33	23.3
RG	Aph_californica_333971	NC_091013.1	60883743	60887889	4147	41	43.3
RG	Aph_californica_333971	NC_091013.1	60894125	60903017	8893	50	42.4
RG	Aph_californica_333971	NC_091013.1	60908654	60936335	27682	141	66.8
RG	Aph_californica_333971	NC_091013.1	61147640	61152842	5203	59	29.5
RG	Aph_californica_333971	NC_091013.1	61331127	61337732	6606	41	11.8
RG	Aph_californica_333971	NC_091013.1	61594291	61603612	9322	56	19.6
RG	Aph_californica_333971	NC_091013.1	62005747	62012725	6979	35	44.0
RG	Aph_californica_333971	NC_091013.1	62238539	62243612	5074	38	35.8
RG	Aph_californica_333971	NC_091013.1	62293402	62308736	15335	130	72.2
RG	Aph_californica_333971	NC_091013.1	62538482	62544053	5572	41	24.6
RG	Aph_californica_333971	NC_091013.1	62569754	62585867	16114	100	75.4
RG	Aph_californica_333971	NC_091013.1	63422432	63449383	26952	174	75.7
RG	Aph_californica_333971	NC_091013.1	63526903	63534850	7948	43	38.3
RG	Aph_californica_333971	NC_091013.1	63675124	63700638	25515	182	47.4
RG	Aph_californica_333971	NC_091013.1	63704931	63727609	22679	134	61.9
RG	Aph_californica_333971	NC_091013.1	64359496	64364297	4802	42	32.1
RG	Aph_californica_333971	NC_091013.1	64452434	64456687	4254	44	29.5
RG	Aph_californica_333971	NC_091013.1	64529521	64537471	7951	62	34.3
RG	Aph_californica_333971	NC_091013.1	64807873	64854263	46391	273	83.8
RG	Aph_californica_333971	NC_091013.1	65124595	65140728	16134	124	54.9
RG	Aph_californica_333971	NC_091013.1	65199481	65203845	4365	37	8.3
RG	Aph_californica_333971	NC_091013.1	65226520	65242087	15568	101	70.5
RG	Aph_californica_333971	NC_091013.1	65248606	65284359	35754	263	63.6
RG	Aph_californica_333971	NC_091013.1	65466491	65473485	6995	50	28.2
RG	Aph_californica_333971	NC_091013.1	65691856	65703655	11800	56	45.1
RG	Aph_californica_333971	NC_091013.1	65801956	65810319	8364	66	49.6
RG	Aph_californica_333971	NC_091013.1	65861086	65865323	4238	31	14.7
RG	Aph_californica_333971	NC_091013.1	65891164	65907458	16295	91	52.0
RG	Aph_californica_333971	NC_091013.1	65967726	66012501	44776	293	79.4
RG	Aph_californica_333971	NC_091013.1	66184019	66197321	13303	73	32.5
RG	Aph_californica_333971	NC_091013.1	66399069	66439495	40427	280	75.2
RG	Aph_californica_333971	NC_091013.1	66717567	66720773	3207	28	13.0
RG	Aph_californica_333971	NC_091013.1	66958214	66960895	2682	27	5.5
RG	Aph_californica_333971	NC_091013.1	67688714	67695333	6620	55	48.1
RG	Aph_californica_333971	NC_091013.1	67696833	67731422	34590	417	71.7
RG	Aph_californica_333971	NC_091013.1	67731612	67736327	4716	69	59.0
RG	Aph_californica_333971	NC_091013.1	67775932	67783470	7539	50	33.4
RG	Aph_californica_333971	NC_091013.1	67812927	67816548	3622	53	11.2
RG	Aph_californica_333971	NC_091013.1	68323417	68345618	22202	141	70.3
RG	Aph_californica_333971	NC_091013.1	68566946	68571395	4450	46	11.6
RG	Aph_californica_333971	NC_091013.1	69098989	69108440	9452	100	63.0
RG	Aph_californica_333971	NC_091013.1	69233813	69250366	16554	104	66.7
RG	Aph_californica_333971	NC_091013.1	69280574	69371795	91222	661	86.7
RG	Aph_californica_333971	NC_091013.1	69499447	69511720	12274	65	56.1
RG	Aph_californica_333971	NC_091013.1	69556799	69581832	25034	131	41.0
RG	Aph_californica_333971	NC_091013.1	69597153	69620689	23537	154	83.5
RG	Aph_californica_333971	NC_091013.1	70394062	70450764	56703	277	49.8
RG	Aph_californica_333971	NC_091013.1	71863943	71870185	6243	46	35.1
RG	Aph_californica_333971	NC_091013.1	72416077	72419334	3258	40	21.4
RG	Aph_californica_333971	NC_091013.1	72588323	72590176	1854	30	10.6
RG	Aph_californica_333971	NC_091013.1	73001342	73009297	7956	77	44.8
RG	Aph_californica_333971	NC_091013.1	73137483	73146410	8928	54	42.1
RG	Aph_californica_333971	NC_091013.1	73559097	73577796	18700	54	52.4
RG	Aph_californica_333971	NC_091013.1	74955373	74963319	7947	71	35.4
RG	Aph_californica_333971	NC_091013.1	74966045	74971158	5114	34	7.7
RG	Aph_californica_333971	NC_091013.1	75178776	75184178	5403	47	23.0
RG	Aph_californica_333971	NC_091013.1	75283991	75320592	36602	322	70.2
RG	Aph_californica_333971	NC_091013.1	75321598	75370695	49098	387	77.5
RG	Aph_californica_333971	NC_091013.1	75577581	75583305	5725	46	13.4
RG	Aph_californica_333971	NC_091013.1	75702011	75711179	9169	58	43.6
RG	Aph_californica_333971	NC_091013.1	75959589	75975906	16318	106	60.5
RG	Aph_californica_333971	NC_091013.1	76596499	76599686	3188	31	18.7
RG	Aph_californica_333971	NC_091013.1	76638981	76642773	3793	29	12.2
RG	Aph_californica_333971	NC_091013.1	76673007	76708981	35975	197	56.2
RG	Aph_californica_333971	NC_091013.1	76819476	76833908	14433	104	56.5
RG	Aph_californica_333971	NC_091013.1	76897771	76902401	4631	38	15.5
RG	Aph_californica_333971	NC_091013.1	77033927	77066130	32204	222	74.8
RG	Aph_californica_333971	NC_091013.1	77324737	77363699	38963	250	56.8
RG	Aph_californica_333971	NC_091013.1	78085957	78092918	6962	69	18.6
RG	Aph_californica_333971	NC_091013.1	78333431	78342912	9482	86	29.7
RG	Aph_californica_333971	NC_091013.1	78420690	78440412	19723	156	72.3
RG	Aph_californica_333971	NC_091013.1	78869451	78885152	15702	96	55.0
RG	Aph_californica_333971	NC_091013.1	78956614	78961221	4608	39	12.0
RG	Aph_californica_333971	NC_091013.1	79389169	79395388	6220	62	29.4
RG	Aph_californica_333971	NC_091013.1	79402414	79432905	30492	259	79.4
RG	Aph_californica_333971	NC_091013.1	79587963	79602398	14436	122	60.7
RG	Aph_californica_333971	NC_091013.1	79653167	79672952	19786	196	52.2
RG	Aph_californica_333971	NC_091013.1	79786206	79794265	8060	55	36.3
RG	Aph_californica_333971	NC_091013.1	80178703	80182269	3567	35	28.5
RG	Aph_californica_333971	NC_091013.1	80489713	80492462	2750	56	39.3
RG	Aph_californica_333971	NC_091013.1	80627932	80641912	13981	116	68.5
RG	Aph_californica_333971	NC_091013.1	80781061	80795276	14216	139	74.6
RG	Aph_californica_333971	NC_091013.1	81312989	81319047	6059	54	37.1
RG	Aph_californica_333971	NC_091013.1	81355512	81362084	6573	36	13.4
RG	Aph_californica_333971	NC_091013.1	81578914	81608689	29776	184	73.2
RG	Aph_californica_333971	NC_091013.1	81609592	81625233	15642	148	78.6
RG	Aph_californica_333971	NC_091013.1	81811357	81818195	6839	69	11.2
RG	Aph_californica_333971	NC_091013.1	81821698	81828504	6807	91	24.0
RG	Aph_californica_333971	NC_091013.1	82221261	82224750	3490	31	16.0
RG	Aph_californica_333971	NC_091013.1	82269613	82276502	6890	76	40.0
RG	Aph_californica_333971	NC_091013.1	83128770	83132055	3286	30	13.0
RG	Aph_californica_333971	NC_091013.1	83172944	83219812	46869	285	62.7
RG	Aph_californica_333971	NC_091013.1	83535117	83537091	1975	38	13.4
RG	Aph_californica_333971	NC_091013.1	83553827	83559458	5632	32	21.9
RG	Aph_californica_333971	NC_091013.1	84351933	84399909	47977	374	73.9
RG	Aph_californica_333971	NC_091013.1	84447412	84455649	8238	55	37.5
RG	Aph_californica_333971	NC_091013.1	85084631	85089481	4851	46	50.0
RG	Aph_californica_333971	NC_091013.1	85297089	85303462	6374	58	28.4
RG	Aph_californica_333971	NC_091013.1	85889041	85898397	9357	84	27.2
RG	Aph_californica_333971	NC_091013.1	86139515	86144246	4732	41	26.9
RG	Aph_californica_333971	NC_091013.1	86297635	86305191	7557	76	35.0
RG	Aph_californica_333971	NC_091013.1	86348517	86350611	2095	29	14.9
RG	Aph_californica_333971	NC_091013.1	86396317	86405256	8940	111	68.4
RG	Aph_californica_333971	NC_091013.1	86599594	86616328	16735	184	60.2
RG	Aph_californica_333971	NC_091013.1	87135812	87186695	50884	356	77.7
RG	Aph_californica_333971	NC_091013.1	87342275	87366543	24269	201	50.2
RG	Aph_californica_333971	NC_091013.1	87528536	87538835	10300	100	38.7
RG	Aph_californica_333971	NC_091013.1	87567272	87598408	31137	240	69.0
RG	Aph_californica_333971	NC_091013.1	87809653	87823740	14088	129	56.9
RG	Aph_californica_333971	NC_091013.1	87842816	87848381	5566	50	46.9
RG	Aph_californica_333971	NC_091013.1	87930139	87936792	6654	57	19.5
RG	Aph_californica_333971	NC_091013.1	88177887	88185314	7428	49	41.9
RG	Aph_californica_333971	NC_091013.1	88328038	88335029	6992	75	54.0
RG	Aph_californica_333971	NC_091013.1	88557067	88575247	18181	138	60.2
RG	Aph_californica_333971	NC_091013.1	88617213	88666966	49754	429	77.8
RG	Aph_californica_333971	NC_091013.1	89044134	89048377	4244	37	15.4
RG	Aph_californica_333971	NC_091013.1	89081879	89086716	4838	52	17.3
RG	Aph_californica_333971	NC_091013.1	89434090	89438730	4641	52	48.1
RG	Aph_californica_333971	NC_091013.1	89735948	89738891	2944	31	22.6
RG	Aph_californica_333971	NC_091013.1	90052551	90057225	4675	31	21.1
RG	Aph_californica_333971	NC_091013.1	90571148	90577221	6074	43	46.9
RG	Aph_californica_333971	NC_091013.1	90635063	90642435	7373	33	10.1
RG	Aph_californica_333971	NC_091013.1	90866471	90872963	6493	48	24.0
RG	Aph_californica_333971	NC_091013.1	90948479	90955373	6895	47	27.7
RG	Aph_californica_333971	NC_091013.1	91090128	91111739	21612	147	79.2
RG	Aph_californica_333971	NC_091013.1	91162520	91168122	5603	46	52.7
RG	Aph_californica_333971	NC_091013.1	92021996	92028160	6165	41	22.3
RG	Aph_californica_333971	NC_091013.1	92522681	92526051	3371	48	32.5
RG	Aph_californica_333971	NC_091013.1	92580388	92586553	6166	78	47.3
RG	Aph_californica_333971	NC_091013.1	93073518	93107254	33737	236	67.8
RG	Aph_californica_333971	NC_091013.1	93109505	93160075	50571	343	82.7
RG	Aph_californica_333971	NC_091013.1	93166820	93169150	2331	47	36.9
RG	Aph_californica_333971	NC_091013.1	93169985	93176848	6864	75	33.5
RG	Aph_californica_333971	NC_091013.1	93283361	93286586	3226	35	26.4
RG	Aph_californica_333971	NC_091013.1	93968586	93998927	30342	143	65.2
RG	Aph_californica_333971	NC_091013.1	94153835	94182818	28984	199	77.9
RG	Aph_californica_333971	NC_091013.1	94809106	94812841	3736	39	17.9
