# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_woodhouseii_50478.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_woodhouseii_50478.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_woodhouseii_50478	NC_091013.1	21399063	21405183	6121	37	10.3
RG	Aph_woodhouseii_50478	NC_091013.1	21712691	21722880	10190	85	66.2
RG	Aph_woodhouseii_50478	NC_091013.1	21766531	21774947	8417	58	49.7
RG	Aph_woodhouseii_50478	NC_091013.1	22081529	22094586	13058	101	31.1
RG	Aph_woodhouseii_50478	NC_091013.1	22227050	22244460	17411	123	72.9
RG	Aph_woodhouseii_50478	NC_091013.1	22377787	22407836	30050	172	31.6
RG	Aph_woodhouseii_50478	NC_091013.1	23167956	23181678	13723	88	47.4
RG	Aph_woodhouseii_50478	NC_091013.1	23189130	23208123	18994	124	64.6
RG	Aph_woodhouseii_50478	NC_091013.1	23368596	23373841	5246	28	12.1
RG	Aph_woodhouseii_50478	NC_091013.1	23524522	23533576	9055	50	58.0
RG	Aph_woodhouseii_50478	NC_091013.1	23640073	23644420	4348	58	46.4
RG	Aph_woodhouseii_50478	NC_091013.1	23668187	23693039	24853	107	20.4
RG	Aph_woodhouseii_50478	NC_091013.1	23969960	23978745	8786	85	50.4
RG	Aph_woodhouseii_50478	NC_091013.1	24003824	24013758	9935	100	67.3
RG	Aph_woodhouseii_50478	NC_091013.1	24482769	24490607	7839	38	37.6
RG	Aph_woodhouseii_50478	NC_091013.1	25236611	25243981	7371	44	13.7
RG	Aph_woodhouseii_50478	NC_091013.1	25578342	25587543	9202	57	27.5
RG	Aph_woodhouseii_50478	NC_091013.1	25659960	25680904	20945	100	68.2
RG	Aph_woodhouseii_50478	NC_091013.1	25686413	25713157	26745	150	74.3
RG	Aph_woodhouseii_50478	NC_091013.1	25787250	25799164	11915	46	14.4
RG	Aph_woodhouseii_50478	NC_091013.1	26072228	26092040	19813	113	60.5
RG	Aph_woodhouseii_50478	NC_091013.1	26110406	26122409	12004	111	76.1
RG	Aph_woodhouseii_50478	NC_091013.1	26392021	26401070	9050	70	57.4
RG	Aph_woodhouseii_50478	NC_091013.1	26433112	26438699	5588	50	30.3
RG	Aph_woodhouseii_50478	NC_091013.1	26633570	26639770	6201	37	15.7
RG	Aph_woodhouseii_50478	NC_091013.1	26682662	26689754	7093	37	39.8
RG	Aph_woodhouseii_50478	NC_091013.1	26769641	26786251	16611	141	69.7
RG	Aph_woodhouseii_50478	NC_091013.1	26809304	26826149	16846	130	79.9
RG	Aph_woodhouseii_50478	NC_091013.1	27741074	27745084	4011	48	22.2
RG	Aph_woodhouseii_50478	NC_091013.1	27947178	27956261	9084	70	47.2
RG	Aph_woodhouseii_50478	NC_091013.1	28220333	28225125	4793	42	31.3
RG	Aph_woodhouseii_50478	NC_091013.1	28277278	28282764	5487	39	19.4
RG	Aph_woodhouseii_50478	NC_091013.1	28716840	28723190	6351	52	12.0
RG	Aph_woodhouseii_50478	NC_091013.1	28743049	28747034	3986	36	7.4
RG	Aph_woodhouseii_50478	NC_091013.1	28784606	28791392	6787	58	43.8
RG	Aph_woodhouseii_50478	NC_091013.1	28921660	28929595	7936	80	44.7
RG	Aph_woodhouseii_50478	NC_091013.1	28983045	28998167	15123	108	29.0
RG	Aph_woodhouseii_50478	NC_091013.1	29369626	29382661	13036	61	48.2
RG	Aph_woodhouseii_50478	NC_091013.1	29456579	29470184	13606	73	54.3
RG	Aph_woodhouseii_50478	NC_091013.1	29768558	29776695	8138	44	11.9
RG	Aph_woodhouseii_50478	NC_091013.1	30849871	30853980	4110	33	21.5
RG	Aph_woodhouseii_50478	NC_091013.1	30980171	30996821	16651	82	64.3
RG	Aph_woodhouseii_50478	NC_091013.1	31315863	31319631	3769	37	41.1
RG	Aph_woodhouseii_50478	NC_091013.1	31638347	31647019	8673	63	20.6
RG	Aph_woodhouseii_50478	NC_091013.1	31715447	31733094	17648	115	59.2
RG	Aph_woodhouseii_50478	NC_091013.1	31773097	31777602	4506	32	19.8
RG	Aph_woodhouseii_50478	NC_091013.1	31936721	31941996	5276	43	31.9
RG	Aph_woodhouseii_50478	NC_091013.1	32180385	32200163	19779	108	67.3
RG	Aph_woodhouseii_50478	NC_091013.1	32309179	32731401	422223	2112	93.2
RG	Aph_woodhouseii_50478	NC_091013.1	32773635	32780180	6546	60	13.8
RG	Aph_woodhouseii_50478	NC_091013.1	32846197	32854198	8002	50	6.7
RG	Aph_woodhouseii_50478	NC_091013.1	32869938	32882079	12142	69	27.0
RG	Aph_woodhouseii_50478	NC_091013.1	32921831	32932727	10897	87	17.8
RG	Aph_woodhouseii_50478	NC_091013.1	32963458	32978696	15239	86	12.8
RG	Aph_woodhouseii_50478	NC_091013.1	33002927	33019587	16661	74	70.1
RG	Aph_woodhouseii_50478	NC_091013.1	33140627	33156155	15529	115	53.0
RG	Aph_woodhouseii_50478	NC_091013.1	33432098	33435780	3683	29	11.0
RG	Aph_woodhouseii_50478	NC_091013.1	33499512	33513233	13722	94	48.5
RG	Aph_woodhouseii_50478	NC_091013.1	33612341	33618407	6067	51	41.5
RG	Aph_woodhouseii_50478	NC_091013.1	33748388	33772112	23725	140	67.7
RG	Aph_woodhouseii_50478	NC_091013.1	33978432	33987706	9275	41	9.0
RG	Aph_woodhouseii_50478	NC_091013.1	34108001	34124932	16932	104	79.2
RG	Aph_woodhouseii_50478	NC_091013.1	34216345	34219091	2747	35	7.4
RG	Aph_woodhouseii_50478	NC_091013.1	34281157	34294282	13126	67	9.8
RG	Aph_woodhouseii_50478	NC_091013.1	34384220	34389815	5596	36	13.9
RG	Aph_woodhouseii_50478	NC_091013.1	34835960	34870782	34823	166	70.2
RG	Aph_woodhouseii_50478	NC_091013.1	35014325	35021659	7335	46	19.5
RG	Aph_woodhouseii_50478	NC_091013.1	35516022	35529700	13679	68	40.0
RG	Aph_woodhouseii_50478	NC_091013.1	35591067	35594903	3837	28	11.9
RG	Aph_woodhouseii_50478	NC_091013.1	35666660	35703150	36491	217	81.4
RG	Aph_woodhouseii_50478	NC_091013.1	35771398	35773734	2337	33	24.8
RG	Aph_woodhouseii_50478	NC_091013.1	35831014	35856895	25882	184	70.1
RG	Aph_woodhouseii_50478	NC_091013.1	35981730	35990583	8854	54	48.8
RG	Aph_woodhouseii_50478	NC_091013.1	36174779	36180572	5794	48	33.7
RG	Aph_woodhouseii_50478	NC_091013.1	36256558	36619557	363000	2181	95.6
RG	Aph_woodhouseii_50478	NC_091013.1	36687080	36694987	7908	51	34.5
RG	Aph_woodhouseii_50478	NC_091013.1	37219403	37225644	6242	49	21.3
RG	Aph_woodhouseii_50478	NC_091013.1	37408837	37416500	7664	79	35.8
RG	Aph_woodhouseii_50478	NC_091013.1	37425560	37433635	8076	73	50.9
RG	Aph_woodhouseii_50478	NC_091013.1	37438635	37448915	10281	98	52.3
RG	Aph_woodhouseii_50478	NC_091013.1	38006705	38011858	5154	33	23.1
RG	Aph_woodhouseii_50478	NC_091013.1	38226868	38244860	17993	106	61.6
RG	Aph_woodhouseii_50478	NC_091013.1	38258225	38343744	85520	445	84.7
RG	Aph_woodhouseii_50478	NC_091013.1	38553517	38557695	4179	33	27.5
RG	Aph_woodhouseii_50478	NC_091013.1	38933720	38939097	5378	36	14.7
RG	Aph_woodhouseii_50478	NC_091013.1	39009037	39016393	7357	52	13.2
RG	Aph_woodhouseii_50478	NC_091013.1	39176639	39183763	7125	50	45.0
RG	Aph_woodhouseii_50478	NC_091013.1	39415673	39443717	28045	145	73.4
RG	Aph_woodhouseii_50478	NC_091013.1	39637886	39641985	4100	38	13.9
RG	Aph_woodhouseii_50478	NC_091013.1	40133080	40140942	7863	45	37.7
RG	Aph_woodhouseii_50478	NC_091013.1	40150226	40173010	22785	94	60.2
RG	Aph_woodhouseii_50478	NC_091013.1	40264798	40271793	6996	66	17.2
RG	Aph_woodhouseii_50478	NC_091013.1	40870556	40876262	5707	42	44.8
RG	Aph_woodhouseii_50478	NC_091013.1	40891080	40940048	48969	287	87.7
RG	Aph_woodhouseii_50478	NC_091013.1	41022351	41028577	6227	60	25.1
RG	Aph_woodhouseii_50478	NC_091013.1	41035314	41043111	7798	54	22.1
RG	Aph_woodhouseii_50478	NC_091013.1	41185131	41207224	22094	103	64.5
RG	Aph_woodhouseii_50478	NC_091013.1	41340625	41375873	35249	220	49.9
RG	Aph_woodhouseii_50478	NC_091013.1	41536109	41543698	7590	53	13.6
RG	Aph_woodhouseii_50478	NC_091013.1	41797647	41806843	9197	93	68.2
RG	Aph_woodhouseii_50478	NC_091013.1	41835037	41838976	3940	44	35.3
RG	Aph_woodhouseii_50478	NC_091013.1	42670460	42678003	7544	60	51.8
RG	Aph_woodhouseii_50478	NC_091013.1	42762372	42798639	36268	235	73.5
RG	Aph_woodhouseii_50478	NC_091013.1	42839860	42848032	8173	53	16.4
RG	Aph_woodhouseii_50478	NC_091013.1	43197444	43203591	6148	37	16.1
RG	Aph_woodhouseii_50478	NC_091013.1	43358877	43367565	8689	74	20.7
RG	Aph_woodhouseii_50478	NC_091013.1	43451048	43460580	9533	41	7.7
RG	Aph_woodhouseii_50478	NC_091013.1	43564442	43575064	10623	86	18.9
RG	Aph_woodhouseii_50478	NC_091013.1	43605353	43613646	8294	47	23.9
RG	Aph_woodhouseii_50478	NC_091013.1	43984105	43986162	2058	31	16.3
RG	Aph_woodhouseii_50478	NC_091013.1	44020213	44029579	9367	95	60.0
RG	Aph_woodhouseii_50478	NC_091013.1	44185787	44193847	8061	67	58.2
RG	Aph_woodhouseii_50478	NC_091013.1	44456710	44459965	3256	39	39.2
RG	Aph_woodhouseii_50478	NC_091013.1	44485722	44491723	6002	44	9.0
RG	Aph_woodhouseii_50478	NC_091013.1	44593634	44596488	2855	38	12.3
RG	Aph_woodhouseii_50478	NC_091013.1	44832421	44835811	3391	38	7.6
RG	Aph_woodhouseii_50478	NC_091013.1	44879895	44889703	9809	37	17.3
RG	Aph_woodhouseii_50478	NC_091013.1	45019964	45071329	51366	300	82.4
RG	Aph_woodhouseii_50478	NC_091013.1	45124881	45167098	42218	284	87.4
RG	Aph_woodhouseii_50478	NC_091013.1	45406655	45411743	5089	42	6.8
RG	Aph_woodhouseii_50478	NC_091013.1	45510903	45514730	3828	43	10.0
RG	Aph_woodhouseii_50478	NC_091013.1	45640970	45645582	4613	48	43.6
RG	Aph_woodhouseii_50478	NC_091013.1	45700436	45713856	13421	101	38.5
RG	Aph_woodhouseii_50478	NC_091013.1	45813733	45820886	7154	100	62.0
RG	Aph_woodhouseii_50478	NC_091013.1	45844608	45848885	4278	48	43.0
RG	Aph_woodhouseii_50478	NC_091013.1	45959241	45967143	7903	58	63.2
RG	Aph_woodhouseii_50478	NC_091013.1	45969943	46049120	79178	568	85.2
RG	Aph_woodhouseii_50478	NC_091013.1	46066409	46072336	5928	45	36.7
RG	Aph_woodhouseii_50478	NC_091013.1	46546133	46549741	3609	46	16.2
RG	Aph_woodhouseii_50478	NC_091013.1	46555744	46563599	7856	86	65.6
RG	Aph_woodhouseii_50478	NC_091013.1	46564435	46579414	14980	87	66.6
RG	Aph_woodhouseii_50478	NC_091013.1	46675717	46738305	62589	536	93.2
RG	Aph_woodhouseii_50478	NC_091013.1	46955339	46957250	1912	32	16.7
RG	Aph_woodhouseii_50478	NC_091013.1	46976157	46990242	14086	38	5.2
RG	Aph_woodhouseii_50478	NC_091013.1	47132456	47139388	6933	56	16.3
RG	Aph_woodhouseii_50478	NC_091013.1	47578700	47592290	13591	116	31.9
RG	Aph_woodhouseii_50478	NC_091013.1	47948472	47964232	15761	150	78.8
RG	Aph_woodhouseii_50478	NC_091013.1	48116437	48130401	13965	89	23.4
RG	Aph_woodhouseii_50478	NC_091013.1	48338373	48350083	11711	99	75.6
RG	Aph_woodhouseii_50478	NC_091013.1	48429495	48441796	12302	61	55.1
RG	Aph_woodhouseii_50478	NC_091013.1	48557618	48580137	22520	199	68.2
RG	Aph_woodhouseii_50478	NC_091013.1	48584063	48588556	4494	48	38.0
RG	Aph_woodhouseii_50478	NC_091013.1	48641629	48656898	15270	90	71.3
RG	Aph_woodhouseii_50478	NC_091013.1	48766477	48771319	4843	39	21.4
RG	Aph_woodhouseii_50478	NC_091013.1	49081178	49085147	3970	37	36.4
RG	Aph_woodhouseii_50478	NC_091013.1	49181079	49201016	19938	77	57.9
RG	Aph_woodhouseii_50478	NC_091013.1	49278205	49293786	15582	91	61.7
RG	Aph_woodhouseii_50478	NC_091013.1	49385190	49394411	9222	93	43.8
RG	Aph_woodhouseii_50478	NC_091013.1	49449936	49470715	20780	123	78.4
RG	Aph_woodhouseii_50478	NC_091013.1	49615349	49620578	5230	36	6.3
RG	Aph_woodhouseii_50478	NC_091013.1	49634027	49639110	5084	49	41.4
RG	Aph_woodhouseii_50478	NC_091013.1	49685672	49691119	5448	41	49.9
RG	Aph_woodhouseii_50478	NC_091013.1	49723432	49741214	17783	130	63.5
RG	Aph_woodhouseii_50478	NC_091013.1	49764255	49774821	10567	57	51.1
RG	Aph_woodhouseii_50478	NC_091013.1	49812505	49816456	3952	28	8.0
RG	Aph_woodhouseii_50478	NC_091013.1	49983387	50066669	83283	563	92.1
RG	Aph_woodhouseii_50478	NC_091013.1	50089436	50092662	3227	37	14.3
RG	Aph_woodhouseii_50478	NC_091013.1	50225731	50241268	15538	98	70.7
RG	Aph_woodhouseii_50478	NC_091013.1	50280407	50283277	2871	50	40.4
RG	Aph_woodhouseii_50478	NC_091013.1	50728776	50740726	11951	61	37.8
RG	Aph_woodhouseii_50478	NC_091013.1	50883397	50894074	10678	54	17.3
RG	Aph_woodhouseii_50478	NC_091013.1	50968890	51177156	208267	1272	91.3
RG	Aph_woodhouseii_50478	NC_091013.1	51541246	51559194	17949	91	42.0
RG	Aph_woodhouseii_50478	NC_091013.1	51648947	51719752	70806	393	74.2
RG	Aph_woodhouseii_50478	NC_091013.1	52078363	52098605	20243	146	45.4
RG	Aph_woodhouseii_50478	NC_091013.1	52134424	52139400	4977	38	15.9
RG	Aph_woodhouseii_50478	NC_091013.1	52433923	52456699	22777	89	36.5
RG	Aph_woodhouseii_50478	NC_091013.1	52621374	52669332	47959	215	77.0
RG	Aph_woodhouseii_50478	NC_091013.1	52821744	52853228	31485	224	57.3
RG	Aph_woodhouseii_50478	NC_091013.1	52946271	52969184	22914	136	73.1
RG	Aph_woodhouseii_50478	NC_091013.1	52974216	53258077	283862	1735	91.3
RG	Aph_woodhouseii_50478	NC_091013.1	53275267	53277639	2373	35	32.3
RG	Aph_woodhouseii_50478	NC_091013.1	53289599	53295858	6260	58	18.8
RG	Aph_woodhouseii_50478	NC_091013.1	53322608	53327270	4663	55	16.1
RG	Aph_woodhouseii_50478	NC_091013.1	53400985	53410003	9019	96	64.6
RG	Aph_woodhouseii_50478	NC_091013.1	53446354	53453747	7394	70	17.5
RG	Aph_woodhouseii_50478	NC_091013.1	53828180	53833384	5205	56	24.1
RG	Aph_woodhouseii_50478	NC_091013.1	53869629	53885265	15637	121	34.4
RG	Aph_woodhouseii_50478	NC_091013.1	54372184	54376217	4034	36	18.0
RG	Aph_woodhouseii_50478	NC_091013.1	54484806	54516096	31291	177	65.8
RG	Aph_woodhouseii_50478	NC_091013.1	54735139	54739532	4394	35	6.6
RG	Aph_woodhouseii_50478	NC_091013.1	54874588	54879576	4989	71	43.5
RG	Aph_woodhouseii_50478	NC_091013.1	54906119	54914135	8017	76	9.3
RG	Aph_woodhouseii_50478	NC_091013.1	55048096	55051264	3169	42	30.9
RG	Aph_woodhouseii_50478	NC_091013.1	55090391	55095786	5396	68	28.5
RG	Aph_woodhouseii_50478	NC_091013.1	55161410	55172150	10741	64	19.7
RG	Aph_woodhouseii_50478	NC_091013.1	55219018	55224783	5766	39	32.7
RG	Aph_woodhouseii_50478	NC_091013.1	55229817	55370497	140681	924	93.6
RG	Aph_woodhouseii_50478	NC_091013.1	55378796	55380091	1296	32	16.6
RG	Aph_woodhouseii_50478	NC_091013.1	55586448	55641735	55288	324	79.2
RG	Aph_woodhouseii_50478	NC_091013.1	55892839	55900163	7325	60	9.0
RG	Aph_woodhouseii_50478	NC_091013.1	55911056	55926222	15167	122	51.6
RG	Aph_woodhouseii_50478	NC_091013.1	56251969	56258344	6376	80	50.2
RG	Aph_woodhouseii_50478	NC_091013.1	56342594	56349145	6552	51	12.2
RG	Aph_woodhouseii_50478	NC_091013.1	56936995	56949457	12463	106	36.6
RG	Aph_woodhouseii_50478	NC_091013.1	56986407	56997943	11537	95	67.2
RG	Aph_woodhouseii_50478	NC_091013.1	58611763	58641301	29539	157	71.3
RG	Aph_woodhouseii_50478	NC_091013.1	58774640	58782415	7776	73	27.5
RG	Aph_woodhouseii_50478	NC_091013.1	59486486	59501676	15191	71	57.7
RG	Aph_woodhouseii_50478	NC_091013.1	59576975	59584237	7263	36	9.5
RG	Aph_woodhouseii_50478	NC_091013.1	59752265	59826376	74112	481	89.4
RG	Aph_woodhouseii_50478	NC_091013.1	59838271	59848047	9777	93	60.4
RG	Aph_woodhouseii_50478	NC_091013.1	59975742	59978201	2460	29	14.6
RG	Aph_woodhouseii_50478	NC_091013.1	61142118	61183003	40886	209	59.8
RG	Aph_woodhouseii_50478	NC_091013.1	61224507	61228762	4256	45	35.4
RG	Aph_woodhouseii_50478	NC_091013.1	61535385	61540441	5057	47	12.6
RG	Aph_woodhouseii_50478	NC_091013.1	61555553	61566202	10650	52	14.1
RG	Aph_woodhouseii_50478	NC_091013.1	61584132	61593270	9139	60	31.2
RG	Aph_woodhouseii_50478	NC_091013.1	61764730	61780774	16045	89	5.6
RG	Aph_woodhouseii_50478	NC_091013.1	61883469	61900594	17126	74	47.2
RG	Aph_woodhouseii_50478	NC_091013.1	61920178	61929740	9563	49	38.2
RG	Aph_woodhouseii_50478	NC_091013.1	62147324	62165683	18360	92	63.9
RG	Aph_woodhouseii_50478	NC_091013.1	62203346	62214167	10822	67	66.0
RG	Aph_woodhouseii_50478	NC_091013.1	62261765	62281484	19720	99	56.4
RG	Aph_woodhouseii_50478	NC_091013.1	62475354	62481292	5939	51	55.0
RG	Aph_woodhouseii_50478	NC_091013.1	62682295	62692039	9745	57	51.6
RG	Aph_woodhouseii_50478	NC_091013.1	62705618	62712926	7309	47	15.0
RG	Aph_woodhouseii_50478	NC_091013.1	62720832	62734680	13849	75	45.7
RG	Aph_woodhouseii_50478	NC_091013.1	62925446	62933761	8316	51	5.1
RG	Aph_woodhouseii_50478	NC_091013.1	63048943	63121041	72099	366	86.7
RG	Aph_woodhouseii_50478	NC_091013.1	64214323	64233746	19424	97	60.1
RG	Aph_woodhouseii_50478	NC_091013.1	65131719	65138239	6521	45	35.4
RG	Aph_woodhouseii_50478	NC_091013.1	65245696	65250498	4803	43	30.9
RG	Aph_woodhouseii_50478	NC_091013.1	65893958	66048835	154878	852	93.8
