# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_californica_94205.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_californica_94205.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_californica_94205	NC_091013.1	11170439	11184593	14155	118	75.0
RG	Aph_californica_94205	NC_091013.1	11359018	11363492	4475	36	10.7
RG	Aph_californica_94205	NC_091013.1	11680178	11685617	5440	36	11.8
RG	Aph_californica_94205	NC_091013.1	11925926	11930517	4592	35	29.3
RG	Aph_californica_94205	NC_091013.1	12841454	12847930	6477	45	37.4
RG	Aph_californica_94205	NC_091013.1	12965911	12968911	3001	39	33.8
RG	Aph_californica_94205	NC_091013.1	13070837	13076858	6022	76	74.9
RG	Aph_californica_94205	NC_091013.1	14335179	14361185	26007	190	84.2
RG	Aph_californica_94205	NC_091013.1	14809791	14832590	22800	125	82.5
RG	Aph_californica_94205	NC_091013.1	15687660	15696375	8716	64	38.4
RG	Aph_californica_94205	NC_091013.1	15961630	15970863	9234	57	37.6
RG	Aph_californica_94205	NC_091013.1	16352266	16357542	5277	29	22.9
RG	Aph_californica_94205	NC_091013.1	16472881	16486881	14001	58	48.9
RG	Aph_californica_94205	NC_091013.1	16915125	16918064	2940	27	6.2
RG	Aph_californica_94205	NC_091013.1	16952169	16961052	8884	48	35.5
RG	Aph_californica_94205	NC_091013.1	17102848	17108436	5589	50	30.3
RG	Aph_californica_94205	NC_091013.1	17125782	17143441	17660	115	31.4
RG	Aph_californica_94205	NC_091013.1	17289285	17296613	7329	52	9.0
RG	Aph_californica_94205	NC_091013.1	17593353	17595779	2427	29	17.3
RG	Aph_californica_94205	NC_091013.1	17699779	17727182	27404	163	75.9
RG	Aph_californica_94205	NC_091013.1	17729677	17775058	45382	302	87.3
RG	Aph_californica_94205	NC_091013.1	17903217	17914002	10786	100	37.4
RG	Aph_californica_94205	NC_091013.1	18670170	18677558	7389	52	58.2
RG	Aph_californica_94205	NC_091013.1	18762432	18766628	4197	30	17.7
RG	Aph_californica_94205	NC_091013.1	19534061	19537091	3031	33	24.0
RG	Aph_californica_94205	NC_091013.1	19826817	19829775	2959	32	20.4
RG	Aph_californica_94205	NC_091013.1	19874576	19881559	6984	74	50.7
RG	Aph_californica_94205	NC_091013.1	19912825	19915518	2694	34	23.8
RG	Aph_californica_94205	NC_091013.1	20415791	20430533	14743	98	65.0
RG	Aph_californica_94205	NC_091013.1	20502035	20505424	3390	29	12.5
RG	Aph_californica_94205	NC_091013.1	20513009	20534088	21080	176	71.5
RG	Aph_californica_94205	NC_091013.1	21188338	21197831	9494	85	62.7
RG	Aph_californica_94205	NC_091013.1	21282902	21291171	8270	36	29.9
RG	Aph_californica_94205	NC_091013.1	21539525	21548408	8884	66	36.4
RG	Aph_californica_94205	NC_091013.1	21577430	21589351	11922	88	45.7
RG	Aph_californica_94205	NC_091013.1	22017215	22031000	13786	83	30.7
RG	Aph_californica_94205	NC_091013.1	22075439	22098007	22569	164	56.5
RG	Aph_californica_94205	NC_091013.1	22267099	22281296	14198	121	65.1
RG	Aph_californica_94205	NC_091013.1	22355548	22389532	33985	188	55.9
RG	Aph_californica_94205	NC_091013.1	22627128	22674403	47276	309	78.6
RG	Aph_californica_94205	NC_091013.1	22694585	22699823	5239	32	21.4
RG	Aph_californica_94205	NC_091013.1	22880131	22884512	4382	53	11.3
RG	Aph_californica_94205	NC_091013.1	22991049	23011611	20563	216	77.4
RG	Aph_californica_94205	NC_091013.1	23012921	23039683	26763	216	82.1
RG	Aph_californica_94205	NC_091013.1	23061402	23073789	12388	97	66.7
RG	Aph_californica_94205	NC_091013.1	23106983	23113137	6155	54	34.5
RG	Aph_californica_94205	NC_091013.1	23123867	23128814	4948	52	49.3
RG	Aph_californica_94205	NC_091013.1	23346799	23354322	7524	38	33.3
RG	Aph_californica_94205	NC_091013.1	23354409	23410978	56570	341	87.9
RG	Aph_californica_94205	NC_091013.1	23411566	23594106	182541	1229	94.0
RG	Aph_californica_94205	NC_091013.1	24001553	24005494	3942	40	36.8
RG	Aph_californica_94205	NC_091013.1	24049442	24054509	5068	53	17.0
RG	Aph_californica_94205	NC_091013.1	24774692	24779387	4696	37	18.3
RG	Aph_californica_94205	NC_091013.1	24872981	24880780	7800	54	33.3
RG	Aph_californica_94205	NC_091013.1	24900799	24907926	7128	57	37.8
RG	Aph_californica_94205	NC_091013.1	25683122	25689127	6006	43	13.0
RG	Aph_californica_94205	NC_091013.1	25709394	25714315	4922	30	20.7
RG	Aph_californica_94205	NC_091013.1	26270685	26278317	7633	91	54.5
RG	Aph_californica_94205	NC_091013.1	26332740	26339845	7106	38	19.5
RG	Aph_californica_94205	NC_091013.1	26341957	26350797	8841	40	21.4
RG	Aph_californica_94205	NC_091013.1	26433198	26456846	23649	145	68.5
RG	Aph_californica_94205	NC_091013.1	27202394	27210818	8425	53	41.2
RG	Aph_californica_94205	NC_091013.1	27518156	27533220	15065	65	62.6
RG	Aph_californica_94205	NC_091013.1	27673645	27687717	14073	105	58.0
RG	Aph_californica_94205	NC_091013.1	27701015	27709204	8190	54	31.9
RG	Aph_californica_94205	NC_091013.1	27875195	27888533	13339	67	58.1
RG	Aph_californica_94205	NC_091013.1	28386870	28390309	3440	29	7.4
RG	Aph_californica_94205	NC_091013.1	28437406	28452941	15536	41	18.0
RG	Aph_californica_94205	NC_091013.1	28739578	28746626	7049	61	60.6
RG	Aph_californica_94205	NC_091013.1	29094309	29114296	19988	79	50.4
RG	Aph_californica_94205	NC_091013.1	29134359	29147160	12802	58	47.8
RG	Aph_californica_94205	NC_091013.1	29410192	29432995	22804	125	38.7
RG	Aph_californica_94205	NC_091013.1	29512070	29521565	9496	66	58.4
RG	Aph_californica_94205	NC_091013.1	29576254	29617555	41302	190	82.3
RG	Aph_californica_94205	NC_091013.1	30161337	30166596	5260	32	22.9
RG	Aph_californica_94205	NC_091013.1	30178326	30185206	6881	52	20.6
RG	Aph_californica_94205	NC_091013.1	30272135	30277543	5409	55	11.1
RG	Aph_californica_94205	NC_091013.1	30593814	30601712	7899	28	15.4
RG	Aph_californica_94205	NC_091013.1	30692062	30702031	9970	66	65.5
RG	Aph_californica_94205	NC_091013.1	31171937	31185113	13177	53	43.4
RG	Aph_californica_94205	NC_091013.1	31348798	31357472	8675	51	26.9
RG	Aph_californica_94205	NC_091013.1	31737259	31745875	8617	60	32.5
RG	Aph_californica_94205	NC_091013.1	31834876	31837456	2581	30	11.3
RG	Aph_californica_94205	NC_091013.1	32320117	32336164	16048	124	40.9
RG	Aph_californica_94205	NC_091013.1	32458828	32488672	29845	189	46.1
RG	Aph_californica_94205	NC_091013.1	32566913	32573180	6268	26	13.0
RG	Aph_californica_94205	NC_091013.1	32985739	33002156	16418	91	57.2
RG	Aph_californica_94205	NC_091013.1	34041913	34049947	8035	61	28.6
RG	Aph_californica_94205	NC_091013.1	34079777	34087034	7258	35	9.8
RG	Aph_californica_94205	NC_091013.1	34467742	34483274	15533	101	49.9
RG	Aph_californica_94205	NC_091013.1	34711183	34718389	7207	29	10.2
RG	Aph_californica_94205	NC_091013.1	34751359	34755891	4533	38	24.1
RG	Aph_californica_94205	NC_091013.1	35092326	35109827	17502	130	66.3
RG	Aph_californica_94205	NC_091013.1	35130353	35138343	7991	55	15.6
RG	Aph_californica_94205	NC_091013.1	35436261	35442067	5807	42	42.6
RG	Aph_californica_94205	NC_091013.1	35563122	35576982	13861	96	56.6
RG	Aph_californica_94205	NC_091013.1	35650480	35664918	14439	67	37.1
RG	Aph_californica_94205	NC_091013.1	35681195	35685895	4701	27	9.3
RG	Aph_californica_94205	NC_091013.1	35931742	35935688	3947	29	10.7
RG	Aph_californica_94205	NC_091013.1	36006413	36078162	71750	451	85.9
RG	Aph_californica_94205	NC_091013.1	36209594	36218207	8614	53	12.7
RG	Aph_californica_94205	NC_091013.1	36290333	36295121	4789	50	42.3
RG	Aph_californica_94205	NC_091013.1	36349928	36360644	10717	81	74.4
RG	Aph_californica_94205	NC_091013.1	36466045	36468617	2573	31	21.9
RG	Aph_californica_94205	NC_091013.1	36832776	36840217	7442	28	13.0
RG	Aph_californica_94205	NC_091013.1	36924354	36939578	15225	84	64.0
RG	Aph_californica_94205	NC_091013.1	37079469	37087595	8127	64	68.5
RG	Aph_californica_94205	NC_091013.1	37192157	37198718	6562	74	8.7
RG	Aph_californica_94205	NC_091013.1	37275111	37282395	7285	101	15.7
RG	Aph_californica_94205	NC_091013.1	37328799	37340593	11795	76	46.1
RG	Aph_californica_94205	NC_091013.1	37407839	37411378	3540	48	39.0
RG	Aph_californica_94205	NC_091013.1	37576171	37580866	4696	37	10.0
RG	Aph_californica_94205	NC_091013.1	37594422	37597700	3279	52	48.4
RG	Aph_californica_94205	NC_091013.1	37822313	37836138	13826	81	55.9
RG	Aph_californica_94205	NC_091013.1	38590291	38598891	8601	87	61.8
RG	Aph_californica_94205	NC_091013.1	38659489	38666072	6584	49	25.0
RG	Aph_californica_94205	NC_091013.1	38807630	38812910	5281	33	26.9
RG	Aph_californica_94205	NC_091013.1	38832476	38855152	22677	133	36.5
RG	Aph_californica_94205	NC_091013.1	39046612	39073931	27320	154	79.6
RG	Aph_californica_94205	NC_091013.1	39292517	39314236	21720	132	80.6
RG	Aph_californica_94205	NC_091013.1	39483749	39488498	4750	34	6.5
RG	Aph_californica_94205	NC_091013.1	39510652	39516046	5395	43	34.0
RG	Aph_californica_94205	NC_091013.1	40334865	40340683	5819	32	25.4
RG	Aph_californica_94205	NC_091013.1	40477163	40488642	11480	98	61.3
RG	Aph_californica_94205	NC_091013.1	41120786	41126369	5584	45	16.4
RG	Aph_californica_94205	NC_091013.1	41836158	41843687	7530	50	29.9
RG	Aph_californica_94205	NC_091013.1	41895600	41897759	2160	27	8.4
RG	Aph_californica_94205	NC_091013.1	41905181	41910309	5129	32	25.1
RG	Aph_californica_94205	NC_091013.1	42185217	42195873	10657	67	30.9
RG	Aph_californica_94205	NC_091013.1	42793743	42800963	7221	67	39.2
RG	Aph_californica_94205	NC_091013.1	42980964	43000925	19962	115	62.6
RG	Aph_californica_94205	NC_091013.1	43150083	43181793	31711	168	80.5
RG	Aph_californica_94205	NC_091013.1	43183732	43189558	5827	65	51.4
RG	Aph_californica_94205	NC_091013.1	43453634	43489501	35868	155	68.3
RG	Aph_californica_94205	NC_091013.1	43546956	43551459	4504	37	15.0
RG	Aph_californica_94205	NC_091013.1	43734598	43748079	13482	68	14.2
RG	Aph_californica_94205	NC_091013.1	44020515	44029533	9019	77	57.7
RG	Aph_californica_94205	NC_091013.1	44334012	44337683	3672	36	32.5
RG	Aph_californica_94205	NC_091013.1	44502012	44530057	28046	247	61.1
RG	Aph_californica_94205	NC_091013.1	44670431	44676879	6449	46	20.5
RG	Aph_californica_94205	NC_091013.1	45528277	45531648	3372	33	26.3
RG	Aph_californica_94205	NC_091013.1	45641633	45644955	3323	45	38.0
RG	Aph_californica_94205	NC_091013.1	45811321	45821863	10543	144	55.9
RG	Aph_californica_94205	NC_091013.1	45833564	45835022	1459	29	10.3
RG	Aph_californica_94205	NC_091013.1	46342585	46348661	6077	49	22.0
RG	Aph_californica_94205	NC_091013.1	46826802	46831935	5134	28	8.5
RG	Aph_californica_94205	NC_091013.1	46952527	46958003	5477	73	34.3
RG	Aph_californica_94205	NC_091013.1	47132801	47147515	14715	107	78.7
RG	Aph_californica_94205	NC_091013.1	47248254	47253515	5262	47	55.6
RG	Aph_californica_94205	NC_091013.1	47353168	47394121	40954	282	81.1
RG	Aph_californica_94205	NC_091013.1	47475162	47479020	3859	55	12.6
RG	Aph_californica_94205	NC_091013.1	47579766	47580880	1115	32	18.6
RG	Aph_californica_94205	NC_091013.1	47630875	47638025	7151	47	16.9
RG	Aph_californica_94205	NC_091013.1	47728327	47739948	11622	88	73.2
RG	Aph_californica_94205	NC_091013.1	47838228	47842299	4072	45	52.5
RG	Aph_californica_94205	NC_091013.1	47881397	47884872	3476	52	8.3
RG	Aph_californica_94205	NC_091013.1	47902918	47909240	6323	48	38.0
RG	Aph_californica_94205	NC_091013.1	48025601	48030928	5328	62	50.5
RG	Aph_californica_94205	NC_091013.1	48259280	48265451	6172	61	26.2
RG	Aph_californica_94205	NC_091013.1	49510816	49542560	31745	120	73.4
RG	Aph_californica_94205	NC_091013.1	49786952	49790687	3736	34	30.8
RG	Aph_californica_94205	NC_091013.1	49847030	49852190	5161	33	28.2
RG	Aph_californica_94205	NC_091013.1	49924358	49933358	9001	66	49.7
RG	Aph_californica_94205	NC_091013.1	49995281	50003525	8245	69	14.6
RG	Aph_californica_94205	NC_091013.1	50009906	50015351	5446	84	51.1
RG	Aph_californica_94205	NC_091013.1	50073030	50131712	58683	433	89.4
RG	Aph_californica_94205	NC_091013.1	50535424	50545166	9743	40	24.3
RG	Aph_californica_94205	NC_091013.1	50654073	50659100	5028	35	8.5
RG	Aph_californica_94205	NC_091013.1	50761367	50767836	6470	28	10.0
RG	Aph_californica_94205	NC_091013.1	51481797	51491233	9437	59	8.3
RG	Aph_californica_94205	NC_091013.1	52743622	52834892	91271	603	83.4
RG	Aph_californica_94205	NC_091013.1	53207890	53209867	1978	29	14.9
RG	Aph_californica_94205	NC_091013.1	53295572	53298213	2642	27	8.2
RG	Aph_californica_94205	NC_091013.1	53309265	53313909	4645	44	28.5
RG	Aph_californica_94205	NC_091013.1	53717128	53720187	3060	32	20.2
RG	Aph_californica_94205	NC_091013.1	53785655	53794204	8550	52	12.2
RG	Aph_californica_94205	NC_091013.1	54036703	54053982	17280	152	53.7
RG	Aph_californica_94205	NC_091013.1	54140249	54149565	9317	76	51.8
RG	Aph_californica_94205	NC_091013.1	54568684	54594766	26083	98	47.7
RG	Aph_californica_94205	NC_091013.1	54782651	54785744	3094	38	8.0
RG	Aph_californica_94205	NC_091013.1	54862296	54872277	9982	70	67.4
RG	Aph_californica_94205	NC_091013.1	54873916	54880781	6866	71	57.4
RG	Aph_californica_94205	NC_091013.1	54886918	54898659	11742	101	64.2
RG	Aph_californica_94205	NC_091013.1	55001803	55034839	33037	314	89.1
RG	Aph_californica_94205	NC_091013.1	55207245	55212122	4878	37	12.8
RG	Aph_californica_94205	NC_091013.1	55247025	55274464	27440	197	53.9
RG	Aph_californica_94205	NC_091013.1	55554378	55566457	12080	130	22.4
RG	Aph_californica_94205	NC_091013.1	55596549	55600930	4382	44	12.7
RG	Aph_californica_94205	NC_091013.1	55867448	55875845	8398	70	47.0
RG	Aph_californica_94205	NC_091013.1	55977297	55985173	7877	65	28.9
RG	Aph_californica_94205	NC_091013.1	56714379	56724971	10593	63	60.7
RG	Aph_californica_94205	NC_091013.1	56965534	56975556	10023	87	39.1
RG	Aph_californica_94205	NC_091013.1	58943384	58949928	6545	44	36.0
RG	Aph_californica_94205	NC_091013.1	59145893	59186169	40277	239	76.8
RG	Aph_californica_94205	NC_091013.1	59943902	59967084	23183	114	69.7
RG	Aph_californica_94205	NC_091013.1	60266576	60270224	3649	33	22.3
RG	Aph_californica_94205	NC_091013.1	60276851	60280918	4068	41	21.3
RG	Aph_californica_94205	NC_091013.1	60492412	60494111	1700	38	17.1
RG	Aph_californica_94205	NC_091013.1	60704861	60709671	4811	31	13.5
RG	Aph_californica_94205	NC_091013.1	60939597	60943254	3658	32	25.3
RG	Aph_californica_94205	NC_091013.1	61410268	61416826	6559	44	10.7
RG	Aph_californica_94205	NC_091013.1	61528356	61570717	42362	223	75.7
RG	Aph_californica_94205	NC_091013.1	61604969	61634744	29776	152	60.5
RG	Aph_californica_94205	NC_091013.1	61784949	61797338	12390	59	40.8
RG	Aph_californica_94205	NC_091013.1	61873046	61925187	52142	289	90.0
RG	Aph_californica_94205	NC_091013.1	62061176	62067219	6044	37	18.2
RG	Aph_californica_94205	NC_091013.1	62645029	62672181	27153	159	54.0
RG	Aph_californica_94205	NC_091013.1	62738182	62746946	8765	85	59.1
RG	Aph_californica_94205	NC_091013.1	62846472	62848928	2457	30	14.0
RG	Aph_californica_94205	NC_091013.1	62861219	62939810	78592	462	89.5
RG	Aph_californica_94205	NC_091013.1	63060860	63070260	9401	61	30.5
RG	Aph_californica_94205	NC_091013.1	63876078	63882594	6517	27	7.1
RG	Aph_californica_94205	NC_091013.1	64690454	64700128	9675	95	70.4
RG	Aph_californica_94205	NC_091013.1	65222120	65224836	2717	32	14.6
RG	Aph_californica_94205	NC_091013.1	65420542	65429856	9315	81	55.6
RG	Aph_californica_94205	NC_091013.1	65615901	65623271	7371	69	48.1
RG	Aph_californica_94205	NC_091013.1	65898449	65911116	12668	93	60.1
RG	Aph_californica_94205	NC_091013.1	65932933	65940315	7383	45	43.5
RG	Aph_californica_94205	NC_091013.1	66110364	66115148	4785	51	7.6
RG	Aph_californica_94205	NC_091013.1	66386234	66390708	4475	28	10.0
RG	Aph_californica_94205	NC_091013.1	66429925	66438335	8411	66	8.5
RG	Aph_californica_94205	NC_091013.1	66584522	66591152	6631	50	29.3
RG	Aph_californica_94205	NC_091013.1	66731344	66733650	2307	30	12.7
RG	Aph_californica_94205	NC_091013.1	67000192	67005289	5098	41	44.6
RG	Aph_californica_94205	NC_091013.1	67040244	67058868	18625	137	69.2
RG	Aph_californica_94205	NC_091013.1	67226449	67230836	4388	36	14.2
RG	Aph_californica_94205	NC_091013.1	67442447	67459495	17049	106	65.4
RG	Aph_californica_94205	NC_091013.1	67540846	67555420	14575	98	52.4
RG	Aph_californica_94205	NC_091013.1	67718718	67720737	2020	29	19.1
RG	Aph_californica_94205	NC_091013.1	67774054	67788356	14303	94	61.3
RG	Aph_californica_94205	NC_091013.1	68174171	68180745	6575	58	59.1
RG	Aph_californica_94205	NC_091013.1	68417611	68420591	2981	34	31.6
RG	Aph_californica_94205	NC_091013.1	68492609	68502406	9798	90	74.2
RG	Aph_californica_94205	NC_091013.1	68503642	68507512	3871	41	21.2
RG	Aph_californica_94205	NC_091013.1	69242711	69249004	6294	48	40.1
RG	Aph_californica_94205	NC_091013.1	69390188	69408283	18096	143	80.5
RG	Aph_californica_94205	NC_091013.1	69424742	69476726	51985	304	77.8
RG	Aph_californica_94205	NC_091013.1	69523330	69538168	14839	77	61.9
RG	Aph_californica_94205	NC_091013.1	69606518	69614849	8332	74	42.2
RG	Aph_californica_94205	NC_091013.1	69662927	69666530	3604	37	14.1
RG	Aph_californica_94205	NC_091013.1	69695326	69707320	11995	72	66.6
RG	Aph_californica_94205	NC_091013.1	69825025	69841100	16076	114	60.2
RG	Aph_californica_94205	NC_091013.1	70406650	70410037	3388	42	22.9
RG	Aph_californica_94205	NC_091013.1	70676026	70681727	5702	44	45.5
RG	Aph_californica_94205	NC_091013.1	70724713	70734945	10233	56	54.1
RG	Aph_californica_94205	NC_091013.1	71340553	71344598	4046	35	10.8
RG	Aph_californica_94205	NC_091013.1	71389613	71399606	9994	64	27.5
RG	Aph_californica_94205	NC_091013.1	71891415	71896268	4854	35	32.9
RG	Aph_californica_94205	NC_091013.1	71976731	71991953	15223	105	76.5
RG	Aph_californica_94205	NC_091013.1	72267798	72275504	7707	35	36.5
RG	Aph_californica_94205	NC_091013.1	72414324	72418807	4484	49	23.3
RG	Aph_californica_94205	NC_091013.1	72503861	72508009	4149	42	33.2
RG	Aph_californica_94205	NC_091013.1	73172384	73175733	3350	36	28.8
RG	Aph_californica_94205	NC_091013.1	73235393	73238799	3407	32	28.2
RG	Aph_californica_94205	NC_091013.1	73441864	73453315	11452	77	20.5
RG	Aph_californica_94205	NC_091013.1	74717831	74720707	2877	41	29.6
RG	Aph_californica_94205	NC_091013.1	74725404	74730134	4731	38	36.4
RG	Aph_californica_94205	NC_091013.1	75971064	75977081	6018	43	49.1
RG	Aph_californica_94205	NC_091013.1	76149958	76160939	10982	89	69.3
RG	Aph_californica_94205	NC_091013.1	76882398	76889774	7377	46	46.5
RG	Aph_californica_94205	NC_091013.1	76967328	76973770	6443	39	21.5
RG	Aph_californica_94205	NC_091013.1	77022636	77026652	4017	52	7.6
RG	Aph_californica_94205	NC_091013.1	77210688	77212584	1897	31	17.6
RG	Aph_californica_94205	NC_091013.1	77394499	77400127	5629	43	25.1
RG	Aph_californica_94205	NC_091013.1	77510668	77515820	5153	48	20.8
RG	Aph_californica_94205	NC_091013.1	77743501	77764088	20588	131	70.4
RG	Aph_californica_94205	NC_091013.1	78366960	78374788	7829	58	33.0
RG	Aph_californica_94205	NC_091013.1	78545888	78566300	20413	133	76.1
RG	Aph_californica_94205	NC_091013.1	78898346	78903506	5161	45	55.5
RG	Aph_californica_94205	NC_091013.1	78944448	79014446	69999	496	87.4
RG	Aph_californica_94205	NC_091013.1	79066458	79096283	29826	181	71.2
RG	Aph_californica_94205	NC_091013.1	79302154	79305635	3482	32	24.2
RG	Aph_californica_94205	NC_091013.1	79371154	79374654	3501	35	11.5
RG	Aph_californica_94205	NC_091013.1	79610832	79621329	10498	92	12.8
RG	Aph_californica_94205	NC_091013.1	79631120	79677087	45968	400	92.4
RG	Aph_californica_94205	NC_091013.1	80144688	80161694	17007	86	61.2
RG	Aph_californica_94205	NC_091013.1	80173165	80187211	14047	117	53.0
RG	Aph_californica_94205	NC_091013.1	80230349	80239201	8853	34	29.0
RG	Aph_californica_94205	NC_091013.1	80284219	80296679	12461	113	52.2
RG	Aph_californica_94205	NC_091013.1	80594186	80614675	20490	156	82.8
RG	Aph_californica_94205	NC_091013.1	80647065	80660661	13597	112	62.2
RG	Aph_californica_94205	NC_091013.1	80688717	80694957	6241	30	28.8
RG	Aph_californica_94205	NC_091013.1	80718274	80734332	16059	74	49.2
RG	Aph_californica_94205	NC_091013.1	80737156	80753487	16332	72	57.1
RG	Aph_californica_94205	NC_091013.1	80789622	80795760	6139	65	25.9
RG	Aph_californica_94205	NC_091013.1	80863515	80867743	4229	35	12.2
RG	Aph_californica_94205	NC_091013.1	80905861	80913370	7510	74	39.7
RG	Aph_californica_94205	NC_091013.1	81481944	81487718	5775	50	32.4
RG	Aph_californica_94205	NC_091013.1	81553010	81576049	23040	140	73.1
RG	Aph_californica_94205	NC_091013.1	81769239	81773107	3869	38	14.0
RG	Aph_californica_94205	NC_091013.1	81821698	81825598	3901	67	20.5
RG	Aph_californica_94205	NC_091013.1	82424686	82436310	11625	108	23.7
RG	Aph_californica_94205	NC_091013.1	82711816	82717498	5683	37	21.7
RG	Aph_californica_94205	NC_091013.1	82800382	82806285	5904	43	25.4
RG	Aph_californica_94205	NC_091013.1	83119822	83123311	3490	28	8.6
RG	Aph_californica_94205	NC_091013.1	83554647	83558923	4277	33	26.3
RG	Aph_californica_94205	NC_091013.1	84322878	84330800	7923	55	43.9
RG	Aph_californica_94205	NC_091013.1	84427292	84432561	5270	40	18.9
RG	Aph_californica_94205	NC_091013.1	84484754	84490649	5896	49	55.5
RG	Aph_californica_94205	NC_091013.1	85106012	85113896	7885	74	36.5
RG	Aph_californica_94205	NC_091013.1	85341236	85362194	20959	180	85.3
RG	Aph_californica_94205	NC_091013.1	85885907	85889521	3615	51	53.8
RG	Aph_californica_94205	NC_091013.1	85934521	85938261	3741	42	45.4
RG	Aph_californica_94205	NC_091013.1	86017954	86032124	14171	155	25.6
RG	Aph_californica_94205	NC_091013.1	86063043	86074487	11445	116	40.8
RG	Aph_californica_94205	NC_091013.1	86330024	86334478	4455	36	10.7
RG	Aph_californica_94205	NC_091013.1	86547297	86561034	13738	81	66.5
RG	Aph_californica_94205	NC_091013.1	86580193	86588916	8724	51	26.3
RG	Aph_californica_94205	NC_091013.1	86744326	86746955	2630	39	17.8
RG	Aph_californica_94205	NC_091013.1	87068026	87076563	8538	59	62.0
RG	Aph_californica_94205	NC_091013.1	88674054	88676310	2257	27	8.9
RG	Aph_californica_94205	NC_091013.1	88829659	88834206	4548	59	50.1
RG	Aph_californica_94205	NC_091013.1	88991306	88997503	6198	52	13.6
RG	Aph_californica_94205	NC_091013.1	89024673	89037372	12700	111	55.9
RG	Aph_californica_94205	NC_091013.1	89042588	89048948	6361	55	36.5
RG	Aph_californica_94205	NC_091013.1	89062653	89089697	27045	260	77.7
RG	Aph_californica_94205	NC_091013.1	89112642	89118609	5968	55	12.5
RG	Aph_californica_94205	NC_091013.1	89128977	89132349	3373	45	17.6
RG	Aph_californica_94205	NC_091013.1	89153181	89178048	24868	240	87.0
RG	Aph_californica_94205	NC_091013.1	89618632	89623039	4408	42	26.0
RG	Aph_californica_94205	NC_091013.1	90004770	90014913	10144	71	65.1
RG	Aph_californica_94205	NC_091013.1	90192569	90198778	6210	37	21.4
RG	Aph_californica_94205	NC_091013.1	90319976	90325774	5799	53	32.6
RG	Aph_californica_94205	NC_091013.1	92039501	92045309	5809	35	13.0
RG	Aph_californica_94205	NC_091013.1	92715319	92720245	4927	36	33.6
RG	Aph_californica_94205	NC_091013.1	93639084	93648316	9233	45	31.1
RG	Aph_californica_94205	NC_091013.1	95037024	95048704	11681	100	73.0
RG	Aph_californica_94205	NC_091013.1	95487376	95564406	77031	568	94.2
RG	Aph_californica_94205	NC_091013.1	95621398	95628006	6609	53	14.1
RG	Aph_californica_94205	NC_091013.1	95758243	95760722	2480	44	13.8
RG	Aph_californica_94205	NC_091013.1	95974327	95983155	8829	86	56.8
