# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_woodhouseii_334081.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_woodhouseii_334081.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_woodhouseii_334081	NC_091013.1	38122052	38186635	64584	386	81.7
RG	Aph_woodhouseii_334081	NC_091013.1	38187814	38249134	61321	344	86.7
RG	Aph_woodhouseii_334081	NC_091013.1	38257210	38275449	18240	88	67.2
RG	Aph_woodhouseii_334081	NC_091013.1	38348873	38380732	31860	208	73.6
RG	Aph_woodhouseii_334081	NC_091013.1	38480444	38490181	9738	75	35.9
RG	Aph_woodhouseii_334081	NC_091013.1	38808745	38814408	5664	47	41.3
RG	Aph_woodhouseii_334081	NC_091013.1	38825958	38831454	5497	45	16.4
RG	Aph_woodhouseii_334081	NC_091013.1	39081042	39102839	21798	149	35.1
RG	Aph_woodhouseii_334081	NC_091013.1	39140673	39153159	12487	118	58.9
RG	Aph_woodhouseii_334081	NC_091013.1	39203638	39210851	7214	40	45.5
RG	Aph_woodhouseii_334081	NC_091013.1	39481121	39488782	7662	42	34.8
RG	Aph_woodhouseii_334081	NC_091013.1	39499337	39540578	41242	246	89.1
RG	Aph_woodhouseii_334081	NC_091013.1	39541703	39578930	37228	193	82.2
RG	Aph_woodhouseii_334081	NC_091013.1	39579820	39666655	86836	572	84.6
RG	Aph_woodhouseii_334081	NC_091013.1	39678233	39683916	5684	30	18.0
RG	Aph_woodhouseii_334081	NC_091013.1	39690658	39694633	3976	32	20.4
RG	Aph_woodhouseii_334081	NC_091013.1	39718495	39778657	60163	253	74.2
RG	Aph_woodhouseii_334081	NC_091013.1	39891079	39902925	11847	104	58.2
RG	Aph_woodhouseii_334081	NC_091013.1	39995698	40002508	6811	37	14.8
RG	Aph_woodhouseii_334081	NC_091013.1	40088555	40096608	8054	40	32.4
RG	Aph_woodhouseii_334081	NC_091013.1	40436033	40442951	6919	50	29.2
RG	Aph_woodhouseii_334081	NC_091013.1	40453919	40463416	9498	83	36.9
RG	Aph_woodhouseii_334081	NC_091013.1	40480073	40487067	6995	65	59.9
RG	Aph_woodhouseii_334081	NC_091013.1	41067673	41074499	6827	58	27.3
RG	Aph_woodhouseii_334081	NC_091013.1	41568454	41572138	3685	45	8.8
RG	Aph_woodhouseii_334081	NC_091013.1	41654563	41658249	3687	32	22.1
RG	Aph_woodhouseii_334081	NC_091013.1	41834814	41839724	4911	61	42.5
RG	Aph_woodhouseii_334081	NC_091013.1	41870520	41899972	29453	198	32.6
RG	Aph_woodhouseii_334081	NC_091013.1	42491631	42502162	10532	80	21.7
RG	Aph_woodhouseii_334081	NC_091013.1	42697707	42701915	4209	61	42.5
RG	Aph_woodhouseii_334081	NC_091013.1	43097485	43109962	12478	96	35.4
RG	Aph_woodhouseii_334081	NC_091013.1	43119095	43124143	5049	59	64.6
RG	Aph_woodhouseii_334081	NC_091013.1	43339247	43346492	7246	47	41.1
RG	Aph_woodhouseii_334081	NC_091013.1	43364414	43370221	5808	36	11.2
RG	Aph_woodhouseii_334081	NC_091013.1	43875524	43887964	12441	105	31.0
RG	Aph_woodhouseii_334081	NC_091013.1	44251558	44257357	5800	44	17.4
RG	Aph_woodhouseii_334081	NC_091013.1	44484617	44496294	11678	99	64.0
RG	Aph_woodhouseii_334081	NC_091013.1	44497056	44520487	23432	228	59.3
RG	Aph_woodhouseii_334081	NC_091013.1	44540437	44548806	8370	90	18.0
RG	Aph_woodhouseii_334081	NC_091013.1	44549440	44563065	13626	92	62.7
RG	Aph_woodhouseii_334081	NC_091013.1	44831853	44840957	9105	119	51.2
RG	Aph_woodhouseii_334081	NC_091013.1	45667931	45682948	15018	84	17.4
RG	Aph_woodhouseii_334081	NC_091013.1	45846720	45876241	29522	275	83.2
RG	Aph_woodhouseii_334081	NC_091013.1	45982664	45987837	5174	62	62.7
RG	Aph_woodhouseii_334081	NC_091013.1	46144089	46151286	7198	78	44.2
RG	Aph_woodhouseii_334081	NC_091013.1	46242752	46271026	28275	243	80.0
RG	Aph_woodhouseii_334081	NC_091013.1	46298980	46308278	9299	55	57.9
RG	Aph_woodhouseii_334081	NC_091013.1	46389418	46446925	57508	436	73.9
RG	Aph_woodhouseii_334081	NC_091013.1	46451985	46464917	12933	55	35.7
RG	Aph_woodhouseii_334081	NC_091013.1	46480909	46491444	10536	63	63.2
RG	Aph_woodhouseii_334081	NC_091013.1	46510779	46515506	4728	35	18.4
RG	Aph_woodhouseii_334081	NC_091013.1	46521529	46591504	69976	617	67.2
RG	Aph_woodhouseii_334081	NC_091013.1	46658959	46661005	2047	41	21.1
RG	Aph_woodhouseii_334081	NC_091013.1	46850196	46857134	6939	60	63.3
RG	Aph_woodhouseii_334081	NC_091013.1	46860693	46865344	4652	31	15.8
RG	Aph_woodhouseii_334081	NC_091013.1	46953773	46961679	7907	70	60.1
RG	Aph_woodhouseii_334081	NC_091013.1	47057508	47062014	4507	69	18.7
RG	Aph_woodhouseii_334081	NC_091013.1	47165393	47170912	5520	60	41.7
RG	Aph_woodhouseii_334081	NC_091013.1	47175286	47184859	9574	66	8.7
RG	Aph_woodhouseii_334081	NC_091013.1	47362726	47365732	3007	38	24.5
RG	Aph_woodhouseii_334081	NC_091013.1	47885192	47919521	34330	251	67.9
RG	Aph_woodhouseii_334081	NC_091013.1	47932606	47946717	14112	142	68.8
RG	Aph_woodhouseii_334081	NC_091013.1	47961823	47978022	16200	157	60.4
RG	Aph_woodhouseii_334081	NC_091013.1	47982213	47986748	4536	65	31.0
RG	Aph_woodhouseii_334081	NC_091013.1	48042034	48056009	13976	121	81.8
RG	Aph_woodhouseii_334081	NC_091013.1	48068086	48070947	2862	35	6.8
RG	Aph_woodhouseii_334081	NC_091013.1	48220590	48252305	31716	287	64.5
RG	Aph_woodhouseii_334081	NC_091013.1	48273173	48278825	5653	58	23.4
RG	Aph_woodhouseii_334081	NC_091013.1	48303950	48308073	4124	79	14.4
RG	Aph_woodhouseii_334081	NC_091013.1	48342125	48353655	11531	113	54.4
RG	Aph_woodhouseii_334081	NC_091013.1	48356462	48363892	7431	147	80.1
RG	Aph_woodhouseii_334081	NC_091013.1	48496792	48507811	11020	100	74.9
RG	Aph_woodhouseii_334081	NC_091013.1	48508847	48512195	3349	35	29.7
RG	Aph_woodhouseii_334081	NC_091013.1	48581985	48585809	3825	57	47.4
RG	Aph_woodhouseii_334081	NC_091013.1	48879484	48895263	15780	124	69.5
RG	Aph_woodhouseii_334081	NC_091013.1	48967877	49002995	35119	184	73.1
RG	Aph_woodhouseii_334081	NC_091013.1	49036790	49075190	38401	226	47.2
RG	Aph_woodhouseii_334081	NC_091013.1	49081863	49090792	8930	51	27.5
RG	Aph_woodhouseii_334081	NC_091013.1	49471002	49678607	207606	1338	76.9
RG	Aph_woodhouseii_334081	NC_091013.1	49721510	49740576	19067	155	74.1
RG	Aph_woodhouseii_334081	NC_091013.1	49902676	49907766	5091	37	35.6
RG	Aph_woodhouseii_334081	NC_091013.1	49983387	50033271	49885	436	89.8
RG	Aph_woodhouseii_334081	NC_091013.1	50207875	50219161	11287	108	56.6
RG	Aph_woodhouseii_334081	NC_091013.1	50319176	50325724	6549	43	8.3
RG	Aph_woodhouseii_334081	NC_091013.1	50336212	50352108	15897	133	40.5
RG	Aph_woodhouseii_334081	NC_091013.1	50399992	50405166	5175	41	44.3
RG	Aph_woodhouseii_334081	NC_091013.1	50421829	50427811	5983	51	55.4
RG	Aph_woodhouseii_334081	NC_091013.1	50508862	50513611	4750	52	52.7
RG	Aph_woodhouseii_334081	NC_091013.1	50820069	50847988	27920	210	80.2
RG	Aph_woodhouseii_334081	NC_091013.1	50854448	50876329	21882	142	57.6
