# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_woodhouseii_334080.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_woodhouseii_334080.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_woodhouseii_334080	NC_091013.1	9774451	9785028	10578	64	49.5
RG	Aph_woodhouseii_334080	NC_091013.1	9948490	9958628	10139	71	66.7
RG	Aph_woodhouseii_334080	NC_091013.1	10016098	10030441	14344	154	68.0
RG	Aph_woodhouseii_334080	NC_091013.1	10156401	10159820	3420	45	40.0
RG	Aph_woodhouseii_334080	NC_091013.1	10324265	10327996	3732	35	33.7
RG	Aph_woodhouseii_334080	NC_091013.1	10335766	10339634	3869	41	36.1
RG	Aph_woodhouseii_334080	NC_091013.1	10441186	10452720	11535	97	56.9
RG	Aph_woodhouseii_334080	NC_091013.1	10565989	10570475	4487	28	10.1
RG	Aph_woodhouseii_334080	NC_091013.1	10651517	10658180	6664	51	55.0
RG	Aph_woodhouseii_334080	NC_091013.1	10663180	10670343	7164	53	29.9
RG	Aph_woodhouseii_334080	NC_091013.1	11130816	11138482	7667	46	17.2
RG	Aph_woodhouseii_334080	NC_091013.1	11177892	11194734	16843	158	72.2
RG	Aph_woodhouseii_334080	NC_091013.1	11313167	11317462	4296	31	23.2
RG	Aph_woodhouseii_334080	NC_091013.1	11338766	11347398	8633	71	67.7
RG	Aph_woodhouseii_334080	NC_091013.1	11365817	11374151	8335	66	49.8
RG	Aph_woodhouseii_334080	NC_091013.1	11526582	11533888	7307	64	66.4
RG	Aph_woodhouseii_334080	NC_091013.1	11636049	11640039	3991	36	7.1
RG	Aph_woodhouseii_334080	NC_091013.1	11957333	11968873	11541	121	67.2
RG	Aph_woodhouseii_334080	NC_091013.1	12004474	12015579	11106	125	44.4
RG	Aph_woodhouseii_334080	NC_091013.1	12017144	12025621	8478	124	25.4
RG	Aph_woodhouseii_334080	NC_091013.1	12071445	12079749	8305	85	59.8
RG	Aph_woodhouseii_334080	NC_091013.1	12083830	12089541	5712	58	39.2
RG	Aph_woodhouseii_334080	NC_091013.1	12117719	12122494	4776	27	6.2
RG	Aph_woodhouseii_334080	NC_091013.1	12135979	12141363	5385	52	39.1
RG	Aph_woodhouseii_334080	NC_091013.1	12313741	12324218	10478	105	36.4
RG	Aph_woodhouseii_334080	NC_091013.1	12441882	12444529	2648	40	18.7
RG	Aph_woodhouseii_334080	NC_091013.1	12511544	12518531	6988	64	55.2
RG	Aph_woodhouseii_334080	NC_091013.1	12586432	12595942	9511	106	54.2
RG	Aph_woodhouseii_334080	NC_091013.1	12599658	12604064	4407	59	65.1
RG	Aph_woodhouseii_334080	NC_091013.1	12614881	12623226	8346	70	57.2
RG	Aph_woodhouseii_334080	NC_091013.1	12642563	12645988	3426	56	51.3
RG	Aph_woodhouseii_334080	NC_091013.1	12993117	12996739	3623	49	25.1
RG	Aph_woodhouseii_334080	NC_091013.1	13217809	13230009	12201	50	37.9
RG	Aph_woodhouseii_334080	NC_091013.1	13269577	13273683	4107	54	17.7
RG	Aph_woodhouseii_334080	NC_091013.1	13434242	13445335	11094	79	21.9
RG	Aph_woodhouseii_334080	NC_091013.1	13553983	13568255	14273	113	62.8
RG	Aph_woodhouseii_334080	NC_091013.1	13688202	13709156	20955	107	78.3
RG	Aph_woodhouseii_334080	NC_091013.1	13752701	13755969	3269	36	29.7
RG	Aph_woodhouseii_334080	NC_091013.1	13926576	13929389	2814	30	17.2
RG	Aph_woodhouseii_334080	NC_091013.1	13962404	13967507	5104	42	40.8
RG	Aph_woodhouseii_334080	NC_091013.1	14090032	14093990	3959	30	13.8
RG	Aph_woodhouseii_334080	NC_091013.1	14160700	14165752	5053	29	13.7
RG	Aph_woodhouseii_334080	NC_091013.1	14314108	14320213	6106	62	33.8
RG	Aph_woodhouseii_334080	NC_091013.1	14429990	14433645	3656	36	29.1
RG	Aph_woodhouseii_334080	NC_091013.1	14486456	14497948	11493	66	41.3
RG	Aph_woodhouseii_334080	NC_091013.1	14529340	14534548	5209	43	44.6
RG	Aph_woodhouseii_334080	NC_091013.1	14732504	14737071	4568	62	29.3
RG	Aph_woodhouseii_334080	NC_091013.1	14759781	14781227	21447	105	79.5
RG	Aph_woodhouseii_334080	NC_091013.1	15079081	15092188	13108	115	67.9
RG	Aph_woodhouseii_334080	NC_091013.1	15149016	15162874	13859	137	65.3
RG	Aph_woodhouseii_334080	NC_091013.1	15209447	15214503	5057	39	16.4
RG	Aph_woodhouseii_334080	NC_091013.1	15222659	15233402	10744	69	18.6
RG	Aph_woodhouseii_334080	NC_091013.1	15751525	15762884	11360	63	45.4
RG	Aph_woodhouseii_334080	NC_091013.1	15773847	15783952	10106	77	51.5
RG	Aph_woodhouseii_334080	NC_091013.1	16427570	16433583	6014	61	51.9
RG	Aph_woodhouseii_334080	NC_091013.1	16564773	16580015	15243	103	56.8
RG	Aph_woodhouseii_334080	NC_091013.1	16580535	16586141	5607	33	20.7
RG	Aph_woodhouseii_334080	NC_091013.1	16649941	16657207	7267	59	12.7
RG	Aph_woodhouseii_334080	NC_091013.1	16695516	16703832	8317	54	38.8
RG	Aph_woodhouseii_334080	NC_091013.1	16745116	16754520	9405	73	43.3
RG	Aph_woodhouseii_334080	NC_091013.1	16825441	16831785	6345	52	10.0
RG	Aph_woodhouseii_334080	NC_091013.1	16851867	16910307	58441	313	86.9
RG	Aph_woodhouseii_334080	NC_091013.1	16945412	16965121	19710	130	73.3
RG	Aph_woodhouseii_334080	NC_091013.1	17160572	17175779	15208	110	33.9
RG	Aph_woodhouseii_334080	NC_091013.1	17193486	17221986	28501	194	82.4
RG	Aph_woodhouseii_334080	NC_091013.1	17250017	17296583	46567	356	89.8
RG	Aph_woodhouseii_334080	NC_091013.1	17524210	17527957	3748	46	30.9
RG	Aph_woodhouseii_334080	NC_091013.1	17558175	17561463	3289	31	20.0
RG	Aph_woodhouseii_334080	NC_091013.1	17629572	17637810	8239	94	49.5
RG	Aph_woodhouseii_334080	NC_091013.1	17747424	17772801	25378	221	34.9
RG	Aph_woodhouseii_334080	NC_091013.1	17788780	17795602	6823	63	42.5
RG	Aph_woodhouseii_334080	NC_091013.1	18019643	18028814	9172	80	31.0
RG	Aph_woodhouseii_334080	NC_091013.1	18053952	18059330	5379	34	9.6
RG	Aph_woodhouseii_334080	NC_091013.1	18199001	18210897	11897	86	73.8
RG	Aph_woodhouseii_334080	NC_091013.1	18211241	18275527	64287	402	71.9
RG	Aph_woodhouseii_334080	NC_091013.1	18520109	18526475	6367	62	59.5
RG	Aph_woodhouseii_334080	NC_091013.1	18534320	18536523	2204	39	10.4
RG	Aph_woodhouseii_334080	NC_091013.1	18916347	18926177	9831	92	49.5
RG	Aph_woodhouseii_334080	NC_091013.1	19330332	19335339	5008	28	14.4
RG	Aph_woodhouseii_334080	NC_091013.1	19430958	19435085	4128	34	10.1
RG	Aph_woodhouseii_334080	NC_091013.1	19721086	19740260	19175	167	83.1
RG	Aph_woodhouseii_334080	NC_091013.1	19805923	19808997	3075	55	39.4
RG	Aph_woodhouseii_334080	NC_091013.1	19912171	19914960	2790	36	33.3
RG	Aph_woodhouseii_334080	NC_091013.1	20022344	20047134	24791	186	85.4
RG	Aph_woodhouseii_334080	NC_091013.1	20105189	20112474	7286	74	53.6
RG	Aph_woodhouseii_334080	NC_091013.1	20157893	20163635	5743	69	16.7
RG	Aph_woodhouseii_334080	NC_091013.1	20204777	20214578	9802	90	51.3
RG	Aph_woodhouseii_334080	NC_091013.1	20279945	20317229	37285	242	80.8
RG	Aph_woodhouseii_334080	NC_091013.1	20332389	20346417	14029	72	68.3
RG	Aph_woodhouseii_334080	NC_091013.1	20459487	20469379	9893	59	54.7
RG	Aph_woodhouseii_334080	NC_091013.1	20515595	20607439	91845	606	90.1
RG	Aph_woodhouseii_334080	NC_091013.1	20668570	20679812	11243	59	49.0
RG	Aph_woodhouseii_334080	NC_091013.1	20961757	20967027	5271	26	6.9
RG	Aph_woodhouseii_334080	NC_091013.1	21054036	21060688	6653	58	29.0
RG	Aph_woodhouseii_334080	NC_091013.1	21079045	21082022	2978	39	13.5
RG	Aph_woodhouseii_334080	NC_091013.1	21382901	21394559	11659	132	41.9
RG	Aph_woodhouseii_334080	NC_091013.1	21418967	21430460	11494	92	73.5
RG	Aph_woodhouseii_334080	NC_091013.1	21430677	21461451	30775	219	61.1
RG	Aph_woodhouseii_334080	NC_091013.1	21531067	21543357	12291	137	58.6
RG	Aph_woodhouseii_334080	NC_091013.1	21610129	21615751	5623	80	57.0
RG	Aph_woodhouseii_334080	NC_091013.1	22117202	22287829	170628	1247	95.4
RG	Aph_woodhouseii_334080	NC_091013.1	22618500	22683859	65360	475	82.2
RG	Aph_woodhouseii_334080	NC_091013.1	22689473	22697836	8364	73	13.6
RG	Aph_woodhouseii_334080	NC_091013.1	22722234	22727727	5494	38	20.1
RG	Aph_woodhouseii_334080	NC_091013.1	22840917	22922348	81432	675	81.0
RG	Aph_woodhouseii_334080	NC_091013.1	23047881	23060865	12985	124	80.9
RG	Aph_woodhouseii_334080	NC_091013.1	23123740	23140068	16329	133	49.0
RG	Aph_woodhouseii_334080	NC_091013.1	23258645	23260791	2147	37	32.0
RG	Aph_woodhouseii_334080	NC_091013.1	23282172	23341804	59633	433	82.6
RG	Aph_woodhouseii_334080	NC_091013.1	23501155	23506963	5809	50	29.1
RG	Aph_woodhouseii_334080	NC_091013.1	23592155	23613497	21343	125	60.5
RG	Aph_woodhouseii_334080	NC_091013.1	23927406	23956316	28911	247	59.9
RG	Aph_woodhouseii_334080	NC_091013.1	23958104	23977743	19640	179	78.5
RG	Aph_woodhouseii_334080	NC_091013.1	24001814	24005602	3789	40	20.0
RG	Aph_woodhouseii_334080	NC_091013.1	24101450	24108526	7077	55	39.7
RG	Aph_woodhouseii_334080	NC_091013.1	24258303	24259939	1637	31	13.3
RG	Aph_woodhouseii_334080	NC_091013.1	24393941	24403584	9644	55	34.1
RG	Aph_woodhouseii_334080	NC_091013.1	24578181	24583992	5812	57	28.7
RG	Aph_woodhouseii_334080	NC_091013.1	24692548	24698626	6079	62	36.7
RG	Aph_woodhouseii_334080	NC_091013.1	24729529	24739135	9607	51	40.3
RG	Aph_woodhouseii_334080	NC_091013.1	25439321	25447591	8271	47	36.9
RG	Aph_woodhouseii_334080	NC_091013.1	25723183	25728777	5595	57	40.2
RG	Aph_woodhouseii_334080	NC_091013.1	25887953	25892871	4919	56	44.0
RG	Aph_woodhouseii_334080	NC_091013.1	25914414	25922205	7792	35	13.8
RG	Aph_woodhouseii_334080	NC_091013.1	26054264	26055438	1175	29	5.6
RG	Aph_woodhouseii_334080	NC_091013.1	26109455	26121259	11805	127	70.7
RG	Aph_woodhouseii_334080	NC_091013.1	26423232	26427518	4287	46	36.3
RG	Aph_woodhouseii_334080	NC_091013.1	26452205	26460986	8782	72	57.6
RG	Aph_woodhouseii_334080	NC_091013.1	26495047	26509470	14424	105	62.0
RG	Aph_woodhouseii_334080	NC_091013.1	26654751	26669953	15203	96	66.2
RG	Aph_woodhouseii_334080	NC_091013.1	26706219	26720606	14388	103	44.5
RG	Aph_woodhouseii_334080	NC_091013.1	26885485	26893592	8108	44	14.1
RG	Aph_woodhouseii_334080	NC_091013.1	26971747	26977839	6093	47	36.0
RG	Aph_woodhouseii_334080	NC_091013.1	27546268	27601164	54897	290	87.7
RG	Aph_woodhouseii_334080	NC_091013.1	27747107	27759230	12124	105	45.0
RG	Aph_woodhouseii_334080	NC_091013.1	27815939	27823772	7834	52	59.2
RG	Aph_woodhouseii_334080	NC_091013.1	28268680	28280034	11355	99	65.2
RG	Aph_woodhouseii_334080	NC_091013.1	28290753	28295846	5094	45	18.1
RG	Aph_woodhouseii_334080	NC_091013.1	28308723	28316027	7305	50	38.9
RG	Aph_woodhouseii_334080	NC_091013.1	28375027	28382734	7708	54	24.7
RG	Aph_woodhouseii_334080	NC_091013.1	28434224	28438363	4140	50	55.6
RG	Aph_woodhouseii_334080	NC_091013.1	28518924	28526275	7352	111	40.4
RG	Aph_woodhouseii_334080	NC_091013.1	28529493	28536180	6688	44	16.6
RG	Aph_woodhouseii_334080	NC_091013.1	28636999	28640130	3132	48	44.6
RG	Aph_woodhouseii_334080	NC_091013.1	28839446	28849984	10539	69	43.5
RG	Aph_woodhouseii_334080	NC_091013.1	29259334	29266189	6856	38	20.6
RG	Aph_woodhouseii_334080	NC_091013.1	29343012	29354540	11529	56	26.1
RG	Aph_woodhouseii_334080	NC_091013.1	29456181	29492112	35932	213	62.8
RG	Aph_woodhouseii_334080	NC_091013.1	29562191	29592508	30318	173	65.3
RG	Aph_woodhouseii_334080	NC_091013.1	30222936	30239209	16274	91	61.5
RG	Aph_woodhouseii_334080	NC_091013.1	30292094	30298274	6181	36	28.9
RG	Aph_woodhouseii_334080	NC_091013.1	30391370	30397013	5644	52	10.8
RG	Aph_woodhouseii_334080	NC_091013.1	30403304	30415068	11765	85	27.9
RG	Aph_woodhouseii_334080	NC_091013.1	30603179	30620760	17582	116	50.8
RG	Aph_woodhouseii_334080	NC_091013.1	30657269	30698348	41080	254	78.8
RG	Aph_woodhouseii_334080	NC_091013.1	30772015	30782639	10625	49	28.3
RG	Aph_woodhouseii_334080	NC_091013.1	30888378	30901106	12729	90	50.8
RG	Aph_woodhouseii_334080	NC_091013.1	31020271	31076369	56099	319	65.1
RG	Aph_woodhouseii_334080	NC_091013.1	31089383	31101622	12240	71	46.1
RG	Aph_woodhouseii_334080	NC_091013.1	31353405	31364164	10760	60	55.3
RG	Aph_woodhouseii_334080	NC_091013.1	31377566	31384680	7115	48	36.2
RG	Aph_woodhouseii_334080	NC_091013.1	31593452	31610588	17137	128	71.0
RG	Aph_woodhouseii_334080	NC_091013.1	31650511	31654363	3853	66	54.4
RG	Aph_woodhouseii_334080	NC_091013.1	31928906	31957375	28470	182	81.2
RG	Aph_woodhouseii_334080	NC_091013.1	31958972	31973539	14568	102	57.0
RG	Aph_woodhouseii_334080	NC_091013.1	32017785	32026858	9074	44	47.7
RG	Aph_woodhouseii_334080	NC_091013.1	32048417	32055018	6602	49	42.5
RG	Aph_woodhouseii_334080	NC_091013.1	32064990	32089124	24135	106	57.8
RG	Aph_woodhouseii_334080	NC_091013.1	32194820	32199509	4690	58	19.0
RG	Aph_woodhouseii_334080	NC_091013.1	32222742	32241006	18265	159	12.2
RG	Aph_woodhouseii_334080	NC_091013.1	32242928	32244798	1871	33	25.1
RG	Aph_woodhouseii_334080	NC_091013.1	32282428	32288433	6006	69	36.2
RG	Aph_woodhouseii_334080	NC_091013.1	32741039	32761453	20415	145	70.6
RG	Aph_woodhouseii_334080	NC_091013.1	32860511	32873619	13109	96	78.4
RG	Aph_woodhouseii_334080	NC_091013.1	32965106	32973009	7904	45	17.3
RG	Aph_woodhouseii_334080	NC_091013.1	33492253	33534268	42016	268	75.1
RG	Aph_woodhouseii_334080	NC_091013.1	33910042	33917326	7285	63	64.0
RG	Aph_woodhouseii_334080	NC_091013.1	34215351	34222111	6761	65	53.5
RG	Aph_woodhouseii_334080	NC_091013.1	34391657	34422887	31231	179	68.4
RG	Aph_woodhouseii_334080	NC_091013.1	34644974	34654388	9415	70	42.0
RG	Aph_woodhouseii_334080	NC_091013.1	34666763	34717503	50741	289	88.5
RG	Aph_woodhouseii_334080	NC_091013.1	34878500	34903330	24831	128	76.7
RG	Aph_woodhouseii_334080	NC_091013.1	34920335	34927315	6981	48	25.1
RG	Aph_woodhouseii_334080	NC_091013.1	35315282	35318896	3615	31	15.1
RG	Aph_woodhouseii_334080	NC_091013.1	35535918	35545998	10081	57	59.6
RG	Aph_woodhouseii_334080	NC_091013.1	35629147	35642919	13773	101	74.3
RG	Aph_woodhouseii_334080	NC_091013.1	35652018	35662395	10378	49	26.1
RG	Aph_woodhouseii_334080	NC_091013.1	35670843	35679494	8652	51	52.2
RG	Aph_woodhouseii_334080	NC_091013.1	35697523	35715564	18042	137	77.4
RG	Aph_woodhouseii_334080	NC_091013.1	36408539	36420333	11795	127	71.7
RG	Aph_woodhouseii_334080	NC_091013.1	36465587	36468039	2453	48	23.0
RG	Aph_woodhouseii_334080	NC_091013.1	36566968	36574913	7946	36	12.2
RG	Aph_woodhouseii_334080	NC_091013.1	36593395	36614487	21093	120	56.0
RG	Aph_woodhouseii_334080	NC_091013.1	36647562	36662572	15011	99	72.5
RG	Aph_woodhouseii_334080	NC_091013.1	36664060	36674295	10236	63	41.8
RG	Aph_woodhouseii_334080	NC_091013.1	36675286	36681328	6043	42	22.7
RG	Aph_woodhouseii_334080	NC_091013.1	36702807	36803900	101094	566	92.4
RG	Aph_woodhouseii_334080	NC_091013.1	37275427	37276690	1264	42	13.5
RG	Aph_woodhouseii_334080	NC_091013.1	37406194	37409127	2934	31	19.0
RG	Aph_woodhouseii_334080	NC_091013.1	37472065	37495619	23555	230	63.7
RG	Aph_woodhouseii_334080	NC_091013.1	38079887	38084689	4803	50	25.6
RG	Aph_woodhouseii_334080	NC_091013.1	38353518	38363005	9488	59	29.9
RG	Aph_woodhouseii_334080	NC_091013.1	38718427	38722850	4424	56	62.4
RG	Aph_woodhouseii_334080	NC_091013.1	38731647	38737758	6112	62	30.2
RG	Aph_woodhouseii_334080	NC_091013.1	39132258	39137888	5631	41	33.8
RG	Aph_woodhouseii_334080	NC_091013.1	39292807	39298042	5236	62	58.3
RG	Aph_woodhouseii_334080	NC_091013.1	39558848	39577529	18682	116	81.1
RG	Aph_woodhouseii_334080	NC_091013.1	39593047	39597441	4395	31	19.4
RG	Aph_woodhouseii_334080	NC_091013.1	39633496	39721926	88431	561	89.5
RG	Aph_woodhouseii_334080	NC_091013.1	39973171	39985293	12123	79	31.9
RG	Aph_woodhouseii_334080	NC_091013.1	40065553	40085119	19567	98	75.0
RG	Aph_woodhouseii_334080	NC_091013.1	40088555	40105140	16586	76	63.0
RG	Aph_woodhouseii_334080	NC_091013.1	40237344	40242828	5485	37	12.4
RG	Aph_woodhouseii_334080	NC_091013.1	40319701	40323721	4021	37	23.8
RG	Aph_woodhouseii_334080	NC_091013.1	40357965	40362894	4930	31	18.9
RG	Aph_woodhouseii_334080	NC_091013.1	40882640	40898502	15863	83	40.7
RG	Aph_woodhouseii_334080	NC_091013.1	41026383	41028740	2358	33	30.5
RG	Aph_woodhouseii_334080	NC_091013.1	41181899	41192569	10671	57	24.9
RG	Aph_woodhouseii_334080	NC_091013.1	41199517	41208686	9170	55	21.1
RG	Aph_woodhouseii_334080	NC_091013.1	41418794	41426547	7754	73	26.2
RG	Aph_woodhouseii_334080	NC_091013.1	41519953	41537891	17939	110	19.6
RG	Aph_woodhouseii_334080	NC_091013.1	41603820	41610653	6834	69	52.6
RG	Aph_woodhouseii_334080	NC_091013.1	41796510	41845114	48605	392	75.4
RG	Aph_woodhouseii_334080	NC_091013.1	42564172	42570028	5857	28	6.9
RG	Aph_woodhouseii_334080	NC_091013.1	42633202	42639307	6106	40	36.7
RG	Aph_woodhouseii_334080	NC_091013.1	42640117	42645242	5126	48	21.0
RG	Aph_woodhouseii_334080	NC_091013.1	42783702	42856483	72782	430	89.8
RG	Aph_woodhouseii_334080	NC_091013.1	42861733	42870431	8699	69	16.8
RG	Aph_woodhouseii_334080	NC_091013.1	42964959	42972056	7098	46	41.2
RG	Aph_woodhouseii_334080	NC_091013.1	42997240	43067374	70135	400	71.0
RG	Aph_woodhouseii_334080	NC_091013.1	43068173	43078465	10293	65	54.3
RG	Aph_woodhouseii_334080	NC_091013.1	43183732	43190770	7039	67	62.1
RG	Aph_woodhouseii_334080	NC_091013.1	43274127	43278975	4849	39	13.0
RG	Aph_woodhouseii_334080	NC_091013.1	43291537	43295862	4326	57	23.9
RG	Aph_woodhouseii_334080	NC_091013.1	43411143	43432288	21146	138	65.2
RG	Aph_woodhouseii_334080	NC_091013.1	43538438	43544749	6312	51	34.0
RG	Aph_woodhouseii_334080	NC_091013.1	43592120	43597480	5361	45	48.7
RG	Aph_woodhouseii_334080	NC_091013.1	43707330	43718645	11316	116	61.6
RG	Aph_woodhouseii_334080	NC_091013.1	43801610	43830232	28623	170	75.4
RG	Aph_woodhouseii_334080	NC_091013.1	43863103	43868585	5483	49	12.2
RG	Aph_woodhouseii_334080	NC_091013.1	43874882	43878594	3713	45	11.7
RG	Aph_woodhouseii_334080	NC_091013.1	43930132	43946550	16419	99	52.7
RG	Aph_woodhouseii_334080	NC_091013.1	43979986	43990389	10404	119	60.7
RG	Aph_woodhouseii_334080	NC_091013.1	44041784	44050758	8975	71	36.5
RG	Aph_woodhouseii_334080	NC_091013.1	44117911	44123583	5673	35	8.8
RG	Aph_woodhouseii_334080	NC_091013.1	44168437	44172448	4012	42	27.9
RG	Aph_woodhouseii_334080	NC_091013.1	44291656	44294364	2709	35	9.6
RG	Aph_woodhouseii_334080	NC_091013.1	44342216	44351512	9297	99	41.7
RG	Aph_woodhouseii_334080	NC_091013.1	44420500	44426281	5782	55	59.7
RG	Aph_woodhouseii_334080	NC_091013.1	44503315	44508939	5625	63	43.9
RG	Aph_woodhouseii_334080	NC_091013.1	44547590	44551139	3550	55	62.4
RG	Aph_woodhouseii_334080	NC_091013.1	44994877	45004387	9511	70	27.4
RG	Aph_woodhouseii_334080	NC_091013.1	45155842	45164715	8874	48	35.1
RG	Aph_woodhouseii_334080	NC_091013.1	45263324	45270350	7027	30	22.5
RG	Aph_woodhouseii_334080	NC_091013.1	45392429	45404559	12131	113	33.7
RG	Aph_woodhouseii_334080	NC_091013.1	45640800	45644806	4007	48	25.7
RG	Aph_woodhouseii_334080	NC_091013.1	45748228	45753368	5141	54	13.9
RG	Aph_woodhouseii_334080	NC_091013.1	45817850	45821790	3941	62	38.2
RG	Aph_woodhouseii_334080	NC_091013.1	45870279	45878065	7787	77	54.9
RG	Aph_woodhouseii_334080	NC_091013.1	45884957	45891380	6424	49	39.0
RG	Aph_woodhouseii_334080	NC_091013.1	45956121	45964214	8094	80	20.8
RG	Aph_woodhouseii_334080	NC_091013.1	45975665	46018158	42494	377	79.6
RG	Aph_woodhouseii_334080	NC_091013.1	46103881	46111687	7807	43	47.7
RG	Aph_woodhouseii_334080	NC_091013.1	46143149	46146190	3042	41	29.7
RG	Aph_woodhouseii_334080	NC_091013.1	46684411	46686374	1964	38	7.4
RG	Aph_woodhouseii_334080	NC_091013.1	46882015	46897912	15898	132	61.2
RG	Aph_woodhouseii_334080	NC_091013.1	47407026	47409656	2631	39	23.9
RG	Aph_woodhouseii_334080	NC_091013.1	47794971	47803180	8210	75	59.2
RG	Aph_woodhouseii_334080	NC_091013.1	47942485	47960163	17679	165	33.6
RG	Aph_woodhouseii_334080	NC_091013.1	48116437	48130831	14395	100	40.5
RG	Aph_woodhouseii_334080	NC_091013.1	48137681	48139668	1988	43	30.9
RG	Aph_woodhouseii_334080	NC_091013.1	48173615	48178046	4432	72	55.6
RG	Aph_woodhouseii_334080	NC_091013.1	48218611	48222590	3980	44	33.3
RG	Aph_woodhouseii_334080	NC_091013.1	48309841	48312231	2391	39	16.2
RG	Aph_woodhouseii_334080	NC_091013.1	48356625	48359989	3365	93	43.7
RG	Aph_woodhouseii_334080	NC_091013.1	48380245	48445837	65593	477	92.3
RG	Aph_woodhouseii_334080	NC_091013.1	48522440	48528194	5755	75	63.3
RG	Aph_woodhouseii_334080	NC_091013.1	48577745	48587758	10014	118	69.1
RG	Aph_woodhouseii_334080	NC_091013.1	48637107	48643039	5933	46	16.4
RG	Aph_woodhouseii_334080	NC_091013.1	48890382	48897643	7262	79	18.6
RG	Aph_woodhouseii_334080	NC_091013.1	48988132	49001803	13672	63	60.6
RG	Aph_woodhouseii_334080	NC_091013.1	49073861	49095184	21324	132	58.4
RG	Aph_woodhouseii_334080	NC_091013.1	49118240	49123836	5597	50	6.7
RG	Aph_woodhouseii_334080	NC_091013.1	49126148	49147044	20897	137	75.9
RG	Aph_woodhouseii_334080	NC_091013.1	49176417	49194688	18272	64	33.9
RG	Aph_woodhouseii_334080	NC_091013.1	49289210	49296705	7496	68	57.6
RG	Aph_woodhouseii_334080	NC_091013.1	49495199	49570156	74958	447	88.3
RG	Aph_woodhouseii_334080	NC_091013.1	49999948	50048474	48527	355	82.4
RG	Aph_woodhouseii_334080	NC_091013.1	50278903	50283307	4405	64	53.4
