# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_californica_93535.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_californica_93535.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_californica_93535	NC_091013.1	16957074	16971366	14293	105	78.3
RG	Aph_californica_93535	NC_091013.1	17729677	17740569	10893	80	61.7
RG	Aph_californica_93535	NC_091013.1	17997958	18003137	5180	31	17.2
RG	Aph_californica_93535	NC_091013.1	18024406	18029713	5308	51	58.5
RG	Aph_californica_93535	NC_091013.1	18081537	18085870	4334	42	25.2
RG	Aph_californica_93535	NC_091013.1	18449499	18456403	6905	52	38.0
RG	Aph_californica_93535	NC_091013.1	18529810	18532547	2738	38	18.9
RG	Aph_californica_93535	NC_091013.1	18780931	19507228	726298	4032	95.1
RG	Aph_californica_93535	NC_091013.1	19507898	19797730	289833	2012	95.1
RG	Aph_californica_93535	NC_091013.1	21030291	21041041	10751	62	47.2
RG	Aph_californica_93535	NC_091013.1	21126574	21132452	5879	53	19.6
RG	Aph_californica_93535	NC_091013.1	21217005	21222199	5195	51	8.8
RG	Aph_californica_93535	NC_091013.1	21533445	21539612	6168	69	51.0
RG	Aph_californica_93535	NC_091013.1	21594408	21599315	4908	61	34.9
RG	Aph_californica_93535	NC_091013.1	21707856	21719468	11613	93	66.3
RG	Aph_californica_93535	NC_091013.1	22484895	22492560	7666	68	54.1
RG	Aph_californica_93535	NC_091013.1	22586435	22595311	8877	67	55.3
RG	Aph_californica_93535	NC_091013.1	22708566	22711933	3368	36	9.2
RG	Aph_californica_93535	NC_091013.1	22802251	22809493	7243	66	48.5
RG	Aph_californica_93535	NC_091013.1	22989566	23009513	19948	181	34.1
RG	Aph_californica_93535	NC_091013.1	24049094	24055822	6729	48	43.3
RG	Aph_californica_93535	NC_091013.1	24229206	24232995	3790	34	8.4
RG	Aph_californica_93535	NC_091013.1	24495393	24499526	4134	38	14.7
RG	Aph_californica_93535	NC_091013.1	25333522	25351242	17721	82	63.7
RG	Aph_californica_93535	NC_091013.1	25424319	25427508	3190	34	7.8
RG	Aph_californica_93535	NC_091013.1	26116840	26119383	2544	50	26.9
RG	Aph_californica_93535	NC_091013.1	26627500	26637806	10307	77	48.8
RG	Aph_californica_93535	NC_091013.1	27275832	27280454	4623	30	23.9
RG	Aph_californica_93535	NC_091013.1	27619387	27632670	13284	110	74.2
RG	Aph_californica_93535	NC_091013.1	27654115	27661523	7409	28	11.3
RG	Aph_californica_93535	NC_091013.1	27692136	27709896	17761	94	55.5
RG	Aph_californica_93535	NC_091013.1	27973487	27978417	4931	40	46.6
RG	Aph_californica_93535	NC_091013.1	28020873	28027299	6427	41	24.7
RG	Aph_californica_93535	NC_091013.1	28633114	28636247	3134	50	26.1
RG	Aph_californica_93535	NC_091013.1	28789845	28794718	4874	31	18.2
RG	Aph_californica_93535	NC_091013.1	29512070	29518411	6342	45	37.7
RG	Aph_californica_93535	NC_091013.1	29571403	29576337	4935	33	21.2
RG	Aph_californica_93535	NC_091013.1	29624145	29633339	9195	64	25.0
RG	Aph_californica_93535	NC_091013.1	29687135	29712397	25263	115	57.0
RG	Aph_californica_93535	NC_091013.1	30080029	30085384	5356	40	23.2
RG	Aph_californica_93535	NC_091013.1	30122940	30138089	15150	82	56.3
RG	Aph_californica_93535	NC_091013.1	30249701	30253687	3987	29	21.7
RG	Aph_californica_93535	NC_091013.1	30374624	30378144	3521	31	21.7
RG	Aph_californica_93535	NC_091013.1	30866500	30873067	6568	39	13.2
RG	Aph_californica_93535	NC_091013.1	30884521	30889413	4893	42	29.2
RG	Aph_californica_93535	NC_091013.1	32319988	32327382	7395	73	25.1
RG	Aph_californica_93535	NC_091013.1	33583670	33585980	2311	30	20.6
RG	Aph_californica_93535	NC_091013.1	33605668	33610319	4652	31	18.0
RG	Aph_californica_93535	NC_091013.1	33628597	33635569	6973	52	45.7
RG	Aph_californica_93535	NC_091013.1	33682174	33699068	16895	118	46.2
RG	Aph_californica_93535	NC_091013.1	33780130	33807047	26918	168	68.7
RG	Aph_californica_93535	NC_091013.1	33902644	33923923	21280	141	81.4
RG	Aph_californica_93535	NC_091013.1	34112230	34121443	9214	71	61.1
RG	Aph_californica_93535	NC_091013.1	34139010	34145024	6015	42	35.5
RG	Aph_californica_93535	NC_091013.1	34192997	34215320	22324	103	50.0
RG	Aph_californica_93535	NC_091013.1	34305649	34313799	8151	37	17.1
RG	Aph_californica_93535	NC_091013.1	34326575	34329799	3225	29	11.2
RG	Aph_californica_93535	NC_091013.1	34617320	34627265	9946	67	14.4
RG	Aph_californica_93535	NC_091013.1	34745256	34764117	18862	140	76.9
RG	Aph_californica_93535	NC_091013.1	34906443	34924917	18475	75	38.3
RG	Aph_californica_93535	NC_091013.1	34926948	34961801	34854	203	60.6
RG	Aph_californica_93535	NC_091013.1	35805851	35817001	11151	58	48.8
RG	Aph_californica_93535	NC_091013.1	35840789	35853042	12254	74	51.4
RG	Aph_californica_93535	NC_091013.1	35892678	35901207	8530	31	16.3
RG	Aph_californica_93535	NC_091013.1	36231612	36237013	5402	37	19.7
RG	Aph_californica_93535	NC_091013.1	36294785	36298897	4113	35	8.2
RG	Aph_californica_93535	NC_091013.1	36333598	36348892	15295	130	64.6
RG	Aph_californica_93535	NC_091013.1	36455755	36468576	12822	115	25.0
RG	Aph_californica_93535	NC_091013.1	36609309	36613757	4449	35	37.6
RG	Aph_californica_93535	NC_091013.1	36632550	36639349	6800	62	41.5
RG	Aph_californica_93535	NC_091013.1	36691530	36695510	3981	27	8.7
RG	Aph_californica_93535	NC_091013.1	36862955	36878868	15914	79	52.8
RG	Aph_californica_93535	NC_091013.1	36970556	36982335	11780	74	69.7
RG	Aph_californica_93535	NC_091013.1	37077550	37101769	24220	168	23.7
RG	Aph_californica_93535	NC_091013.1	37239692	37245278	5587	48	24.4
RG	Aph_californica_93535	NC_091013.1	37247868	37255469	7602	74	58.3
RG	Aph_californica_93535	NC_091013.1	37330374	37336354	5981	38	17.8
RG	Aph_californica_93535	NC_091013.1	37589359	37597962	8604	77	54.5
RG	Aph_californica_93535	NC_091013.1	37774603	37778523	3921	45	12.4
RG	Aph_californica_93535	NC_091013.1	37996145	38008549	12405	102	61.6
RG	Aph_californica_93535	NC_091013.1	38053122	38056045	2924	45	30.5
RG	Aph_californica_93535	NC_091013.1	38115118	38119474	4357	36	10.3
RG	Aph_californica_93535	NC_091013.1	38335541	38351933	16393	90	64.8
RG	Aph_californica_93535	NC_091013.1	38589373	38702378	113006	686	86.4
RG	Aph_californica_93535	NC_091013.1	38802504	38812741	10238	52	57.3
RG	Aph_californica_93535	NC_091013.1	38871485	38875573	4089	54	45.0
RG	Aph_californica_93535	NC_091013.1	39035114	39040856	5743	49	38.1
RG	Aph_californica_93535	NC_091013.1	39159248	39220045	60798	324	90.8
RG	Aph_californica_93535	NC_091013.1	39286834	39325452	38619	279	67.3
RG	Aph_californica_93535	NC_091013.1	39519554	39541002	21449	120	61.5
RG	Aph_californica_93535	NC_091013.1	39581012	39594158	13147	81	15.7
RG	Aph_californica_93535	NC_091013.1	39629667	39637930	8264	61	39.0
RG	Aph_californica_93535	NC_091013.1	41019771	41028740	8970	79	47.5
RG	Aph_californica_93535	NC_091013.1	42305551	42310726	5176	44	10.7
RG	Aph_californica_93535	NC_091013.1	42364649	42369999	5351	56	42.2
RG	Aph_californica_93535	NC_091013.1	44290492	44329280	38789	291	72.5
RG	Aph_californica_93535	NC_091013.1	44377794	44397510	19717	140	68.5
RG	Aph_californica_93535	NC_091013.1	44413524	44427505	13982	144	44.8
RG	Aph_californica_93535	NC_091013.1	44446356	44449497	3142	50	26.3
RG	Aph_californica_93535	NC_091013.1	44513177	44519480	6304	59	11.2
RG	Aph_californica_93535	NC_091013.1	45970678	45975824	5147	42	40.0
RG	Aph_californica_93535	NC_091013.1	46720279	46728084	7806	84	21.8
RG	Aph_californica_93535	NC_091013.1	46955024	46956495	1472	37	33.9
RG	Aph_californica_93535	NC_091013.1	47048175	47051508	3334	35	10.5
RG	Aph_californica_93535	NC_091013.1	47961185	47963406	2222	42	21.1
RG	Aph_californica_93535	NC_091013.1	47979468	47981878	2411	28	7.3
RG	Aph_californica_93535	NC_091013.1	48068827	48071553	2727	29	6.7
RG	Aph_californica_93535	NC_091013.1	48344430	48348346	3917	38	34.6
RG	Aph_californica_93535	NC_091013.1	49053469	49087733	34265	216	78.4
RG	Aph_californica_93535	NC_091013.1	49093439	49098716	5278	44	46.8
RG	Aph_californica_93535	NC_091013.1	49291402	49293786	2385	30	14.3
RG	Aph_californica_93535	NC_091013.1	49681887	49683795	1909	38	13.3
RG	Aph_californica_93535	NC_091013.1	49691552	49699665	8114	47	23.1
RG	Aph_californica_93535	NC_091013.1	51349311	51375614	26304	193	87.2
RG	Aph_californica_93535	NC_091013.1	51390610	51396461	5852	28	8.8
RG	Aph_californica_93535	NC_091013.1	52535192	52542817	7626	50	11.5
RG	Aph_californica_93535	NC_091013.1	52988637	52996540	7904	57	19.0
RG	Aph_californica_93535	NC_091013.1	53620077	53628550	8474	55	19.3
RG	Aph_californica_93535	NC_091013.1	56174773	56178012	3240	40	34.7
RG	Aph_californica_93535	NC_091013.1	56824953	56833199	8247	72	69.9
RG	Aph_californica_93535	NC_091013.1	56986019	56987595	1577	29	7.4
RG	Aph_californica_93535	NC_091013.1	59871486	59884766	13281	117	15.4
RG	Aph_californica_93535	NC_091013.1	60768662	60770997	2336	33	22.6
RG	Aph_californica_93535	NC_091013.1	62771552	62781157	9606	61	55.1
RG	Aph_californica_93535	NC_091013.1	62797758	62802591	4834	27	8.5
RG	Aph_californica_93535	NC_091013.1	65615703	65619651	3949	33	21.7
RG	Aph_californica_93535	NC_091013.1	65887686	65892921	5236	40	39.1
RG	Aph_californica_93535	NC_091013.1	66420737	66430831	10095	45	13.6
RG	Aph_californica_93535	NC_091013.1	67678025	67689054	11030	85	43.7
RG	Aph_californica_93535	NC_091013.1	68083948	68087878	3931	44	10.5
RG	Aph_californica_93535	NC_091013.1	68288594	68296630	8037	52	48.4
RG	Aph_californica_93535	NC_091013.1	68808337	68810220	1884	31	12.9
RG	Aph_californica_93535	NC_091013.1	69300031	69306506	6476	45	13.2
RG	Aph_californica_93535	NC_091013.1	70048643	70055193	6551	60	36.5
RG	Aph_californica_93535	NC_091013.1	72850709	72855941	5233	53	29.6
RG	Aph_californica_93535	NC_091013.1	73365351	73372380	7030	48	16.8
RG	Aph_californica_93535	NC_091013.1	74714662	74720105	5444	48	40.2
RG	Aph_californica_93535	NC_091013.1	74754967	74757796	2830	39	35.0
RG	Aph_californica_93535	NC_091013.1	75396651	75401127	4477	38	15.8
RG	Aph_californica_93535	NC_091013.1	75689376	76338513	649138	3745	96.7
RG	Aph_californica_93535	NC_091013.1	76339087	76431734	92648	639	95.3
RG	Aph_californica_93535	NC_091013.1	76444155	77083186	639032	3599	96.9
RG	Aph_californica_93535	NC_091013.1	77083834	77398200	314367	2022	94.8
RG	Aph_californica_93535	NC_091013.1	77399805	78500331	1100527	6854	96.2
RG	Aph_californica_93535	NC_091013.1	78502290	79341952	839663	5429	96.8
RG	Aph_californica_93535	NC_091013.1	79344010	80382302	1038293	6759	96.9
RG	Aph_californica_93535	NC_091013.1	80382612	80734215	351604	2822	95.8
RG	Aph_californica_93535	NC_091013.1	80737007	80836364	99358	637	94.2
RG	Aph_californica_93535	NC_091013.1	80836691	81010188	173498	1213	94.2
RG	Aph_californica_93535	NC_091013.1	81010744	83535496	2524753	16353	96.9
RG	Aph_californica_93535	NC_091013.1	83537385	83561729	24345	194	83.9
RG	Aph_californica_93535	NC_091013.1	84193501	84355860	162360	1148	96.3
RG	Aph_californica_93535	NC_091013.1	84356174	84983437	627264	3794	95.9
RG	Aph_californica_93535	NC_091013.1	84985151	86496673	1511523	10859	96.1
RG	Aph_californica_93535	NC_091013.1	86496906	87585763	1088858	7212	96.9
RG	Aph_californica_93535	NC_091013.1	87799779	87807417	7639	56	18.3
RG	Aph_californica_93535	NC_091013.1	87902620	87911663	9044	59	31.7
RG	Aph_californica_93535	NC_091013.1	88017558	88022887	5330	50	41.6
RG	Aph_californica_93535	NC_091013.1	88112469	88124010	11542	86	39.4
RG	Aph_californica_93535	NC_091013.1	88151969	88179520	27552	168	75.2
RG	Aph_californica_93535	NC_091013.1	88840203	88843568	3366	27	9.6
RG	Aph_californica_93535	NC_091013.1	89802275	89805364	3090	37	41.0
RG	Aph_californica_93535	NC_091013.1	91949537	91955662	6126	30	20.2
RG	Aph_californica_93535	NC_091013.1	92039407	92045046	5640	36	13.7
RG	Aph_californica_93535	NC_091013.1	93143891	93176598	32708	200	71.7
RG	Aph_californica_93535	NC_091013.1	93606055	93612366	6312	53	37.0
RG	Aph_californica_93535	NC_091013.1	93907621	93934880	27260	145	78.5
RG	Aph_californica_93535	NC_091013.1	94094892	94099970	5079	27	13.8
RG	Aph_californica_93535	NC_091013.1	94432255	94459776	27522	159	80.1
RG	Aph_californica_93535	NC_091013.1	94888095	94893785	5691	49	52.9
RG	Aph_californica_93535	NC_091013.1	95097650	95110325	12676	73	66.6
RG	Aph_californica_93535	NC_091013.1	95373790	95377585	3796	32	21.0
RG	Aph_californica_93535	NC_091013.1	96369065	96387728	18664	110	45.6
RG	Aph_californica_93535	NC_091013.1	97615499	97618824	3326	38	34.1
RG	Aph_californica_93535	NC_091013.1	98962851	98969983	7133	42	28.7
RG	Aph_californica_93535	NC_091013.1	98984284	98988465	4182	37	39.3
RG	Aph_californica_93535	NC_091013.1	99003596	99010736	7141	52	56.5
RG	Aph_californica_93535	NC_091013.1	99156897	99178998	22102	123	51.2
RG	Aph_californica_93535	NC_091013.1	99260479	99277683	17205	86	62.9
RG	Aph_californica_93535	NC_091013.1	99278548	99291198	12651	66	46.5
RG	Aph_californica_93535	NC_091013.1	100632359	100642289	9931	68	52.3
RG	Aph_californica_93535	NC_091013.1	100883117	100886004	2888	40	16.7
RG	Aph_californica_93535	NC_091013.1	100974051	100978177	4127	30	10.7
RG	Aph_californica_93535	NC_091013.1	103730692	103737364	6673	59	41.8
RG	Aph_californica_93535	NC_091013.1	103838207	103848847	10641	60	11.3
RG	Aph_californica_93535	NC_091013.1	104026927	104048534	21608	114	24.4
RG	Aph_californica_93535	NC_091013.1	104638539	104653908	15370	67	45.3
RG	Aph_californica_93535	NC_091013.1	104730878	104743841	12964	74	46.6
RG	Aph_californica_93535	NC_091013.1	104976980	104999005	22026	103	45.7
RG	Aph_californica_93535	NC_091013.1	105000280	105066961	66682	345	67.7
RG	Aph_californica_93535	NC_091013.1	105091579	105179201	87623	466	74.9
RG	Aph_californica_93535	NC_091013.1	105183926	105275503	91578	370	55.0
RG	Aph_californica_93535	NC_091013.1	105310673	105328700	18028	89	64.2
RG	Aph_californica_93535	NC_091013.1	105377438	105463075	85638	329	53.0
RG	Aph_californica_93535	NC_091013.1	105498051	105525331	27281	92	38.0
RG	Aph_californica_93535	NC_091013.1	105573376	105593303	19928	79	51.4
RG	Aph_californica_93535	NC_091013.1	105604820	105644250	39431	178	50.6
RG	Aph_californica_93535	NC_091013.1	105646644	105724824	78181	316	70.3
RG	Aph_californica_93535	NC_091013.1	105944675	105959120	14446	71	49.2
RG	Aph_californica_93535	NC_091013.1	105959843	105998780	38938	180	72.3
RG	Aph_californica_93535	NC_091013.1	105999738	106035706	35969	207	80.3
RG	Aph_californica_93535	NC_091013.1	106038843	106087898	49056	183	55.2
RG	Aph_californica_93535	NC_091013.1	106149025	106159669	10645	53	37.7
RG	Aph_californica_93535	NC_091013.1	106186048	106228600	42553	278	76.5
RG	Aph_californica_93535	NC_091013.1	106299669	106306346	6678	52	9.7
RG	Aph_californica_93535	NC_091013.1	106493725	106505174	11450	76	23.3
RG	Aph_californica_93535	NC_091013.1	106588579	106595690	7112	37	13.7
RG	Aph_californica_93535	NC_091013.1	106781617	106785421	3805	55	49.0
RG	Aph_californica_93535	NC_091013.1	106791844	106800663	8820	64	55.3
RG	Aph_californica_93535	NC_091013.1	106836964	106841269	4306	63	16.9
RG	Aph_californica_93535	NC_091013.1	107059129	107062391	3263	30	11.4
RG	Aph_californica_93535	NC_091013.1	107656416	107660408	3993	37	12.2
RG	Aph_californica_93535	NC_091013.1	107687296	107714423	27128	104	19.9
RG	Aph_californica_93535	NC_091013.1	108643703	108647610	3908	27	10.1
RG	Aph_californica_93535	NC_091013.1	109591358	109600457	9100	41	26.4
RG	Aph_californica_93535	NC_091013.1	109643061	109646930	3870	55	15.8
RG	Aph_californica_93535	NC_091013.1	110701303	110710226	8924	50	46.6
RG	Aph_californica_93535	NC_091013.1	111569589	111576039	6451	54	51.8
RG	Aph_californica_93535	NC_091013.1	111922391	111926394	4004	41	23.6
RG	Aph_californica_93535	NC_091013.1	115147526	115155969	8444	60	29.9
RG	Aph_californica_93535	NC_091013.1	115866205	115872761	6557	65	28.0
RG	Aph_californica_93535	NC_091013.1	116725627	116732752	7126	39	41.4
RG	Aph_californica_93535	NC_091013.1	117862129	117881079	18951	101	62.7
RG	Aph_californica_93535	NC_091014.1	3106469	3113073	6605	43	14.1
RG	Aph_californica_93535	NC_091014.1	3541040	3576114	35075	167	77.1
RG	Aph_californica_93535	NC_091014.1	4439452	4443716	4265	27	7.1
RG	Aph_californica_93535	NC_091014.1	8532310	8539900	7591	49	55.6
RG	Aph_californica_93535	NC_091014.1	8792323	9008951	216629	68	52.1
RG	Aph_californica_93535	NC_091014.1	9273412	9377512	104101	70	33.6
RG	Aph_californica_93535	NC_091014.1	9671240	9674992	3753	45	11.8
RG	Aph_californica_93535	NC_091014.1	11227871	11229082	1212	33	19.7
RG	Aph_californica_93535	NC_091014.1	11962384	11965648	3265	28	11.5
RG	Aph_californica_93535	NC_091014.1	12345330	12349563	4234	34	29.7
RG	Aph_californica_93535	NC_091014.1	12583545	12589072	5528	44	29.5
RG	Aph_californica_93535	NC_091014.1	12731810	12735529	3720	35	7.0
RG	Aph_californica_93535	NC_091014.1	13105636	13111313	5678	38	25.2
RG	Aph_californica_93535	NC_091014.1	13403273	13409212	5940	79	68.8
RG	Aph_californica_93535	NC_091014.1	15564075	15566850	2776	29	12.7
RG	Aph_californica_93535	NC_091014.1	15695510	15739836	44327	269	79.6
RG	Aph_californica_93535	NC_091014.1	16395499	16405045	9547	105	48.6
RG	Aph_californica_93535	NC_091014.1	16662595	16667719	5125	46	13.6
RG	Aph_californica_93535	NC_091014.1	16967318	16971635	4318	32	18.2
RG	Aph_californica_93535	NC_091014.1	17761782	17764477	2696	49	27.4
RG	Aph_californica_93535	NC_091014.1	17947401	17951120	3720	30	20.9
RG	Aph_californica_93535	NC_091014.1	18396425	18403433	7009	52	16.2
RG	Aph_californica_93535	NC_091014.1	19809117	19816799	7683	61	23.8
RG	Aph_californica_93535	NC_091014.1	20682140	20688089	5950	37	36.6
RG	Aph_californica_93535	NC_091014.1	20700939	20707159	6221	34	26.1
RG	Aph_californica_93535	NC_091014.1	21049310	21053606	4297	32	20.4
RG	Aph_californica_93535	NC_091014.1	21459106	21462384	3279	34	5.0
RG	Aph_californica_93535	NC_091014.1	22639767	22647118	7352	73	35.9
RG	Aph_californica_93535	NC_091014.1	24150981	24156693	5713	42	27.4
RG	Aph_californica_93535	NC_091014.1	26286338	26294149	7812	42	28.4
RG	Aph_californica_93535	NC_091014.1	26387907	26391656	3750	36	37.8
RG	Aph_californica_93535	NC_091014.1	26595540	26619655	24116	125	73.0
RG	Aph_californica_93535	NC_091014.1	26626277	26655055	28779	122	78.8
RG	Aph_californica_93535	NC_091014.1	29217494	29229813	12320	106	18.1
RG	Aph_californica_93535	NC_091014.1	32576193	32596989	20797	186	47.2
RG	Aph_californica_93535	NC_091014.1	33012801	33015620	2820	34	5.8
RG	Aph_californica_93535	NC_091014.1	33417740	33435661	17922	103	48.8
RG	Aph_californica_93535	NC_091014.1	33539681	33544878	5198	38	13.9
RG	Aph_californica_93535	NC_091014.1	33554716	33564405	9690	78	50.2
RG	Aph_californica_93535	NC_091014.1	33843187	33849605	6419	57	30.9
RG	Aph_californica_93535	NC_091014.1	39292796	39304480	11685	117	63.2
RG	Aph_californica_93535	NC_091014.1	39899091	39911873	12783	66	11.3
RG	Aph_californica_93535	NC_091014.1	40969562	40973408	3847	37	39.6
RG	Aph_californica_93535	NC_091014.1	41337538	41342839	5302	35	10.5
RG	Aph_californica_93535	NC_091014.1	43195362	43202988	7627	61	8.7
RG	Aph_californica_93535	NC_091014.1	43361354	43367766	6413	37	13.8
RG	Aph_californica_93535	NC_091014.1	49404593	49408195	3603	30	11.3
RG	Aph_californica_93535	NC_091014.1	49426040	49431940	5901	51	8.5
RG	Aph_californica_93535	NC_091014.1	49432676	49445856	13181	116	58.4
RG	Aph_californica_93535	NC_091014.1	49731510	49739860	8351	49	27.4
RG	Aph_californica_93535	NC_091014.1	49970710	49975728	5019	36	10.2
RG	Aph_californica_93535	NC_091014.1	50364344	50368642	4299	29	21.8
RG	Aph_californica_93535	NC_091014.1	50409331	50424201	14871	79	27.5
RG	Aph_californica_93535	NC_091014.1	50425675	50451148	25474	111	59.5
RG	Aph_californica_93535	NC_091014.1	54753995	54756387	2393	30	17.4
RG	Aph_californica_93535	NC_091014.1	56353571	56417342	63772	453	92.9
RG	Aph_californica_93535	NC_091014.1	57612648	57615817	3170	36	7.5
RG	Aph_californica_93535	NC_091014.1	58376330	58382549	6220	42	45.9
RG	Aph_californica_93535	NC_091014.1	59613622	59617706	4085	51	57.8
RG	Aph_californica_93535	NC_091014.1	59937795	59941760	3966	30	20.1
RG	Aph_californica_93535	NC_091014.1	60615416	60617612	2197	34	23.9
RG	Aph_californica_93535	NC_091014.1	66256325	66263654	7330	54	58.4
RG	Aph_californica_93535	NC_091014.1	70382535	70424367	41833	267	85.2
RG	Aph_californica_93535	NC_091014.1	71026899	71053356	26458	135	74.9
RG	Aph_californica_93535	NC_091014.1	71056573	71102675	46103	196	44.5
RG	Aph_californica_93535	NC_091014.1	71134906	71159677	24772	97	57.3
RG	Aph_californica_93535	NC_091014.1	71164469	71173295	8827	34	9.4
RG	Aph_californica_93535	NC_091014.1	71187773	71231006	43234	107	41.5
RG	Aph_californica_93535	NC_091014.1	71234708	71262825	28118	103	53.7
RG	Aph_californica_93535	NC_091014.1	71272095	71298396	26302	105	61.6
RG	Aph_californica_93535	NC_091014.1	71308066	71365673	57608	227	56.2
RG	Aph_californica_93535	NC_091014.1	71366951	71371547	4597	28	8.4
RG	Aph_californica_93535	NC_091014.1	71383071	71399401	16331	74	18.7
RG	Aph_californica_93535	NC_091014.1	71408618	71578063	169446	601	57.3
RG	Aph_californica_93535	NC_091014.1	71588227	71697238	109012	386	71.3
RG	Aph_californica_93535	NC_091014.1	71712835	71742597	29763	80	39.4
RG	Aph_californica_93535	NC_091014.1	71750129	71774287	24159	91	53.6
RG	Aph_californica_93535	NC_091014.1	71791227	71872011	80785	291	64.5
RG	Aph_californica_93535	NC_091014.1	71904081	71926594	22514	77	58.6
RG	Aph_californica_93535	NC_091014.1	71929203	73245419	1316217	565	55.8
RG	Aph_californica_93535	NC_091014.1	73247020	73266384	19365	90	60.7
RG	Aph_californica_93535	NC_091014.1	73287612	73353527	65916	255	82.6
RG	Aph_californica_93535	NC_091014.1	73354653	73415211	60559	252	63.8
RG	Aph_californica_93535	NC_091014.1	73459627	73515087	55461	220	41.7
RG	Aph_californica_93535	NC_091014.1	73525287	73563129	37843	149	54.4
RG	Aph_californica_93535	NC_091014.1	73763140	73776919	13780	59	38.5
RG	Aph_californica_93535	NC_091014.1	74051724	74062578	10855	35	31.0
RG	Aph_californica_93535	NC_091014.1	74856584	74866100	9517	110	61.2
RG	Aph_californica_93535	NC_091014.1	76052632	76056476	3845	27	8.9
RG	Aph_californica_93535	NC_091014.1	76073503	76080677	7175	49	56.3
RG	Aph_californica_93535	NC_091014.1	76123379	76129272	5894	70	48.5
RG	Aph_californica_93535	NC_091014.1	76290061	76302738	12678	94	76.4
RG	Aph_californica_93535	NC_091014.1	76402731	76408224	5494	45	13.4
RG	Aph_californica_93535	NC_091014.1	76657303	76660910	3608	27	16.3
RG	Aph_californica_93535	NC_091014.1	76865258	76869285	4028	34	28.3
RG	Aph_californica_93535	NC_091014.1	76932476	76962813	30338	193	78.8
RG	Aph_californica_93535	NC_091014.1	77028632	77032102	3471	35	35.8
RG	Aph_californica_93535	NC_091014.1	77219359	77226352	6994	48	39.8
