# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_californica_193641.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_californica_193641.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_californica_193641	NC_091013.1	19135173	19141522	6350	51	43.1
RG	Aph_californica_193641	NC_091013.1	19186467	19191565	5099	37	12.9
RG	Aph_californica_193641	NC_091013.1	19447520	19460650	13131	77	56.4
RG	Aph_californica_193641	NC_091013.1	19614146	19641738	27593	174	53.9
RG	Aph_californica_193641	NC_091013.1	19727875	19733426	5552	53	40.4
RG	Aph_californica_193641	NC_091013.1	19806508	19809112	2605	41	39.0
RG	Aph_californica_193641	NC_091013.1	20166510	20172566	6057	55	17.2
RG	Aph_californica_193641	NC_091013.1	20519484	20524436	4953	55	36.6
RG	Aph_californica_193641	NC_091013.1	20659689	20675119	15431	89	44.0
RG	Aph_californica_193641	NC_091013.1	20855347	20864038	8692	60	21.2
RG	Aph_californica_193641	NC_091013.1	21500642	21514943	14302	143	66.4
RG	Aph_californica_193641	NC_091013.1	21648783	21687442	38660	300	65.4
RG	Aph_californica_193641	NC_091013.1	21853998	21862840	8843	65	26.7
RG	Aph_californica_193641	NC_091013.1	22040571	22046812	6242	42	6.6
RG	Aph_californica_193641	NC_091013.1	22252261	22264307	12047	100	60.2
RG	Aph_californica_193641	NC_091013.1	22267902	22273819	5918	55	15.2
RG	Aph_californica_193641	NC_091013.1	22275454	22278772	3319	38	15.2
RG	Aph_californica_193641	NC_091013.1	22415026	22448605	33580	166	65.7
RG	Aph_californica_193641	NC_091013.1	22486313	22488805	2493	30	12.4
RG	Aph_californica_193641	NC_091013.1	22512732	22541541	28810	194	58.3
RG	Aph_californica_193641	NC_091013.1	22713674	22721839	8166	74	11.9
RG	Aph_californica_193641	NC_091013.1	22774921	22781210	6290	50	27.5
RG	Aph_californica_193641	NC_091013.1	22796050	22806499	10450	113	63.8
RG	Aph_californica_193641	NC_091013.1	23775540	23778180	2641	41	39.9
RG	Aph_californica_193641	NC_091013.1	24091982	24099386	7405	50	28.1
RG	Aph_californica_193641	NC_091013.1	24101390	24107681	6292	58	62.3
RG	Aph_californica_193641	NC_091013.1	24584042	24589509	5468	44	44.2
RG	Aph_californica_193641	NC_091013.1	25091774	25093891	2118	35	10.0
RG	Aph_californica_193641	NC_091013.1	25295171	25299831	4661	31	17.0
RG	Aph_californica_193641	NC_091013.1	25877845	25881968	4124	36	28.0
RG	Aph_californica_193641	NC_091013.1	25890984	25896413	5430	46	49.6
RG	Aph_californica_193641	NC_091013.1	25972965	25977203	4239	39	21.6
RG	Aph_californica_193641	NC_091013.1	26259651	26265036	5386	53	42.5
RG	Aph_californica_193641	NC_091013.1	26586466	26594075	7610	45	35.5
RG	Aph_californica_193641	NC_091013.1	26617297	26650368	33072	262	71.3
RG	Aph_californica_193641	NC_091013.1	26824631	26843977	19347	177	73.1
RG	Aph_californica_193641	NC_091013.1	27096723	27167973	71251	407	68.1
RG	Aph_californica_193641	NC_091013.1	27455879	27461264	5386	32	21.7
RG	Aph_californica_193641	NC_091013.1	27786361	27792650	6290	30	15.4
RG	Aph_californica_193641	NC_091013.1	27826479	27832302	5824	67	68.0
RG	Aph_californica_193641	NC_091013.1	28104642	28113317	8676	81	62.8
RG	Aph_californica_193641	NC_091013.1	28386870	28390309	3440	30	11.1
RG	Aph_californica_193641	NC_091013.1	29130039	29152089	22051	103	59.9
RG	Aph_californica_193641	NC_091013.1	29409613	29433723	24111	150	68.4
RG	Aph_californica_193641	NC_091013.1	29725392	29743448	18057	88	63.8
RG	Aph_californica_193641	NC_091013.1	29963152	29970257	7106	92	12.6
RG	Aph_californica_193641	NC_091013.1	30029275	30036904	7630	36	35.3
RG	Aph_californica_193641	NC_091013.1	30175335	30184121	8787	73	65.3
RG	Aph_californica_193641	NC_091013.1	30835231	30847581	12351	83	73.3
RG	Aph_californica_193641	NC_091013.1	31738273	31744346	6074	45	31.2
RG	Aph_californica_193641	NC_091013.1	31763651	31785625	21975	168	59.3
RG	Aph_californica_193641	NC_091013.1	31894821	31898960	4140	35	35.5
RG	Aph_californica_193641	NC_091013.1	31910299	31916837	6539	43	10.3
RG	Aph_californica_193641	NC_091013.1	32006771	32011301	4531	37	21.2
RG	Aph_californica_193641	NC_091013.1	32179271	32218526	39256	248	83.0
RG	Aph_californica_193641	NC_091013.1	32348963	32361615	12653	56	46.4
RG	Aph_californica_193641	NC_091013.1	32433662	32439182	5521	52	48.5
RG	Aph_californica_193641	NC_091013.1	32677008	32691375	14368	76	56.6
RG	Aph_californica_193641	NC_091013.1	32929487	32941625	12139	64	47.7
RG	Aph_californica_193641	NC_091013.1	33076342	33080229	3888	46	13.0
RG	Aph_californica_193641	NC_091013.1	33266127	33267902	1776	34	22.8
RG	Aph_californica_193641	NC_091013.1	33641319	33648556	7238	66	51.9
RG	Aph_californica_193641	NC_091013.1	33849592	33887295	37704	262	73.3
RG	Aph_californica_193641	NC_091013.1	33924428	34029593	105166	665	65.3
RG	Aph_californica_193641	NC_091013.1	34030774	34038870	8097	84	63.1
RG	Aph_californica_193641	NC_091013.1	34039355	34106697	67343	468	87.9
RG	Aph_californica_193641	NC_091013.1	34107491	34235195	127705	774	73.9
RG	Aph_californica_193641	NC_091013.1	34236244	34289992	53749	332	84.7
RG	Aph_californica_193641	NC_091013.1	34625694	34630110	4417	55	36.7
RG	Aph_californica_193641	NC_091013.1	34681481	34707133	25653	162	22.9
RG	Aph_californica_193641	NC_091013.1	34781562	34791436	9875	59	28.5
RG	Aph_californica_193641	NC_091013.1	35287550	35302278	14729	60	13.4
RG	Aph_californica_193641	NC_091013.1	35318139	35327818	9680	53	41.4
RG	Aph_californica_193641	NC_091013.1	35443855	35458347	14493	154	68.4
RG	Aph_californica_193641	NC_091013.1	35473613	35481144	7532	54	29.3
RG	Aph_californica_193641	NC_091013.1	35558115	35580037	21923	160	68.0
RG	Aph_californica_193641	NC_091013.1	35778982	35790382	11401	88	60.6
RG	Aph_californica_193641	NC_091013.1	35977584	36000483	22900	140	83.5
RG	Aph_californica_193641	NC_091013.1	36023656	36031471	7816	52	54.7
RG	Aph_californica_193641	NC_091013.1	36033599	36041202	7604	76	71.2
RG	Aph_californica_193641	NC_091013.1	36049729	36109548	59820	367	84.1
RG	Aph_californica_193641	NC_091013.1	36134539	36144210	9672	56	32.1
RG	Aph_californica_193641	NC_091013.1	36485273	36490403	5131	42	7.2
RG	Aph_californica_193641	NC_091013.1	36522036	36527612	5577	37	11.3
RG	Aph_californica_193641	NC_091013.1	36723540	36803278	79739	445	66.6
RG	Aph_californica_193641	NC_091013.1	36955693	36959350	3658	34	27.4
RG	Aph_californica_193641	NC_091013.1	37075839	37108846	33008	213	61.9
RG	Aph_californica_193641	NC_091013.1	37196455	37198697	2243	36	8.4
RG	Aph_californica_193641	NC_091013.1	37398883	37405266	6384	60	65.8
RG	Aph_californica_193641	NC_091013.1	37409592	37412774	3183	42	24.9
RG	Aph_californica_193641	NC_091013.1	37904522	37907861	3340	36	15.8
RG	Aph_californica_193641	NC_091013.1	38015073	38046040	30968	180	41.1
RG	Aph_californica_193641	NC_091013.1	38054138	38056858	2721	39	39.3
RG	Aph_californica_193641	NC_091013.1	38465422	38471171	5750	67	56.3
RG	Aph_californica_193641	NC_091013.1	38619556	38626316	6761	41	37.8
RG	Aph_californica_193641	NC_091013.1	38728588	38732735	4148	46	8.9
RG	Aph_californica_193641	NC_091013.1	38740550	38746805	6256	41	49.2
RG	Aph_californica_193641	NC_091013.1	39312629	39320944	8316	62	53.0
RG	Aph_californica_193641	NC_091013.1	39362000	39366636	4637	50	25.7
RG	Aph_californica_193641	NC_091013.1	39529490	39533493	4004	41	19.7
RG	Aph_californica_193641	NC_091013.1	39633277	39641361	8085	79	16.9
RG	Aph_californica_193641	NC_091013.1	40043200	40045901	2702	41	10.7
RG	Aph_californica_193641	NC_091013.1	40529703	40540220	10518	74	55.9
RG	Aph_californica_193641	NC_091013.1	41172321	41189261	16941	66	5.2
RG	Aph_californica_193641	NC_091013.1	41529795	41539066	9272	54	19.4
RG	Aph_californica_193641	NC_091013.1	41544779	41550644	5866	38	19.5
RG	Aph_californica_193641	NC_091013.1	41982019	42000917	18899	108	42.6
RG	Aph_californica_193641	NC_091013.1	42497981	42503698	5718	39	29.0
RG	Aph_californica_193641	NC_091013.1	42828468	42837310	8843	57	35.2
RG	Aph_californica_193641	NC_091013.1	42951962	42956264	4303	42	44.2
RG	Aph_californica_193641	NC_091013.1	42973266	42985144	11879	61	22.5
RG	Aph_californica_193641	NC_091013.1	43184363	43189248	4886	52	17.0
RG	Aph_californica_193641	NC_091013.1	43549398	43555096	5699	45	16.9
RG	Aph_californica_193641	NC_091013.1	43687943	43692546	4604	47	50.2
RG	Aph_californica_193641	NC_091013.1	43738116	43745963	7848	52	13.3
RG	Aph_californica_193641	NC_091013.1	44266854	44269191	2338	42	33.7
RG	Aph_californica_193641	NC_091013.1	44328372	44334376	6005	29	9.1
RG	Aph_californica_193641	NC_091013.1	44356313	44357772	1460	34	19.2
RG	Aph_californica_193641	NC_091013.1	44413524	44416992	3469	35	30.2
RG	Aph_californica_193641	NC_091013.1	44491542	44495800	4259	42	26.6
RG	Aph_californica_193641	NC_091013.1	44503316	44509831	6516	69	8.9
RG	Aph_californica_193641	NC_091013.1	44712594	44715181	2588	37	31.8
RG	Aph_californica_193641	NC_091013.1	45380109	45464058	83950	630	77.5
RG	Aph_californica_193641	NC_091013.1	45464717	45520891	56175	374	81.5
RG	Aph_californica_193641	NC_091013.1	45522115	45566561	44447	296	71.2
RG	Aph_californica_193641	NC_091013.1	45567444	45688887	121444	865	69.0
RG	Aph_californica_193641	NC_091013.1	45689564	45746120	56557	559	73.5
RG	Aph_californica_193641	NC_091013.1	45746605	45756283	9679	96	61.2
RG	Aph_californica_193641	NC_091013.1	45757819	45765512	7694	58	36.8
RG	Aph_californica_193641	NC_091013.1	45768756	45777982	9227	85	55.4
RG	Aph_californica_193641	NC_091013.1	45779557	45795616	16060	175	79.7
RG	Aph_californica_193641	NC_091013.1	45800005	45860413	60409	584	85.2
RG	Aph_californica_193641	NC_091013.1	45861237	45926409	65173	455	77.8
RG	Aph_californica_193641	NC_091013.1	46664423	46675521	11099	97	42.6
RG	Aph_californica_193641	NC_091013.1	46916748	46920682	3935	45	11.5
RG	Aph_californica_193641	NC_091013.1	46954701	46956495	1795	46	19.0
RG	Aph_californica_193641	NC_091013.1	47578700	47580880	2181	44	10.5
RG	Aph_californica_193641	NC_091013.1	48029296	48031660	2365	39	14.2
RG	Aph_californica_193641	NC_091013.1	48197565	48202173	4609	36	33.0
RG	Aph_californica_193641	NC_091013.1	48209612	48215808	6197	51	9.0
RG	Aph_californica_193641	NC_091013.1	48356529	48358259	1731	88	63.3
RG	Aph_californica_193641	NC_091013.1	48496901	48508567	11667	113	50.7
RG	Aph_californica_193641	NC_091013.1	48523501	48529248	5748	36	40.3
RG	Aph_californica_193641	NC_091013.1	48590759	48601529	10771	75	43.1
RG	Aph_californica_193641	NC_091013.1	48967005	48978042	11038	44	40.6
RG	Aph_californica_193641	NC_091013.1	48980869	48991192	10324	68	50.8
RG	Aph_californica_193641	NC_091013.1	49240667	49285519	44853	240	68.5
RG	Aph_californica_193641	NC_091013.1	49292280	49494062	201783	1175	85.1
RG	Aph_californica_193641	NC_091013.1	49634065	49641543	7479	80	58.5
RG	Aph_californica_193641	NC_091013.1	49727527	49731787	4261	41	26.0
RG	Aph_californica_193641	NC_091013.1	49784198	49794559	10362	58	49.5
RG	Aph_californica_193641	NC_091013.1	49798711	49901535	102825	644	70.5
RG	Aph_californica_193641	NC_091013.1	49901974	50030906	128933	941	89.2
RG	Aph_californica_193641	NC_091013.1	50034953	50071011	36059	238	83.1
RG	Aph_californica_193641	NC_091013.1	50073837	50139814	65978	490	79.1
RG	Aph_californica_193641	NC_091013.1	50566905	50573973	7069	65	22.3
RG	Aph_californica_193641	NC_091013.1	51084703	51092303	7601	59	47.3
RG	Aph_californica_193641	NC_091013.1	51231989	51242414	10426	89	48.5
RG	Aph_californica_193641	NC_091013.1	51246037	51258197	12161	103	57.1
RG	Aph_californica_193641	NC_091013.1	51260013	51290950	30938	155	60.5
RG	Aph_californica_193641	NC_091013.1	51411916	51416762	4847	44	13.1
RG	Aph_californica_193641	NC_091013.1	51645641	51651438	5798	51	12.1
RG	Aph_californica_193641	NC_091013.1	51980993	51985060	4068	37	37.6
RG	Aph_californica_193641	NC_091013.1	52059816	52063445	3630	29	16.5
RG	Aph_californica_193641	NC_091013.1	52335290	52367834	32545	217	71.3
RG	Aph_californica_193641	NC_091013.1	52572234	52598663	26430	166	42.7
RG	Aph_californica_193641	NC_091013.1	52857693	52860092	2400	49	42.6
RG	Aph_californica_193641	NC_091013.1	52923765	52966664	42900	333	68.3
RG	Aph_californica_193641	NC_091013.1	53022894	53055140	32247	206	70.0
RG	Aph_californica_193641	NC_091013.1	54387894	54393246	5353	29	15.4
RG	Aph_californica_193641	NC_091013.1	54714614	54729161	14548	77	68.3
RG	Aph_californica_193641	NC_091013.1	55116253	55128526	12274	120	71.9
RG	Aph_californica_193641	NC_091013.1	55196503	55202378	5876	36	6.9
RG	Aph_californica_193641	NC_091013.1	56001768	56004308	2541	35	24.8
RG	Aph_californica_193641	NC_091013.1	56155501	56160359	4859	53	18.0
RG	Aph_californica_193641	NC_091013.1	56338978	56419664	80687	681	78.5
RG	Aph_californica_193641	NC_091013.1	56421726	56520079	98354	759	77.1
RG	Aph_californica_193641	NC_091013.1	56540681	56547902	7222	37	11.9
RG	Aph_californica_193641	NC_091013.1	56937632	56942181	4550	57	23.3
RG	Aph_californica_193641	NC_091013.1	58532603	58550362	17760	90	35.6
RG	Aph_californica_193641	NC_091013.1	58818565	58835363	16799	117	50.2
RG	Aph_californica_193641	NC_091013.1	58892359	58907018	14660	88	17.2
RG	Aph_californica_193641	NC_091013.1	58949792	58953751	3960	33	29.7
RG	Aph_californica_193641	NC_091013.1	59451881	59463270	11390	52	36.8
RG	Aph_californica_193641	NC_091013.1	59591704	59596610	4907	40	14.5
RG	Aph_californica_193641	NC_091013.1	59792936	59796692	3757	37	32.1
RG	Aph_californica_193641	NC_091013.1	60254114	60328839	74726	566	85.3
RG	Aph_californica_193641	NC_091013.1	60330900	60369932	39033	300	78.6
RG	Aph_californica_193641	NC_091013.1	60945543	60976770	31228	172	72.3
RG	Aph_californica_193641	NC_091013.1	60977443	61005089	27647	186	39.5
RG	Aph_californica_193641	NC_091013.1	61222379	61235667	13289	135	59.0
RG	Aph_californica_193641	NC_091013.1	61256211	61261078	4868	47	36.2
RG	Aph_californica_193641	NC_091013.1	62824664	62829992	5329	43	18.4
RG	Aph_californica_193641	NC_091013.1	62893711	62897380	3670	49	23.8
RG	Aph_californica_193641	NC_091013.1	62954996	62964710	9715	52	26.2
RG	Aph_californica_193641	NC_091013.1	63774862	63779303	4442	49	26.2
RG	Aph_californica_193641	NC_091013.1	64503159	64507861	4703	37	13.6
RG	Aph_californica_193641	NC_091013.1	65063184	65067252	4069	54	53.3
RG	Aph_californica_193641	NC_091013.1	65888687	65903801	15115	92	48.3
RG	Aph_californica_193641	NC_091013.1	65994938	66000640	5703	42	33.0
RG	Aph_californica_193641	NC_091013.1	66171636	66174326	2691	31	24.0
RG	Aph_californica_193641	NC_091013.1	66184019	66197327	13309	71	65.0
RG	Aph_californica_193641	NC_091013.1	66312142	66313832	1691	30	14.8
RG	Aph_californica_193641	NC_091013.1	66413925	66425142	11218	77	34.2
RG	Aph_californica_193641	NC_091013.1	66445720	66452839	7120	60	28.4
RG	Aph_californica_193641	NC_091013.1	66688536	66691926	3391	39	15.9
RG	Aph_californica_193641	NC_091013.1	66968222	66993813	25592	183	84.5
RG	Aph_californica_193641	NC_091013.1	67215698	67220140	4443	31	13.0
RG	Aph_californica_193641	NC_091013.1	68028847	68031549	2703	34	24.3
RG	Aph_californica_193641	NC_091013.1	68121431	68136905	15475	118	59.0
RG	Aph_californica_193641	NC_091013.1	68146048	68165642	19595	124	69.7
RG	Aph_californica_193641	NC_091013.1	68166862	68193546	26685	235	52.4
RG	Aph_californica_193641	NC_091013.1	68196832	68201399	4568	47	14.5
RG	Aph_californica_193641	NC_091013.1	68272133	68278542	6410	43	27.1
RG	Aph_californica_193641	NC_091013.1	68296943	68302515	5573	76	12.8
RG	Aph_californica_193641	NC_091013.1	68513546	68526148	12603	112	76.5
RG	Aph_californica_193641	NC_091013.1	68972707	68974842	2136	40	14.8
RG	Aph_californica_193641	NC_091013.1	69232754	69238861	6108	38	21.0
RG	Aph_californica_193641	NC_091013.1	69245466	69293269	47804	323	76.4
RG	Aph_californica_193641	NC_091013.1	69598057	69613986	15930	113	64.2
RG	Aph_californica_193641	NC_091013.1	69753462	69755659	2198	41	21.5
RG	Aph_californica_193641	NC_091013.1	69846399	69877512	31114	204	59.6
RG	Aph_californica_193641	NC_091013.1	70351839	70355752	3914	45	48.8
RG	Aph_californica_193641	NC_091013.1	70735021	70766194	31174	220	77.0
RG	Aph_californica_193641	NC_091013.1	71257013	71263290	6278	61	52.6
RG	Aph_californica_193641	NC_091013.1	71956738	71963917	7180	59	59.8
RG	Aph_californica_193641	NC_091013.1	72115921	72118241	2321	29	12.2
RG	Aph_californica_193641	NC_091013.1	72207277	72216946	9670	69	30.7
RG	Aph_californica_193641	NC_091013.1	72477771	72492213	14443	115	59.0
RG	Aph_californica_193641	NC_091013.1	72492837	72495294	2458	29	5.0
RG	Aph_californica_193641	NC_091013.1	72573250	72585296	12047	87	60.1
RG	Aph_californica_193641	NC_091013.1	72587156	72616304	29149	250	59.8
RG	Aph_californica_193641	NC_091013.1	72770890	72774566	3677	34	27.7
RG	Aph_californica_193641	NC_091013.1	72953876	72958374	4499	34	32.0
RG	Aph_californica_193641	NC_091013.1	73170871	73177781	6911	58	35.7
RG	Aph_californica_193641	NC_091013.1	74577614	74587475	9862	37	34.5
RG	Aph_californica_193641	NC_091013.1	74741435	74749181	7747	43	32.4
RG	Aph_californica_193641	NC_091013.1	75036722	75048955	12234	93	16.4
RG	Aph_californica_193641	NC_091013.1	75365436	75370433	4998	36	14.5
RG	Aph_californica_193641	NC_091013.1	75379565	75389091	9527	85	53.7
RG	Aph_californica_193641	NC_091013.1	75503425	75511572	8148	48	44.8
RG	Aph_californica_193641	NC_091013.1	76208804	76214885	6082	46	36.2
RG	Aph_californica_193641	NC_091013.1	77513583	77519414	5832	42	49.1
RG	Aph_californica_193641	NC_091013.1	77533465	77537753	4289	55	44.5
RG	Aph_californica_193641	NC_091013.1	78721873	78725898	4026	27	12.2
RG	Aph_californica_193641	NC_091013.1	78872491	78881759	9269	63	18.9
RG	Aph_californica_193641	NC_091013.1	79100193	79106404	6212	41	31.2
RG	Aph_californica_193641	NC_091013.1	79193557	79216558	23002	238	59.8
RG	Aph_californica_193641	NC_091013.1	79225220	79260311	35092	226	86.6
RG	Aph_californica_193641	NC_091013.1	79260821	79277900	17080	101	43.8
RG	Aph_californica_193641	NC_091013.1	79408904	79412261	3358	64	16.9
RG	Aph_californica_193641	NC_091013.1	79640690	79647005	6316	83	24.5
RG	Aph_californica_193641	NC_091013.1	80315308	80319005	3698	37	9.5
RG	Aph_californica_193641	NC_091013.1	80375309	80377460	2152	34	22.5
RG	Aph_californica_193641	NC_091013.1	80476957	80483548	6592	83	46.0
RG	Aph_californica_193641	NC_091013.1	81386474	81394182	7709	69	43.3
RG	Aph_californica_193641	NC_091013.1	81420620	81424169	3550	27	11.2
RG	Aph_californica_193641	NC_091013.1	81513906	81522770	8865	69	35.1
RG	Aph_californica_193641	NC_091013.1	81553757	81560100	6344	62	40.1
RG	Aph_californica_193641	NC_091013.1	83155747	83175144	19398	171	72.6
RG	Aph_californica_193641	NC_091013.1	83248691	83252611	3921	45	12.3
RG	Aph_californica_193641	NC_091013.1	83340800	83401549	60750	366	80.0
RG	Aph_californica_193641	NC_091013.1	83555055	83560515	5461	40	38.1
RG	Aph_californica_193641	NC_091013.1	84353539	84361928	8390	92	68.3
RG	Aph_californica_193641	NC_091013.1	84442719	84447030	4312	29	9.4
RG	Aph_californica_193641	NC_091013.1	84850162	84856197	6036	61	14.5
RG	Aph_californica_193641	NC_091013.1	84945295	84996667	51373	369	80.9
RG	Aph_californica_193641	NC_091013.1	84998281	85011747	13467	113	72.9
RG	Aph_californica_193641	NC_091013.1	85108783	85114452	5670	49	20.9
RG	Aph_californica_193641	NC_091013.1	85124853	85130412	5560	44	30.8
RG	Aph_californica_193641	NC_091013.1	85132843	85162329	29487	205	26.3
RG	Aph_californica_193641	NC_091013.1	85163144	85194401	31258	202	66.5
RG	Aph_californica_193641	NC_091013.1	85346467	85378127	31661	329	70.5
RG	Aph_californica_193641	NC_091013.1	85640284	85660322	20039	142	73.2
RG	Aph_californica_193641	NC_091013.1	85782742	85786644	3903	33	38.7
RG	Aph_californica_193641	NC_091013.1	86484587	86486751	2165	39	18.7
RG	Aph_californica_193641	NC_091013.1	86876123	86884282	8160	76	59.7
RG	Aph_californica_193641	NC_091013.1	87001294	87015424	14131	104	69.4
RG	Aph_californica_193641	NC_091013.1	87020091	87057177	37087	251	73.6
RG	Aph_californica_193641	NC_091013.1	87111867	87123052	11186	51	8.9
RG	Aph_californica_193641	NC_091013.1	87204975	87212771	7797	47	41.9
RG	Aph_californica_193641	NC_091013.1	87401645	87411718	10074	106	63.2
RG	Aph_californica_193641	NC_091013.1	87513333	87515882	2550	37	32.1
RG	Aph_californica_193641	NC_091013.1	87530904	87539530	8627	73	37.4
RG	Aph_californica_193641	NC_091013.1	87588667	87590312	1646	31	14.5
RG	Aph_californica_193641	NC_091013.1	87814942	87821094	6153	70	17.8
RG	Aph_californica_193641	NC_091013.1	88454464	88463968	9505	71	35.3
RG	Aph_californica_193641	NC_091013.1	88577704	88588541	10838	89	54.9
RG	Aph_californica_193641	NC_091013.1	88620504	88646335	25832	242	73.6
RG	Aph_californica_193641	NC_091013.1	88647144	88693552	46409	364	77.6
RG	Aph_californica_193641	NC_091013.1	88695400	88717396	21997	189	74.2
RG	Aph_californica_193641	NC_091013.1	88790982	88803632	12651	107	63.0
RG	Aph_californica_193641	NC_091013.1	88919563	88925945	6383	74	58.0
RG	Aph_californica_193641	NC_091013.1	89776756	89787425	10670	62	53.3
RG	Aph_californica_193641	NC_091013.1	90680645	90698967	18323	118	34.8
RG	Aph_californica_193641	NC_091013.1	92371440	92394269	22830	136	55.8
RG	Aph_californica_193641	NC_091013.1	92399936	92436314	36379	254	79.6
RG	Aph_californica_193641	NC_091013.1	92571484	92590562	19079	146	73.4
RG	Aph_californica_193641	NC_091013.1	92593626	92619649	26024	216	73.3
RG	Aph_californica_193641	NC_091013.1	92787276	92802582	15307	109	59.6
RG	Aph_californica_193641	NC_091013.1	93143204	93147062	3859	35	34.8
RG	Aph_californica_193641	NC_091013.1	93299933	93307941	8009	72	68.7
RG	Aph_californica_193641	NC_091013.1	93456099	93469759	13661	76	31.6
RG	Aph_californica_193641	NC_091013.1	93752847	93776878	24032	136	48.8
RG	Aph_californica_193641	NC_091013.1	94342028	94361006	18979	135	50.9
RG	Aph_californica_193641	NC_091013.1	94678841	94690604	11764	90	66.3
RG	Aph_californica_193641	NC_091013.1	94778370	94782770	4401	34	24.3
RG	Aph_californica_193641	NC_091013.1	94981314	94986178	4865	46	20.7
RG	Aph_californica_193641	NC_091013.1	95136471	95154914	18444	173	43.0
