# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_californica_65020.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_californica_65020.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_californica_65020	NC_091013.1	15349875	15374592	24718	118	79.5
RG	Aph_californica_65020	NC_091013.1	15662697	15668182	5486	67	25.0
RG	Aph_californica_65020	NC_091013.1	15671364	15676787	5424	44	31.5
RG	Aph_californica_65020	NC_091013.1	16051939	16058668	6730	45	31.0
RG	Aph_californica_65020	NC_091013.1	16650089	16656132	6044	48	42.8
RG	Aph_californica_65020	NC_091013.1	16695053	16699997	4945	33	30.7
RG	Aph_californica_65020	NC_091013.1	17273994	17279230	5237	56	22.5
RG	Aph_californica_65020	NC_091013.1	17446189	17451467	5279	36	28.8
RG	Aph_californica_65020	NC_091013.1	17462340	17472725	10386	51	35.7
RG	Aph_californica_65020	NC_091013.1	18160537	18166169	5633	33	10.8
RG	Aph_californica_65020	NC_091013.1	18670381	18674927	4547	34	29.8
RG	Aph_californica_65020	NC_091013.1	19049675	19054632	4958	46	22.4
RG	Aph_californica_65020	NC_091013.1	19116595	19118974	2380	32	23.5
RG	Aph_californica_65020	NC_091013.1	19203769	19231831	28063	192	63.2
RG	Aph_californica_65020	NC_091013.1	19682976	19689162	6187	52	57.9
RG	Aph_californica_65020	NC_091013.1	20066644	20073089	6446	72	23.8
RG	Aph_californica_65020	NC_091013.1	20416220	20425573	9354	77	61.0
RG	Aph_californica_65020	NC_091013.1	20941625	20953546	11922	66	45.4
RG	Aph_californica_65020	NC_091013.1	21075660	21094026	18367	182	78.1
RG	Aph_californica_65020	NC_091013.1	21393442	21403354	9913	92	62.8
RG	Aph_californica_65020	NC_091013.1	21455528	21474337	18810	134	46.7
RG	Aph_californica_65020	NC_091013.1	21909220	21912476	3257	34	22.6
RG	Aph_californica_65020	NC_091013.1	22016330	22031891	15562	112	44.8
RG	Aph_californica_65020	NC_091013.1	22306362	22311301	4940	35	25.8
RG	Aph_californica_65020	NC_091013.1	22534873	22542228	7356	56	61.4
RG	Aph_californica_65020	NC_091013.1	22570349	22602140	31792	199	39.4
RG	Aph_californica_65020	NC_091013.1	22634728	22644466	9739	96	72.6
RG	Aph_californica_65020	NC_091013.1	22708451	22713371	4921	51	40.0
RG	Aph_californica_65020	NC_091013.1	22743409	22754270	10862	99	55.1
RG	Aph_californica_65020	NC_091013.1	23269908	23273249	3342	31	17.5
RG	Aph_californica_65020	NC_091013.1	23638122	23641113	2992	27	7.7
RG	Aph_californica_65020	NC_091013.1	23856061	23870499	14439	92	36.6
RG	Aph_californica_65020	NC_091013.1	23911829	23924392	12564	129	65.3
RG	Aph_californica_65020	NC_091013.1	23999382	24005119	5738	79	50.9
RG	Aph_californica_65020	NC_091013.1	24010468	24014030	3563	59	56.1
RG	Aph_californica_65020	NC_091013.1	24042353	24051091	8739	77	56.5
RG	Aph_californica_65020	NC_091013.1	24255411	24259011	3601	46	11.1
RG	Aph_californica_65020	NC_091013.1	24825635	24844087	18453	113	62.8
RG	Aph_californica_65020	NC_091013.1	25092325	25094264	1940	33	30.2
RG	Aph_californica_65020	NC_091013.1	25163379	25171952	8574	65	67.6
RG	Aph_californica_65020	NC_091013.1	25294580	25303828	9249	63	31.7
RG	Aph_californica_65020	NC_091013.1	25318277	25328567	10291	53	46.1
RG	Aph_californica_65020	NC_091013.1	25424319	25427396	3078	36	36.3
RG	Aph_californica_65020	NC_091013.1	25573394	25585661	12268	82	57.7
RG	Aph_californica_65020	NC_091013.1	25710695	25716640	5946	39	18.2
RG	Aph_californica_65020	NC_091013.1	25891256	25896413	5158	42	26.9
RG	Aph_californica_65020	NC_091013.1	26113885	26117969	4085	76	33.1
RG	Aph_californica_65020	NC_091013.1	26271926	26276053	4128	62	45.9
RG	Aph_californica_65020	NC_091013.1	27270534	27285473	14940	86	74.6
RG	Aph_californica_65020	NC_091013.1	27563517	27569738	6222	33	29.2
RG	Aph_californica_65020	NC_091013.1	27843878	27849065	5188	31	16.8
RG	Aph_californica_65020	NC_091013.1	27871256	27889003	17748	95	44.6
RG	Aph_californica_65020	NC_091013.1	28109061	28115296	6236	52	57.3
RG	Aph_californica_65020	NC_091013.1	28213045	28268032	54988	318	85.5
RG	Aph_californica_65020	NC_091013.1	28385586	28390222	4637	43	27.8
RG	Aph_californica_65020	NC_091013.1	28921943	28926228	4286	37	30.2
RG	Aph_californica_65020	NC_091013.1	29166735	29176324	9590	37	22.4
RG	Aph_californica_65020	NC_091013.1	29447704	29465887	18184	93	40.6
RG	Aph_californica_65020	NC_091013.1	29512070	29520268	8199	57	48.3
RG	Aph_californica_65020	NC_091013.1	29620708	29625351	4644	29	15.8
RG	Aph_californica_65020	NC_091013.1	29644161	29650730	6570	34	7.4
RG	Aph_californica_65020	NC_091013.1	29740182	29751131	10950	87	72.0
RG	Aph_californica_65020	NC_091013.1	29988985	30010234	21250	110	69.4
RG	Aph_californica_65020	NC_091013.1	30117957	30122352	4396	39	26.1
RG	Aph_californica_65020	NC_091013.1	30529177	30534635	5459	32	21.0
RG	Aph_californica_65020	NC_091013.1	30796337	30805297	8961	55	33.1
RG	Aph_californica_65020	NC_091013.1	31026299	31031437	5139	39	38.6
RG	Aph_californica_65020	NC_091013.1	31148326	31153036	4711	41	28.1
RG	Aph_californica_65020	NC_091013.1	31241013	31247919	6907	30	23.4
RG	Aph_californica_65020	NC_091013.1	31630346	31643559	13214	79	62.8
RG	Aph_californica_65020	NC_091013.1	31722365	31728659	6295	46	22.6
RG	Aph_californica_65020	NC_091013.1	31790206	31804416	14211	62	31.3
RG	Aph_californica_65020	NC_091013.1	32645647	32649867	4221	30	23.3
RG	Aph_californica_65020	NC_091013.1	32975381	32981265	5885	54	13.2
RG	Aph_californica_65020	NC_091013.1	33053281	33065164	11884	74	58.9
RG	Aph_californica_65020	NC_091013.1	33679577	33718409	38833	217	87.8
RG	Aph_californica_65020	NC_091013.1	33866980	33873362	6383	46	24.9
RG	Aph_californica_65020	NC_091013.1	34223518	34236200	12683	67	47.8
RG	Aph_californica_65020	NC_091013.1	34329422	34338153	8732	54	30.6
RG	Aph_californica_65020	NC_091013.1	34381110	34393875	12766	75	43.1
RG	Aph_californica_65020	NC_091013.1	35426638	35431321	4684	52	52.0
RG	Aph_californica_65020	NC_091013.1	35455055	35461207	6153	49	38.9
RG	Aph_californica_65020	NC_091013.1	35735443	35745450	10008	65	70.0
RG	Aph_californica_65020	NC_091013.1	35785093	35793849	8757	84	62.5
RG	Aph_californica_65020	NC_091013.1	36237570	36244907	7338	40	24.1
RG	Aph_californica_65020	NC_091013.1	37247857	37259509	11653	95	64.0
RG	Aph_californica_65020	NC_091013.1	37280142	37296908	16767	104	63.3
RG	Aph_californica_65020	NC_091013.1	37354777	37360300	5524	55	20.6
RG	Aph_californica_65020	NC_091013.1	37398883	37405266	6384	53	60.6
RG	Aph_californica_65020	NC_091013.1	37408810	37412774	3965	55	61.3
RG	Aph_californica_65020	NC_091013.1	37430721	37434262	3542	37	34.5
RG	Aph_californica_65020	NC_091013.1	37438557	37444511	5955	46	49.0
RG	Aph_californica_65020	NC_091013.1	37830551	37835063	4513	38	14.7
RG	Aph_californica_65020	NC_091013.1	37849548	37860465	10918	99	63.6
RG	Aph_californica_65020	NC_091013.1	38054112	38058552	4441	55	23.0
RG	Aph_californica_65020	NC_091013.1	38291201	38298377	7177	49	28.0
RG	Aph_californica_65020	NC_091013.1	38486121	38490282	4162	37	15.4
RG	Aph_californica_65020	NC_091013.1	39656404	39664047	7644	37	21.3
RG	Aph_californica_65020	NC_091013.1	39707972	39717439	9468	83	75.0
RG	Aph_californica_65020	NC_091013.1	40285153	40289279	4127	30	15.1
RG	Aph_californica_65020	NC_091013.1	40382495	40391896	9402	35	29.3
RG	Aph_californica_65020	NC_091013.1	40405871	40410280	4410	44	52.7
RG	Aph_californica_65020	NC_091013.1	40477396	40485113	7718	74	28.8
RG	Aph_californica_65020	NC_091013.1	41025359	41028223	2865	35	7.6
RG	Aph_californica_65020	NC_091013.1	41316887	41320218	3332	31	14.7
RG	Aph_californica_65020	NC_091013.1	41736076	41757987	21912	205	73.6
RG	Aph_californica_65020	NC_091013.1	41833209	41842533	9325	87	32.2
RG	Aph_californica_65020	NC_091013.1	42117372	42124104	6733	50	32.8
RG	Aph_californica_65020	NC_091013.1	42425668	42430638	4971	33	20.2
RG	Aph_californica_65020	NC_091013.1	42510381	42522229	11849	94	26.7
RG	Aph_californica_65020	NC_091013.1	42532766	42539176	6411	45	18.4
RG	Aph_californica_65020	NC_091013.1	42693101	43013060	319960	2029	95.2
RG	Aph_californica_65020	NC_091013.1	43074988	43085243	10256	105	41.0
RG	Aph_californica_65020	NC_091013.1	43183732	43203842	20111	161	71.3
RG	Aph_californica_65020	NC_091013.1	43291926	43296840	4915	53	15.9
RG	Aph_californica_65020	NC_091013.1	43400046	43410906	10861	74	65.1
RG	Aph_californica_65020	NC_091013.1	43572016	43590470	18455	143	76.7
RG	Aph_californica_65020	NC_091013.1	43601185	43613043	11859	72	44.7
RG	Aph_californica_65020	NC_091013.1	43809431	43823926	14496	89	26.9
RG	Aph_californica_65020	NC_091013.1	43957895	43966100	8206	91	66.9
RG	Aph_californica_65020	NC_091013.1	44078477	44084411	5935	49	19.4
RG	Aph_californica_65020	NC_091013.1	44285942	44291656	5715	94	17.1
RG	Aph_californica_65020	NC_091013.1	44308417	44311943	3527	33	17.7
RG	Aph_californica_65020	NC_091013.1	44352854	44357608	4755	48	21.6
RG	Aph_californica_65020	NC_091013.1	44518325	44528882	10558	91	37.2
RG	Aph_californica_65020	NC_091013.1	44624121	44651319	27199	198	46.0
RG	Aph_californica_65020	NC_091013.1	44742467	44774841	32375	186	64.4
RG	Aph_californica_65020	NC_091013.1	45327862	45333588	5727	81	27.8
RG	Aph_californica_65020	NC_091013.1	45444142	45458520	14379	122	48.4
RG	Aph_californica_65020	NC_091013.1	45771637	45783098	11462	99	76.1
RG	Aph_californica_65020	NC_091013.1	45806749	45811784	5036	67	35.8
RG	Aph_californica_65020	NC_091013.1	46061839	46069667	7829	71	47.5
RG	Aph_californica_65020	NC_091013.1	46367683	46391823	24141	129	43.1
RG	Aph_californica_65020	NC_091013.1	46437093	46453295	16203	163	68.7
RG	Aph_californica_65020	NC_091013.1	46955300	46960853	5554	51	10.6
RG	Aph_californica_65020	NC_091013.1	47354149	47437141	82993	653	82.3
RG	Aph_californica_65020	NC_091013.1	47496978	47503458	6481	51	41.9
RG	Aph_californica_65020	NC_091013.1	47562963	47566261	3299	30	13.0
RG	Aph_californica_65020	NC_091013.1	48304558	48317505	12948	91	74.6
RG	Aph_californica_65020	NC_091013.1	48410830	48423443	12614	83	58.7
RG	Aph_californica_65020	NC_091013.1	48471068	48481843	10776	74	63.5
RG	Aph_californica_65020	NC_091013.1	48514710	48551492	36783	260	85.8
RG	Aph_californica_65020	NC_091013.1	48695123	48718929	23807	132	69.9
RG	Aph_californica_65020	NC_091013.1	48893636	48897269	3634	31	11.8
RG	Aph_californica_65020	NC_091013.1	48921332	48926518	5187	37	41.8
RG	Aph_californica_65020	NC_091013.1	49105028	49117262	12235	49	10.5
RG	Aph_californica_65020	NC_091013.1	49152217	49164218	12002	67	66.2
RG	Aph_californica_65020	NC_091013.1	49223577	49235433	11857	82	54.7
RG	Aph_californica_65020	NC_091013.1	49432705	49440377	7673	29	17.0
RG	Aph_californica_65020	NC_091013.1	49911791	49923660	11870	96	56.3
RG	Aph_californica_65020	NC_091013.1	50004459	50013399	8941	118	64.3
RG	Aph_californica_65020	NC_091013.1	50014259	50016517	2259	44	12.9
RG	Aph_californica_65020	NC_091013.1	50025847	50036116	10270	58	51.6
RG	Aph_californica_65020	NC_091013.1	50089881	50092206	2326	33	16.3
RG	Aph_californica_65020	NC_091013.1	50413892	50436308	22417	151	54.7
RG	Aph_californica_65020	NC_091013.1	50603913	50608595	4683	36	16.6
RG	Aph_californica_65020	NC_091013.1	50970437	51004296	33860	240	84.9
RG	Aph_californica_65020	NC_091013.1	51097269	51101332	4064	29	16.7
RG	Aph_californica_65020	NC_091013.1	51322721	51325659	2939	38	16.3
RG	Aph_californica_65020	NC_091013.1	51649007	51651638	2632	31	19.3
RG	Aph_californica_65020	NC_091013.1	51754433	51760315	5883	47	38.0
RG	Aph_californica_65020	NC_091013.1	51800857	51820618	19762	125	38.0
RG	Aph_californica_65020	NC_091013.1	51898433	51903888	5456	63	41.0
RG	Aph_californica_65020	NC_091013.1	51938995	51947473	8479	54	55.1
RG	Aph_californica_65020	NC_091013.1	52057866	52063445	5580	40	19.6
RG	Aph_californica_65020	NC_091013.1	52525040	52528925	3886	29	15.9
RG	Aph_californica_65020	NC_091013.1	52703782	52777783	74002	412	87.9
RG	Aph_californica_65020	NC_091013.1	52838489	52842739	4251	35	37.6
RG	Aph_californica_65020	NC_091013.1	53146445	53151710	5266	40	18.7
RG	Aph_californica_65020	NC_091013.1	53175188	53183598	8411	41	45.1
RG	Aph_californica_65020	NC_091013.1	53294747	53333881	39135	338	90.4
RG	Aph_californica_65020	NC_091013.1	53402678	53407928	5251	65	63.3
RG	Aph_californica_65020	NC_091013.1	53710076	53728194	18119	156	61.0
RG	Aph_californica_65020	NC_091013.1	53757631	53766314	8684	65	46.8
RG	Aph_californica_65020	NC_091013.1	53820460	53827587	7128	81	53.1
RG	Aph_californica_65020	NC_091013.1	54068525	54079617	11093	78	22.1
RG	Aph_californica_65020	NC_091013.1	54295885	54301752	5868	57	27.4
RG	Aph_californica_65020	NC_091013.1	54792119	54797661	5543	79	75.9
RG	Aph_californica_65020	NC_091013.1	55089996	55095452	5457	75	25.3
RG	Aph_californica_65020	NC_091013.1	55104236	55107218	2983	64	18.7
RG	Aph_californica_65020	NC_091013.1	55126933	55130451	3519	39	14.7
RG	Aph_californica_65020	NC_091013.1	55155185	55161175	5991	58	48.3
RG	Aph_californica_65020	NC_091013.1	55226064	55242757	16694	106	41.5
RG	Aph_californica_65020	NC_091013.1	55514838	55522604	7767	63	65.9
RG	Aph_californica_65020	NC_091013.1	55532989	55550154	17166	128	73.7
RG	Aph_californica_65020	NC_091013.1	55554323	55556132	1810	35	30.6
RG	Aph_californica_65020	NC_091013.1	55596549	55599310	2762	40	22.1
RG	Aph_californica_65020	NC_091013.1	55644738	55686399	41662	292	87.2
RG	Aph_californica_65020	NC_091013.1	55794002	55801868	7867	61	38.0
RG	Aph_californica_65020	NC_091013.1	55936078	55941018	4941	29	15.7
RG	Aph_californica_65020	NC_091013.1	55954860	55962193	7334	55	19.9
RG	Aph_californica_65020	NC_091013.1	56991290	56995377	4088	35	12.0
RG	Aph_californica_65020	NC_091013.1	57068903	57072425	3523	36	26.5
RG	Aph_californica_65020	NC_091013.1	58747695	58751304	3610	29	12.4
RG	Aph_californica_65020	NC_091013.1	58905942	58914490	8549	44	10.6
RG	Aph_californica_65020	NC_091013.1	58978411	59017135	38725	247	79.0
RG	Aph_californica_65020	NC_091013.1	59434300	59440267	5968	51	31.7
RG	Aph_californica_65020	NC_091013.1	60026803	60117325	90523	481	92.4
RG	Aph_californica_65020	NC_091013.1	60738863	60741939	3077	27	6.4
RG	Aph_californica_65020	NC_091013.1	60864388	60868102	3715	36	10.1
RG	Aph_californica_65020	NC_091013.1	61217124	61263391	46268	382	82.4
RG	Aph_californica_65020	NC_091013.1	61332282	61336267	3986	28	10.6
RG	Aph_californica_65020	NC_091013.1	61409235	61446759	37525	196	81.5
RG	Aph_californica_65020	NC_091013.1	61733786	61761377	27592	150	79.8
RG	Aph_californica_65020	NC_091013.1	61844460	61852418	7959	49	56.9
RG	Aph_californica_65020	NC_091013.1	62368606	62372942	4337	41	42.7
RG	Aph_californica_65020	NC_091013.1	62621633	62624556	2924	30	9.8
RG	Aph_californica_65020	NC_091013.1	62723583	62730327	6745	41	25.3
RG	Aph_californica_65020	NC_091013.1	62879191	62883286	4096	41	41.7
RG	Aph_californica_65020	NC_091013.1	63317078	63349763	32686	139	81.5
RG	Aph_californica_65020	NC_091013.1	63995301	64000776	5476	46	56.6
RG	Aph_californica_65020	NC_091013.1	64095609	64101553	5945	60	29.6
RG	Aph_californica_65020	NC_091013.1	64732290	64745608	13319	83	43.0
RG	Aph_californica_65020	NC_091013.1	64760304	64767671	7368	34	15.5
RG	Aph_californica_65020	NC_091013.1	65303221	65307036	3816	41	19.9
RG	Aph_californica_65020	NC_091013.1	65588170	65593451	5282	30	15.2
RG	Aph_californica_65020	NC_091013.1	65752166	65784280	32115	195	81.6
RG	Aph_californica_65020	NC_091013.1	65840932	65844768	3837	31	21.1
RG	Aph_californica_65020	NC_091013.1	65957707	65970744	13038	83	37.9
RG	Aph_californica_65020	NC_091013.1	65988975	65992204	3230	31	15.3
RG	Aph_californica_65020	NC_091013.1	66047376	66075074	27699	190	79.2
RG	Aph_californica_65020	NC_091013.1	66129834	66144068	14235	71	51.6
RG	Aph_californica_65020	NC_091013.1	66273916	66282198	8283	44	14.0
RG	Aph_californica_65020	NC_091013.1	66404582	66425363	20782	141	31.7
RG	Aph_californica_65020	NC_091013.1	66426976	66440128	13153	89	69.3
RG	Aph_californica_65020	NC_091013.1	66469307	66473622	4316	30	16.2
RG	Aph_californica_65020	NC_091013.1	66511444	66544485	33042	225	79.7
RG	Aph_californica_65020	NC_091013.1	66625448	66635226	9779	63	15.9
RG	Aph_californica_65020	NC_091013.1	66901149	66909881	8733	56	24.8
RG	Aph_californica_65020	NC_091013.1	67227213	67257179	29967	222	68.8
RG	Aph_californica_65020	NC_091013.1	67478922	67485332	6411	55	39.4
RG	Aph_californica_65020	NC_091013.1	67542391	67552810	10420	73	68.3
RG	Aph_californica_65020	NC_091013.1	67696880	67699492	2613	29	11.9
RG	Aph_californica_65020	NC_091013.1	68056737	68074553	17817	147	64.2
RG	Aph_californica_65020	NC_091013.1	68278087	68286579	8493	70	33.4
RG	Aph_californica_65020	NC_091013.1	68292046	68301131	9086	87	58.6
RG	Aph_californica_65020	NC_091013.1	68443808	68451344	7537	51	48.2
RG	Aph_californica_65020	NC_091013.1	68555165	68580286	25122	228	77.9
RG	Aph_californica_65020	NC_091013.1	68803376	68829682	26307	219	66.6
RG	Aph_californica_65020	NC_091013.1	69252480	69255726	3247	40	13.4
RG	Aph_californica_65020	NC_091013.1	69568887	69575580	6694	44	32.1
RG	Aph_californica_65020	NC_091013.1	69605564	69622455	16892	109	65.6
RG	Aph_californica_65020	NC_091013.1	69844152	69850607	6456	41	46.3
RG	Aph_californica_65020	NC_091013.1	70092606	70122683	30078	147	56.3
RG	Aph_californica_65020	NC_091013.1	70454814	70463283	8470	51	32.2
RG	Aph_californica_65020	NC_091013.1	70638317	70648559	10243	68	37.4
RG	Aph_californica_65020	NC_091013.1	70754141	70782559	28419	183	84.4
RG	Aph_californica_65020	NC_091013.1	70799586	70808102	8517	71	62.4
RG	Aph_californica_65020	NC_091013.1	71237489	71240347	2859	35	30.8
RG	Aph_californica_65020	NC_091013.1	71260674	71266375	5702	44	31.1
RG	Aph_californica_65020	NC_091013.1	71403904	71407481	3578	27	9.7
RG	Aph_californica_65020	NC_091013.1	71998067	72006222	8156	75	68.8
RG	Aph_californica_65020	NC_091013.1	72162416	72173416	11001	82	39.9
RG	Aph_californica_65020	NC_091013.1	72779754	72782834	3081	29	13.1
RG	Aph_californica_65020	NC_091013.1	72885872	72893198	7327	55	17.4
RG	Aph_californica_65020	NC_091013.1	73378151	73390783	12633	81	59.7
RG	Aph_californica_65020	NC_091013.1	73481731	73488516	6786	35	16.7
RG	Aph_californica_65020	NC_091013.1	74972187	74975551	3365	30	19.5
RG	Aph_californica_65020	NC_091013.1	75196857	75200956	4100	52	30.0
RG	Aph_californica_65020	NC_091013.1	75727381	75734382	7002	77	67.3
RG	Aph_californica_65020	NC_091013.1	75824536	75826790	2255	32	27.0
RG	Aph_californica_65020	NC_091013.1	75944784	75949421	4638	33	28.6
RG	Aph_californica_65020	NC_091013.1	76126891	76134785	7895	57	27.4
RG	Aph_californica_65020	NC_091013.1	77181170	77191902	10733	81	28.1
RG	Aph_californica_65020	NC_091013.1	77654612	77663547	8936	80	72.2
RG	Aph_californica_65020	NC_091013.1	77980888	77983963	3076	37	39.7
RG	Aph_californica_65020	NC_091013.1	78367603	78370490	2888	29	11.8
RG	Aph_californica_65020	NC_091013.1	78754758	78777366	22609	127	45.7
RG	Aph_californica_65020	NC_091013.1	78992778	79007274	14497	107	57.8
RG	Aph_californica_65020	NC_091013.1	79026573	79042155	15583	109	77.2
RG	Aph_californica_65020	NC_091013.1	79104168	79117754	13587	115	70.5
RG	Aph_californica_65020	NC_091013.1	79165249	79199861	34613	258	73.9
RG	Aph_californica_65020	NC_091013.1	79668726	79672803	4078	45	39.2
RG	Aph_californica_65020	NC_091013.1	79856822	79861902	5081	48	28.0
RG	Aph_californica_65020	NC_091013.1	80131346	80146436	15091	79	59.9
RG	Aph_californica_65020	NC_091013.1	80190898	80242745	51848	287	68.6
RG	Aph_californica_65020	NC_091013.1	80282673	80296679	14007	138	60.0
RG	Aph_californica_65020	NC_091013.1	80360692	80366338	5647	61	12.4
RG	Aph_californica_65020	NC_091013.1	80501202	80503422	2221	36	25.0
RG	Aph_californica_65020	NC_091013.1	80557874	80564382	6509	46	37.8
RG	Aph_californica_65020	NC_091013.1	80616771	80620444	3674	45	13.3
RG	Aph_californica_65020	NC_091013.1	80661064	80664492	3429	36	12.9
RG	Aph_californica_65020	NC_091013.1	80984821	81014263	29443	208	75.8
RG	Aph_californica_65020	NC_091013.1	81501749	81506057	4309	29	16.3
RG	Aph_californica_65020	NC_091013.1	81752731	81755086	2356	30	13.4
RG	Aph_californica_65020	NC_091013.1	81811736	81818352	6617	68	12.6
RG	Aph_californica_65020	NC_091013.1	81850143	81858231	8089	88	53.9
RG	Aph_californica_65020	NC_091013.1	82280482	82286981	6500	54	23.5
RG	Aph_californica_65020	NC_091013.1	82411869	82419162	7294	52	31.4
RG	Aph_californica_65020	NC_091013.1	82664724	82687411	22688	156	73.0
RG	Aph_californica_65020	NC_091013.1	82885313	82897081	11769	76	58.7
RG	Aph_californica_65020	NC_091013.1	83448820	83461398	12579	131	61.6
RG	Aph_californica_65020	NC_091013.1	84329591	84354618	25028	193	80.9
RG	Aph_californica_65020	NC_091013.1	84496888	84505208	8321	54	27.2
RG	Aph_californica_65020	NC_091013.1	84903419	84908977	5559	29	11.0
RG	Aph_californica_65020	NC_091013.1	85166577	85171115	4539	36	13.8
RG	Aph_californica_65020	NC_091013.1	85312303	85321488	9186	72	37.3
RG	Aph_californica_65020	NC_091013.1	86393383	86400462	7080	64	64.1
RG	Aph_californica_65020	NC_091013.1	86404816	86407805	2990	38	39.3
RG	Aph_californica_65020	NC_091013.1	86819352	86831818	12467	97	76.2
RG	Aph_californica_65020	NC_091013.1	87399025	87410926	11902	116	54.1
RG	Aph_californica_65020	NC_091013.1	87429997	87439085	9089	61	63.9
RG	Aph_californica_65020	NC_091013.1	87672961	87698595	25635	171	73.9
RG	Aph_californica_65020	NC_091013.1	87711097	87722992	11896	70	17.6
RG	Aph_californica_65020	NC_091013.1	87787702	87792009	4308	35	18.5
RG	Aph_californica_65020	NC_091013.1	88052169	88056829	4661	54	35.8
RG	Aph_californica_65020	NC_091013.1	88433910	88446930	13021	69	38.6
RG	Aph_californica_65020	NC_091013.1	88781708	88812914	31207	228	87.1
RG	Aph_californica_65020	NC_091013.1	88869839	88873354	3516	40	20.6
RG	Aph_californica_65020	NC_091013.1	88920516	88925404	4889	60	13.0
RG	Aph_californica_65020	NC_091013.1	88948332	88952660	4329	53	31.2
RG	Aph_californica_65020	NC_091013.1	89067537	89071560	4024	46	19.4
RG	Aph_californica_65020	NC_091013.1	89189229	89191432	2204	32	16.2
RG	Aph_californica_65020	NC_091013.1	89321238	89328943	7706	74	24.4
RG	Aph_californica_65020	NC_091013.1	89389554	89396725	7172	49	56.7
RG	Aph_californica_65020	NC_091013.1	89415226	89420961	5736	49	21.9
